type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-40,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557196,0,228,0,0,25.7421,256,[-28 64 14 0 -24 17 -23 18 -22 16 -22 17 -21 17 -21 17 -20 17 -20 17 -20 17 -19 17 -19 18 -19 18 -19 18 -18 18 -19 17 -18 18 -18 17 -19 16 -18 16 -18 15 -18 14 -17 14 -17 13 -17 13 -17 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 12 -17 11 -18 11 -18 11 -19 11 -19 12 -20 11 -21 12 -21 12 -22 12 -22 12 -22 12 -22 12 -23 12 -23 12 -23 12 -22 13 -23 13 -22 14 -23 14 -22 15 -22 15 -22 16 -22 16 -23 17 -22 16 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557290,0,228,0,0,25.748,256,[-28 64 14 0 15 -21 15 -20 16 -20 15 -21 14 -20 14 -20 15 -20 14 -20 13 -21 12 -20 12 -20 12 -20 12 -20 12 -20 12 -20 13 -19 13 -19 13 -19 12 -18 12 -18 12 -17 12 -16 12 -15 12 -15 13 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -15 11 -15 12 -16 12 -15 13 -15 13 -16 14 -16 14 -16 15 -17 16 -17 16 -17 16 -16 17 -16 17 -16 17 -16 16 -17 16 -17 16 -18 16 -18 16 -18 16 -19 15 -19 16 -19 16 -19 16 -20 17 -20 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557387,0,228,0,0,25.7539,256,[-28 64 14 0 -21 -16 -21 -16 -20 -17 -21 -16 -21 -15 -21 -16 -20 -14 -20 -14 -20 -14 -20 -14 -21 -14 -21 -13 -21 -13 -20 -13 -20 -13 -20 -13 -20 -13 -19 -13 -18 -13 -18 -13 -17 -13 -17 -13 -16 -13 -15 -13 -14 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -12 -15 -13 -15 -13 -15 -14 -15 -14 -15 -14 -16 -15 -16 -16 -17 -16 -16 -17 -16 -18 -16 -18 -16 -17 -17 -18 -16 -18 -17 -18 -17 -18 -18 -17 -18 -17 -18 -17 -18 -16 -19 -17 -19 -17 -19 -17 -20 -17 -21 -18 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,25557482,0,228,0,0,25.7602,256,[-28 64 14 0 0 -27 0 -26 1 -26 0 -26 0 -26 0 -25 0 -25 -1 -25 -1 -25 -1 -24 -2 -25 -2 -24 -2 -24 -1 -24 -1 -24 -1 -24 -1 -23 -1 -24 0 -23 0 -22 1 -22 0 -21 1 -20 2 -19 2 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -19 0 -19 1 -20 1 -20 1 -20 1 -22 1 -21 1 -22 2 -23 3 -23 3 -24 3 -23 3 -23 3 -24 4 -24 3 -24 3 -24 3 -24 2 -25 2 -25 1 -24 1 -26 1 -25 2 -26 1 -27 1 -28 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,0,0,1,1,0,0,0,0,-96,0,11,0,25557636,0,224,0,0,25.766,256,[-32 0 14 0 5 -26 4 -25 5 -25 5 -25 5 -25 5 -24 4 -24 4 -24 4 -24 3 -23 3 -24 3 -24 3 -23 3 -23 3 -23 4 -22 5 -23 4 -22 5 -21 5 -21 6 -21 5 -19 5 -19 6 -18 6 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -19 2 -19 3 -19 3 -20 4 -20 4 -21 4 -20 5 -21 6 -21 6 -22 6 -22 6 -23 6 -22 7 -22 7 -23 7 -22 7 -23 6 -23 6 -24 6 -24 5 -24 5 -24 6 -24 6 -24 6 -25 5 -26 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,25568083,0,30,0,0,25.7713,128,[30 -32 1 0 26 -11 26 -11 24 -10 25 -12 25 -12 24 -12 23 -12 23 -12 22 -13 23 -13 23 -13 22 -12 22 -13 22 -12 22 -12 22 -12 22 -12 22 -11 21 -10 21 -10 21 -9 20 -9 20 -8 19 -7 19 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -8 18 -8 18 -8 19 -8 19 -7 20 -8 20 -7 21 -8 22 -8 23 -8 23 -7 23 -8 23 -8 24 -7 24 -8 24 -7 24 -8 24 -8 24 -9 24 -9 24 -9 24 -10 24 -10 25 -11 26 -11 25 -11 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-38,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45002981,0,30,0,0,45.1693,128,[30 -32 1 0 6 -30 5 -30 6 -29 5 -29 4 -29 4 -28 3 -28 3 -28 3 -28 2 -28 2 -28 2 -28 1 -28 2 -27 2 -27 1 -27 2 -27 2 -26 2 -25 3 -24 3 -24 2 -23 3 -23 4 -21 3 -22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -21 4 -22 5 -23 5 -22 6 -23 6 -24 7 -24 6 -25 7 -26 8 -26 8 -26 9 -27 9 -26 9 -26 9 -26 9 -26 8 -26 8 -27 7 -27 8 -28 6 -27 6 -28 6 -28 6 -29 6 -29 6 -29 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-41,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003161,0,30,0,0,45.1747,128,[30 -32 1 0 -28 -5 -27 -5 -27 -5 -27 -5 -27 -4 -27 -4 -26 -4 -26 -4 -25 -4 -25 -4 -25 -3 -25 -3 -24 -3 -24 -3 -24 -3 -24 -3 -23 -3 -22 -3 -22 -4 -21 -4 -21 -4 -20 -4 -19 -5 -19 -5 -18 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -3 -17 -3 -18 -3 -18 -4 -18 -4 -19 -4 -20 -4 -21 -5 -21 -5 -22 -6 -22 -6 -23 -7 -22 -7 -23 -7 -23 -7 -24 -7 -23 -7 -24 -6 -24 -7 -25 -6 -25 -5 -25 -6 -25 -6 -25 -6 -27 -7 -27 -6 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-38,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003377,0,30,0,0,45.1806,128,[30 -32 1 0 -27 7 -27 7 -25 6 -26 7 -25 7 -25 7 -25 7 -24 7 -24 8 -23 8 -24 9 -23 9 -24 9 -22 8 -23 8 -22 8 -23 8 -22 6 -22 6 -21 6 -21 5 -20 5 -20 5 -20 4 -19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 7 -20 6 -20 5 -20 5 -20 5 -21 5 -22 5 -23 4 -24 4 -24 4 -24 4 -25 4 -24 4 -25 4 -25 3 -26 3 -25 4 -25 4 -26 4 -26 5 -25 5 -25 5 -25 6 -25 6 -27 7 -27 8 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-41,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,45003593,0,30,0,0,45.1859,128,[30 -32 1 0 -22 17 -21 17 -21 16 -21 17 -20 17 -20 17 -19 16 -19 16 -19 16 -19 16 -18 16 -18 16 -18 16 -17 16 -17 15 -17 16 -17 15 -17 15 -16 14 -16 14 -16 13 -16 12 -16 11 -16 11 -15 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 10 -14 10 -15 10 -15 10 -15 10 -16 11 -17 11 -17 11 -18 12 -18 12 -19 11 -20 12 -20 12 -21 12 -20 12 -21 12 -20 12 -20 13 -21 14 -21 14 -20 14 -21 14 -20 14 -21 14 -22 15 -22 16 ]
