subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_35,subcarrier_36,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_51,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_84,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_97,subcarrier_98,subcarrier_101,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_127,timestamp
-64.0,7.0,-9.0,17.0,-9.0,-8.0,2.0,-12.0,7.0,-13.0,0.0,-19.0,4.0,-18.0,14.0,-20.0,4.0,-33.0,10.0,-24.0,7.0,-25.0,13.0,-27.0,12.0,-26.0,7.0,-27.0,2.0,-26.0,5.0,-29.0,-24.0,-8.0,-25.0,-2.0,-20.0,-6.0,-18.0,-1.0,-24.0,-4.0,-12.0,-10.0,-9.0,-16.0,-13.0,-3.0,-12.0,-1.0,-14.0,6.0,-9.0,-12.0,-11.0,10.0,-13.0,-11.0,12.0,-9.0,19.0,3.0,13.0,21.0,2.0,11.0,7.0,29.0,-2.0,18.0,-2.0,18.0,4.0,9.0,27.0,1.0,18.0,3.0,15.0,5.0,23.0,4.0,26.0,14.0,9.0,21.0,10.0,3007.29
0.0,8.0,0.0,6.0,5.0,-9.0,11.0,-12.0,17.0,-7.0,13.0,-8.0,18.0,-15.0,12.0,-17.0,15.0,-10.0,11.0,-8.0,18.0,-15.0,22.0,-6.0,23.0,-7.0,21.0,-10.0,25.0,-11.0,20.0,-22.0,-11.0,15.0,-19.0,21.0,-15.0,14.0,-7.0,11.0,-19.0,13.0,-15.0,6.0,9.0,4.0,-12.0,4.0,-16.0,0.0,-8.0,8.0,-8.0,-10.0,-4.0,13.0,-9.0,-10.0,19.0,-8.0,20.0,0.0,14.0,19.0,9.0,30.0,7.0,19.0,12.0,24.0,11.0,28.0,12.0,12.0,13.0,17.0,12.0,27.0,17.0,17.0,16.0,19.0,13.0,7.0,20.0,12.0,11.0,3007.3
32.0,6.0,1.0,-2.0,-9.0,-13.0,-7.0,-19.0,-15.0,-9.0,-16.0,-3.0,-10.0,-14.0,-21.0,-17.0,-21.0,-17.0,-16.0,-17.0,-15.0,-21.0,-12.0,-24.0,-19.0,-24.0,-19.0,-17.0,-20.0,-19.0,-23.0,-12.0,-13.0,-15.0,-17.0,-22.0,-9.0,-14.0,-5.0,-18.0,-5.0,-23.0,-5.0,-17.0,-15.0,-15.0,1.0,-10.0,4.0,-10.0,2.0,-9.0,-2.0,0.0,-11.0,-7.0,-9.0,-12.0,-20.0,-10.0,-14.0,-18.0,-14.0,-10.0,-26.0,6.0,-19.0,2.0,-21.0,6.0,-26.0,5.0,-33.0,-19.0,4.0,-25.0,4.0,-23.0,11.0,-25.0,10.0,-14.0,7.0,8.0,-18.0,6.0,4.0,3007.36
-64.0,7.0,14.0,-19.0,13.0,16.0,-19.0,25.0,-22.0,14.0,-21.0,8.0,-21.0,11.0,-18.0,4.0,-21.0,22.0,-21.0,22.0,-17.0,12.0,-19.0,17.0,-18.0,21.0,-14.0,6.0,-12.0,13.0,-6.0,11.0,4.0,-2.0,7.0,12.0,7.0,13.0,21.0,10.0,16.0,12.0,11.0,9.0,6.0,11.0,-35.0,-3.0,-33.0,6.0,-28.0,3.0,-36.0,-38.0,-30.0,1.0,-33.0,-33.0,17.0,-22.0,10.0,-33.0,4.0,11.0,-24.0,8.0,-8.0,4.0,-12.0,-2.0,-1.0,-1.0,-7.0,-7.0,-7.0,-3.0,-8.0,16.0,-11.0,2.0,-9.0,2.0,-16.0,-7.0,13.0,-15.0,-19.0,3007.37
48.0,10.0,-11.0,-16.0,-11.0,-11.0,-11.0,-16.0,-19.0,-13.0,-15.0,-15.0,-11.0,-14.0,-16.0,-17.0,-18.0,-10.0,-8.0,-12.0,-17.0,-3.0,-18.0,-6.0,-25.0,-10.0,-14.0,-3.0,-18.0,3.0,-13.0,-6.0,7.0,-15.0,16.0,-11.0,4.0,-9.0,6.0,-6.0,12.0,-8.0,15.0,-8.0,-1.0,-5.0,3.0,29.0,-2.0,26.0,2.0,29.0,-1.0,-1.0,7.0,29.0,9.0,3.0,30.0,12.0,30.0,0.0,25.0,26.0,-1.0,24.0,0.0,12.0,-4.0,2.0,-9.0,3.0,-1.0,-5.0,-1.0,5.0,-7.0,3.0,-13.0,-7.0,-13.0,7.0,-18.0,-17.0,-14.0,-18.0,-12.0,3007.38
112.0,11.0,-45.0,44.0,-63.0,-30.0,47.0,-34.0,56.0,-21.0,40.0,-27.0,41.0,-30.0,43.0,-26.0,41.0,-19.0,48.0,-15.0,36.0,-25.0,21.0,-13.0,34.0,-24.0,25.0,-24.0,23.0,-41.0,8.0,-29.0,-16.0,7.0,-32.0,8.0,-26.0,-11.0,-23.0,-9.0,-30.0,-13.0,-30.0,-25.0,-11.0,-27.0,64.0,26.0,66.0,20.0,67.0,13.0,71.0,74.0,76.0,8.0,65.0,68.0,-1.0,73.0,2.0,64.0,-4.0,1.0,46.0,5.0,31.0,11.0,17.0,-1.0,-2.0,6.0,2.0,-8.0,15.0,-13.0,5.0,-16.0,22.0,-30.0,10.0,-20.0,28.0,7.0,-41.0,19.0,28.0,3007.39
0.0,8.0,16.0,-78.0,-1.0,5.0,-70.0,15.0,-57.0,10.0,-58.0,12.0,-53.0,9.0,-56.0,9.0,-45.0,7.0,-41.0,8.0,-47.0,19.0,-49.0,15.0,-44.0,17.0,-41.0,20.0,-15.0,21.0,-18.0,22.0,24.0,-17.0,23.0,-3.0,24.0,0.0,27.0,14.0,22.0,15.0,26.0,21.0,22.0,28.0,-42.0,56.0,-44.0,56.0,-54.0,58.0,-51.0,-42.0,-42.0,64.0,-43.0,-39.0,63.0,-39.0,65.0,-27.0,57.0,50.0,-31.0,42.0,-15.0,28.0,-20.0,13.0,-5.0,18.0,-1.0,0.0,-7.0,4.0,-16.0,13.0,-12.0,26.0,-27.0,21.0,-36.0,-49.0,18.0,-18.0,-21.0,3007.39
0.0,8.0,80.0,-6.0,49.0,64.0,-13.0,66.0,-2.0,65.0,-8.0,52.0,-8.0,61.0,7.0,49.0,-14.0,54.0,-14.0,51.0,9.0,42.0,0.0,53.0,-12.0,33.0,3.0,24.0,2.0,35.0,13.0,16.0,21.0,10.0,21.0,23.0,8.0,21.0,7.0,17.0,12.0,28.0,9.0,34.0,33.0,43.0,-28.0,-68.0,-25.0,-66.0,-22.0,-71.0,-44.0,-36.0,-51.0,-62.0,-40.0,-37.0,-58.0,-49.0,-49.0,-40.0,-54.0,-42.0,-36.0,-29.0,-25.0,-16.0,-17.0,-21.0,-2.0,-8.0,0.0,12.0,7.0,15.0,4.0,12.0,16.0,14.0,21.0,34.0,7.0,3.0,23.0,15.0,22.0,3007.4
32.0,6.0,-7.0,60.0,18.0,10.0,56.0,-11.0,45.0,4.0,69.0,-2.0,62.0,22.0,27.0,10.0,61.0,9.0,63.0,19.0,46.0,7.0,44.0,12.0,36.0,4.0,41.0,-7.0,37.0,-12.0,36.0,-19.0,-19.0,18.0,-29.0,20.0,-27.0,19.0,-25.0,3.0,-28.0,-10.0,-39.0,10.0,5.0,-20.0,57.0,-31.0,67.0,-40.0,66.0,-36.0,71.0,53.0,60.0,-49.0,52.0,55.0,-53.0,52.0,-53.0,44.0,-36.0,-52.0,39.0,-33.0,29.0,-23.0,3.0,-13.0,7.0,2.0,-2.0,17.0,-5.0,-10.0,27.0,-13.0,19.0,9.0,27.0,-24.0,36.0,31.0,-14.0,54.0,33.0,3007.4
-80.0,8.0,21.0,0.0,24.0,15.0,-1.0,21.0,-7.0,22.0,-13.0,24.0,-3.0,20.0,-7.0,16.0,-3.0,20.0,-7.0,16.0,-9.0,22.0,-8.0,15.0,-7.0,14.0,-6.0,15.0,-8.0,15.0,0.0,13.0,12.0,4.0,9.0,9.0,8.0,10.0,9.0,12.0,9.0,13.0,6.0,11.0,15.0,16.0,-18.0,-28.0,-22.0,-27.0,-21.0,-29.0,-22.0,-23.0,-24.0,-24.0,-26.0,-25.0,-22.0,-24.0,-20.0,-25.0,-14.0,-16.0,-23.0,-9.0,-11.0,-9.0,-8.0,-6.0,-8.0,-3.0,4.0,3.0,-2.0,-1.0,-1.0,9.0,-2.0,7.0,-1.0,19.0,-9.0,-2.0,14.0,-2.0,-4.0,3007.41
16.0,11.0,53.0,-2.0,56.0,65.0,22.0,58.0,26.0,50.0,0.0,68.0,14.0,36.0,0.0,54.0,-8.0,48.0,3.0,47.0,2.0,49.0,-14.0,52.0,6.0,39.0,0.0,25.0,-1.0,32.0,22.0,19.0,15.0,15.0,1.0,17.0,0.0,18.0,-3.0,26.0,-4.0,33.0,-6.0,24.0,28.0,40.0,-31.0,-63.0,-30.0,-63.0,-25.0,-67.0,-36.0,-37.0,-42.0,-59.0,-39.0,-34.0,-65.0,-42.0,-59.0,-49.0,-51.0,-59.0,-34.0,-43.0,-23.0,-10.0,-24.0,-18.0,-14.0,-8.0,-6.0,-3.0,-1.0,21.0,7.0,12.0,15.0,29.0,3.0,22.0,18.0,2.0,42.0,30.0,20.0,3007.42
80.0,8.0,-42.0,-8.0,-44.0,-59.0,0.0,-63.0,23.0,-42.0,14.0,-60.0,0.0,-66.0,-12.0,-52.0,6.0,-47.0,10.0,-27.0,15.0,-50.0,8.0,-41.0,4.0,-31.0,6.0,-34.0,-11.0,-39.0,-9.0,-22.0,-18.0,-22.0,-19.0,-18.0,-5.0,-17.0,-3.0,-30.0,-12.0,-29.0,-7.0,-28.0,-35.0,-29.0,41.0,53.0,45.0,61.0,41.0,58.0,46.0,51.0,48.0,56.0,44.0,49.0,51.0,47.0,45.0,42.0,36.0,38.0,45.0,34.0,17.0,13.0,9.0,24.0,5.0,9.0,-12.0,-25.0,13.0,-13.0,0.0,-15.0,-7.0,-34.0,-31.0,-24.0,-15.0,-9.0,-21.0,0.0,-4.0,3007.42
16.0,7.0,-43.0,-50.0,-40.0,-26.0,-39.0,-9.0,-45.0,-16.0,-57.0,-45.0,-39.0,-38.0,-38.0,-24.0,-38.0,-22.0,-45.0,-18.0,-42.0,-24.0,-39.0,-17.0,-47.0,-19.0,-26.0,-13.0,-32.0,-18.0,-37.0,8.0,13.0,-26.0,18.0,-20.0,20.0,-13.0,25.0,-17.0,23.0,-11.0,30.0,-11.0,-7.0,5.0,-3.0,71.0,-6.0,70.0,-7.0,74.0,3.0,3.0,2.0,69.0,2.0,-2.0,67.0,5.0,67.0,7.0,63.0,64.0,12.0,42.0,6.0,34.0,1.0,9.0,1.0,15.0,-11.0,1.0,-10.0,6.0,-29.0,-14.0,-12.0,-10.0,-5.0,-15.0,-22.0,-28.0,-19.0,-59.0,-50.0,3007.43
-95.0,20.0,6.0,2.0,18.0,3.0,12.0,5.0,4.0,12.0,21.0,11.0,20.0,8.0,14.0,15.0,17.0,4.0,10.0,6.0,27.0,5.0,27.0,12.0,25.0,4.0,24.0,8.0,17.0,3.0,20.0,6.0,2.0,20.0,-6.0,23.0,11.0,14.0,-7.0,13.0,-11.0,19.0,-10.0,17.0,9.0,11.0,-1.0,17.0,1.0,11.0,10.0,12.0,6.0,10.0,11.0,4.0,20.0,10.0,9.0,16.0,7.0,9.0,7.0,-10.0,27.0,1.0,23.0,-4.0,25.0,-7.0,21.0,-11.0,17.0,28.0,-19.0,17.0,-23.0,16.0,-1.0,19.0,-8.0,24.0,-10.0,1.0,23.0,-6.0,-6.0,3007.43
-31.0,21.0,6.0,1.0,12.0,15.0,7.0,21.0,5.0,7.0,5.0,13.0,6.0,18.0,12.0,12.0,8.0,15.0,7.0,16.0,8.0,12.0,26.0,19.0,24.0,15.0,13.0,18.0,20.0,15.0,18.0,8.0,16.0,18.0,5.0,21.0,-1.0,18.0,1.0,16.0,1.0,20.0,0.0,11.0,9.0,10.0,7.0,2.0,15.0,2.0,4.0,-5.0,12.0,9.0,10.0,0.0,14.0,15.0,-4.0,10.0,-12.0,6.0,-12.0,-8.0,6.0,-21.0,10.0,-34.0,-5.0,-17.0,1.0,-23.0,0.0,5.0,-16.0,10.0,-19.0,3.0,-29.0,1.0,-20.0,-6.0,-11.0,-13.0,13.0,-14.0,-8.0,3007.44
32.0,6.0,-8.0,-1.0,-17.0,-7.0,-15.0,-10.0,-10.0,-11.0,-16.0,-17.0,-18.0,-9.0,-16.0,-10.0,-15.0,-10.0,-12.0,-16.0,-18.0,-22.0,-18.0,-21.0,-22.0,-14.0,-23.0,-17.0,-20.0,-13.0,-24.0,-11.0,-17.0,-17.0,-14.0,-19.0,-7.0,-21.0,-4.0,-22.0,2.0,-22.0,-2.0,-20.0,-16.0,-9.0,3.0,-8.0,-1.0,-13.0,-1.0,-15.0,-6.0,-5.0,-9.0,-8.0,-12.0,-12.0,-12.0,-19.0,-10.0,-12.0,-9.0,-10.0,-19.0,-7.0,-26.0,8.0,-23.0,1.0,-25.0,5.0,-30.0,-26.0,9.0,-25.0,6.0,-16.0,17.0,-13.0,15.0,-25.0,10.0,8.0,-16.0,6.0,3.0,3007.44
32.0,6.0,-7.0,-16.0,-5.0,-8.0,-14.0,-9.0,-9.0,0.0,-14.0,-12.0,-19.0,6.0,-17.0,4.0,-26.0,7.0,-23.0,-1.0,-26.0,-3.0,-21.0,2.0,-32.0,-2.0,-30.0,-2.0,-26.0,0.0,-28.0,14.0,14.0,-24.0,12.0,-20.0,10.0,-15.0,14.0,-13.0,15.0,-8.0,13.0,-9.0,-6.0,-4.0,-1.0,-12.0,-8.0,-17.0,-1.0,-18.0,-8.0,-4.0,-11.0,-12.0,-17.0,-15.0,-16.0,-17.0,-4.0,-11.0,-5.0,-6.0,-13.0,-8.0,-27.0,-1.0,-33.0,-4.0,-28.0,4.0,-24.0,-26.0,0.0,-23.0,9.0,-22.0,5.0,-19.0,-1.0,-22.0,1.0,10.0,-13.0,-4.0,-1.0,3007.47
32.0,6.0,14.0,-2.0,6.0,11.0,-1.0,8.0,1.0,21.0,9.0,23.0,-1.0,12.0,0.0,26.0,5.0,21.0,5.0,19.0,10.0,20.0,5.0,18.0,11.0,14.0,8.0,24.0,9.0,21.0,13.0,13.0,16.0,23.0,13.0,19.0,8.0,19.0,4.0,12.0,9.0,21.0,1.0,13.0,16.0,17.0,11.0,-1.0,11.0,-2.0,13.0,7.0,16.0,13.0,21.0,-2.0,12.0,19.0,-8.0,13.0,-2.0,21.0,-14.0,-12.0,21.0,-22.0,16.0,-23.0,8.0,-21.0,11.0,-30.0,9.0,6.0,-22.0,8.0,-29.0,9.0,-27.0,15.0,-24.0,9.0,-24.0,-13.0,7.0,-20.0,-11.0,3007.48
-64.0,6.0,28.0,-5.0,17.0,19.0,-22.0,14.0,-17.0,25.0,-5.0,18.0,-16.0,21.0,-25.0,17.0,-16.0,18.0,-15.0,18.0,-12.0,15.0,-18.0,12.0,-13.0,14.0,-11.0,8.0,-8.0,15.0,-8.0,10.0,11.0,0.0,10.0,1.0,11.0,5.0,10.0,10.0,12.0,7.0,12.0,11.0,12.0,12.0,-25.0,-21.0,-22.0,-20.0,-25.0,-23.0,-26.0,-27.0,-29.0,-16.0,-26.0,-27.0,-18.0,-26.0,-11.0,-26.0,-12.0,-10.0,-21.0,-8.0,-11.0,-6.0,-5.0,0.0,-4.0,-1.0,1.0,4.0,-1.0,3.0,-2.0,-2.0,-7.0,6.0,1.0,8.0,-5.0,1.0,12.0,-10.0,-6.0,3007.48
-95.0,20.0,55.0,16.0,31.0,52.0,5.0,46.0,17.0,63.0,31.0,65.0,12.0,54.0,12.0,48.0,3.0,66.0,17.0,55.0,15.0,50.0,6.0,43.0,29.0,40.0,0.0,39.0,10.0,35.0,15.0,22.0,12.0,16.0,3.0,30.0,-5.0,23.0,-21.0,25.0,-11.0,30.0,-12.0,24.0,24.0,27.0,-14.0,-58.0,-12.0,-65.0,-20.0,-71.0,-17.0,-22.0,-21.0,-64.0,-27.0,-21.0,-60.0,-24.0,-44.0,-17.0,-48.0,-50.0,-21.0,-49.0,0.0,-30.0,-14.0,-26.0,6.0,-20.0,-5.0,4.0,-7.0,6.0,-4.0,14.0,16.0,14.0,13.0,18.0,23.0,32.0,25.0,5.0,25.0,3007.49
0.0,5.0,9.0,-25.0,7.0,11.0,-25.0,24.0,-21.0,7.0,-27.0,11.0,-25.0,10.0,-18.0,10.0,-21.0,13.0,-23.0,10.0,-25.0,10.0,-18.0,10.0,-15.0,12.0,-13.0,12.0,-16.0,7.0,-7.0,12.0,9.0,-6.0,12.0,2.0,11.0,3.0,9.0,1.0,8.0,9.0,9.0,8.0,11.0,14.0,-33.0,-1.0,-34.0,-1.0,-34.0,2.0,-34.0,-34.0,-29.0,2.0,-35.0,-28.0,4.0,-32.0,8.0,-28.0,9.0,6.0,-23.0,4.0,-12.0,4.0,-5.0,-2.0,-5.0,-2.0,-7.0,3.0,-1.0,3.0,-3.0,0.0,-5.0,14.0,-3.0,11.0,-5.0,-10.0,7.0,-10.0,-17.0,3007.49
0.0,5.0,-31.0,-52.0,-34.0,-22.0,-54.0,-14.0,-26.0,-35.0,-38.0,-32.0,-54.0,-40.0,-59.0,-44.0,-44.0,-29.0,-48.0,-36.0,-30.0,-37.0,-43.0,-23.0,-37.0,-23.0,-37.0,-17.0,-32.0,-1.0,-28.0,2.0,14.0,-22.0,11.0,-22.0,14.0,-20.0,15.0,-22.0,23.0,-14.0,33.0,-10.0,-15.0,-7.0,-36.0,57.0,-34.0,56.0,-36.0,66.0,-27.0,-27.0,-27.0,65.0,-18.0,-29.0,63.0,-17.0,62.0,-21.0,54.0,66.0,-9.0,36.0,-2.0,30.0,-14.0,15.0,2.0,12.0,-9.0,2.0,-19.0,0.0,-6.0,-1.0,-12.0,-13.0,-1.0,2.0,-18.0,-29.0,-2.0,-49.0,-41.0,3007.5
-111.0,16.0,-1.0,-8.0,-8.0,4.0,-14.0,3.0,-12.0,8.0,-16.0,2.0,-16.0,7.0,-23.0,5.0,-20.0,9.0,-15.0,4.0,-21.0,8.0,-23.0,0.0,-23.0,3.0,-28.0,2.0,-26.0,5.0,-19.0,4.0,6.0,-25.0,13.0,-18.0,7.0,-20.0,13.0,-10.0,12.0,-6.0,16.0,-7.0,-7.0,-1.0,3.0,-8.0,14.0,-9.0,5.0,-7.0,7.0,6.0,4.0,-20.0,2.0,-1.0,-17.0,-5.0,-13.0,-8.0,-22.0,-20.0,-17.0,-13.0,-16.0,-18.0,-23.0,-17.0,-25.0,-7.0,-22.0,-27.0,-5.0,-24.0,-3.0,-27.0,-13.0,-17.0,-12.0,-12.0,-8.0,-6.0,-15.0,-10.0,-4.0,3007.5
-47.0,17.0,-9.0,-5.0,-16.0,-7.0,-3.0,-20.0,-10.0,-17.0,-11.0,-15.0,-9.0,-16.0,-12.0,-20.0,-8.0,-15.0,-17.0,-19.0,-19.0,-18.0,-12.0,-23.0,-13.0,-16.0,-11.0,-17.0,-18.0,-14.0,-22.0,-22.0,-12.0,-17.0,-8.0,-23.0,-11.0,-17.0,-3.0,-20.0,-5.0,-14.0,5.0,-14.0,-13.0,-16.0,-11.0,-4.0,-15.0,-4.0,-13.0,-1.0,-7.0,-15.0,-9.0,11.0,-22.0,-16.0,3.0,-19.0,9.0,-15.0,5.0,6.0,-23.0,20.0,-12.0,15.0,-15.0,23.0,-9.0,21.0,-24.0,-14.0,24.0,-17.0,21.0,-21.0,17.0,-10.0,18.0,-9.0,10.0,16.0,0.0,12.0,12.0,3007.58
0.0,8.0,-8.0,-8.0,-5.0,4.0,-10.0,-7.0,-11.0,-8.0,-10.0,4.0,-17.0,-1.0,-24.0,0.0,-23.0,-8.0,-21.0,-6.0,-22.0,-4.0,-22.0,-9.0,-27.0,-10.0,-24.0,-9.0,-22.0,-4.0,-23.0,-4.0,2.0,-24.0,-3.0,-21.0,-3.0,-19.0,8.0,-14.0,11.0,-18.0,10.0,-9.0,-5.0,-8.0,-7.0,-13.0,-1.0,-13.0,0.0,-9.0,-2.0,-10.0,-11.0,-12.0,-9.0,-17.0,-12.0,-15.0,-4.0,-19.0,-11.0,-11.0,-17.0,-6.0,-32.0,2.0,-24.0,-2.0,-28.0,-2.0,-28.0,-25.0,8.0,-25.0,0.0,-22.0,4.0,-25.0,3.0,-24.0,2.0,-1.0,-10.0,-2.0,-11.0,3007.58
81.0,22.0,-17.0,-20.0,-13.0,-15.0,-24.0,-11.0,-19.0,-13.0,-21.0,-24.0,-19.0,-15.0,-19.0,-20.0,-25.0,-9.0,-13.0,-15.0,-11.0,-15.0,-15.0,-13.0,-17.0,-11.0,-15.0,-7.0,-11.0,-3.0,-9.0,2.0,7.0,-8.0,7.0,-7.0,9.0,-11.0,11.0,-5.0,12.0,-9.0,12.0,-5.0,-9.0,-7.0,-16.0,27.0,-18.0,26.0,-16.0,25.0,-14.0,-17.0,-12.0,28.0,-15.0,-10.0,29.0,-9.0,23.0,-10.0,24.0,20.0,-3.0,18.0,-4.0,10.0,-2.0,1.0,1.0,-1.0,6.0,1.0,-4.0,2.0,-9.0,-1.0,1.0,3.0,-13.0,-6.0,-15.0,-17.0,0.0,-23.0,-19.0,3007.59
-32.0,5.0,-45.0,32.0,-48.0,-39.0,40.0,-55.0,69.0,-34.0,34.0,-33.0,41.0,-17.0,69.0,-24.0,38.0,-31.0,39.0,-18.0,36.0,-23.0,38.0,-29.0,27.0,-25.0,14.0,-30.0,20.0,-23.0,4.0,-23.0,-26.0,-11.0,-17.0,-20.0,-7.0,-19.0,-14.0,-25.0,-9.0,-37.0,-12.0,-31.0,-42.0,-41.0,63.0,-6.0,63.0,-6.0,65.0,-14.0,67.0,69.0,56.0,-10.0,64.0,65.0,-12.0,50.0,-15.0,61.0,-11.0,-15.0,38.0,-6.0,22.0,-6.0,11.0,-1.0,-1.0,0.0,-9.0,8.0,4.0,-17.0,5.0,-7.0,7.0,-31.0,2.0,-25.0,14.0,5.0,-46.0,19.0,12.0,3007.59
0.0,8.0,-52.0,-37.0,-44.0,-44.0,-39.0,-57.0,-34.0,-49.0,-15.0,-53.0,-8.0,-61.0,-18.0,-50.0,-19.0,-53.0,-16.0,-52.0,-14.0,-28.0,-15.0,-30.0,-10.0,-29.0,-11.0,-28.0,-10.0,-25.0,-11.0,-5.0,4.0,-21.0,10.0,-23.0,10.0,-21.0,14.0,-19.0,21.0,-28.0,26.0,-24.0,-24.0,-22.0,18.0,58.0,18.0,62.0,22.0,67.0,16.0,25.0,13.0,53.0,24.0,22.0,59.0,21.0,47.0,28.0,58.0,46.0,18.0,36.0,-2.0,23.0,7.0,8.0,0.0,1.0,-7.0,-4.0,-1.0,-10.0,-4.0,-17.0,-18.0,-11.0,-24.0,-12.0,-17.0,-40.0,-40.0,-37.0,-22.0,3007.6
-111.0,16.0,32.0,-45.0,10.0,23.0,-62.0,17.0,-48.0,27.0,-58.0,3.0,-65.0,9.0,-52.0,20.0,-59.0,5.0,-39.0,11.0,-42.0,10.0,-53.0,17.0,-30.0,8.0,-30.0,21.0,-34.0,8.0,-11.0,17.0,21.0,-2.0,22.0,7.0,24.0,11.0,23.0,22.0,24.0,24.0,17.0,32.0,24.0,36.0,-42.0,49.0,-46.0,47.0,-44.0,46.0,-48.0,-46.0,-47.0,45.0,-43.0,-51.0,36.0,-39.0,44.0,-42.0,47.0,37.0,-36.0,40.0,-20.0,20.0,-9.0,10.0,3.0,6.0,-6.0,1.0,-4.0,20.0,0.0,12.0,-26.0,9.0,-20.0,15.0,-15.0,-10.0,15.0,-45.0,-56.0,3007.6
-47.0,17.0,49.0,-24.0,38.0,57.0,-25.0,63.0,-12.0,57.0,-26.0,39.0,-16.0,66.0,-15.0,49.0,-21.0,47.0,-13.0,54.0,-18.0,43.0,-10.0,38.0,3.0,32.0,-15.0,8.0,-4.0,25.0,8.0,12.0,10.0,16.0,7.0,15.0,10.0,27.0,-3.0,32.0,-5.0,24.0,5.0,33.0,27.0,35.0,-63.0,-19.0,-66.0,-23.0,-70.0,-22.0,-77.0,-65.0,-66.0,-18.0,-59.0,-58.0,-21.0,-49.0,-22.0,-53.0,-10.0,-12.0,-38.0,-6.0,-14.0,-10.0,-17.0,-2.0,-21.0,-4.0,10.0,18.0,7.0,11.0,-9.0,19.0,-9.0,22.0,6.0,23.0,-5.0,-16.0,27.0,4.0,-9.0,3007.61
0.0,8.0,-15.0,10.0,-16.0,-10.0,7.0,-12.0,3.0,-19.0,-1.0,-19.0,2.0,-15.0,10.0,-24.0,1.0,-13.0,1.0,-22.0,7.0,-22.0,-5.0,-22.0,-1.0,-26.0,0.0,-25.0,1.0,-30.0,8.0,-20.0,-16.0,-7.0,-27.0,-1.0,-22.0,1.0,-19.0,-10.0,-15.0,-6.0,-13.0,-11.0,-13.0,-11.0,-14.0,-8.0,-10.0,-5.0,-12.0,-4.0,-7.0,-11.0,-10.0,-3.0,-21.0,-11.0,4.0,-14.0,3.0,-14.0,9.0,8.0,-19.0,10.0,-11.0,26.0,-4.0,16.0,-7.0,19.0,-12.0,-4.0,18.0,-2.0,22.0,1.0,23.0,-7.0,24.0,8.0,17.0,22.0,-6.0,18.0,8.0,3007.62
0.0,8.0,5.0,-2.0,8.0,10.0,1.0,13.0,3.0,10.0,2.0,17.0,1.0,22.0,2.0,22.0,-3.0,22.0,3.0,12.0,6.0,25.0,-3.0,23.0,-6.0,27.0,-1.0,27.0,-3.0,18.0,8.0,30.0,24.0,5.0,27.0,4.0,21.0,8.0,21.0,8.0,14.0,15.0,5.0,10.0,4.0,10.0,11.0,4.0,4.0,1.0,6.0,1.0,9.0,17.0,2.0,-10.0,20.0,15.0,-7.0,17.0,-17.0,23.0,-23.0,-24.0,9.0,-22.0,2.0,-22.0,5.0,-28.0,1.0,-25.0,2.0,-4.0,-28.0,0.0,-21.0,-1.0,-18.0,-2.0,-16.0,-4.0,-21.0,-20.0,10.0,-23.0,-11.0,3007.62
32.0,6.0,-4.0,-18.0,7.0,6.0,-13.0,2.0,-10.0,10.0,-14.0,9.0,-13.0,3.0,-17.0,11.0,-22.0,16.0,-21.0,9.0,-24.0,13.0,-20.0,12.0,-18.0,16.0,-20.0,10.0,-23.0,13.0,-16.0,21.0,20.0,-23.0,14.0,-10.0,11.0,-11.0,19.0,-9.0,19.0,-2.0,14.0,3.0,-1.0,3.0,10.0,-11.0,6.0,-8.0,2.0,-15.0,5.0,2.0,-1.0,-17.0,-4.0,-5.0,-16.0,-7.0,-16.0,-10.0,-21.0,-20.0,-17.0,-20.0,-18.0,-18.0,-21.0,-15.0,-22.0,-16.0,-17.0,-26.0,-8.0,-21.0,-13.0,-25.0,-11.0,-20.0,-14.0,-23.0,-11.0,-10.0,-15.0,-8.0,-4.0,3007.63
