subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_6,subcarrier_7,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_83,subcarrier_86,subcarrier_88,subcarrier_89,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_124,subcarrier_125,subcarrier_126,timestamp
-48.0,7.0,9.0,10.0,3.0,4.0,12.0,7.0,16.0,10.0,8.0,19.0,18.0,24.0,8.0,10.0,29.0,5.0,28.0,4.0,21.0,29.0,8.0,29.0,7.0,20.0,14.0,20.0,4.0,24.0,8.0,16.0,6.0,24.0,0.0,18.0,4.0,15.0,-5.0,2.0,1.0,1.0,1.0,-19.0,-21.0,-21.0,-27.0,-19.0,-24.0,-22.0,-23.0,-25.0,-15.0,-22.0,-5.0,-13.0,-16.0,-5.0,-2.0,-9.0,-6.0,-5.0,-15.0,-1.0,-1.0,6.0,5.0,1.0,-4.0,-21.0,4.0,-14.0,8.0,-11.0,10.0,9.0,-13.0,7.0,-10.0,8.0,1198.51
16.0,9.0,-16.0,-10.0,-15.0,-12.0,-8.0,-13.0,-8.0,-19.0,-16.0,-8.0,-8.0,-12.0,-22.0,-22.0,-11.0,-26.0,-12.0,-25.0,-8.0,-13.0,-31.0,-7.0,-34.0,-14.0,-22.0,-15.0,-24.0,-13.0,-14.0,-4.0,-21.0,-9.0,-20.0,-16.0,-7.0,-6.0,-8.0,-8.0,-6.0,-1.0,6.0,-1.0,27.0,1.0,28.0,6.0,31.0,37.0,2.0,12.0,29.0,28.0,3.0,20.0,19.0,6.0,26.0,3.0,16.0,5.0,9.0,-16.0,18.0,-15.0,-5.0,4.0,-2.0,0.0,-11.0,-8.0,-20.0,-5.0,-4.0,-15.0,-2.0,-11.0,-4.0,-11.0,1198.52
-64.0,7.0,-4.0,-4.0,-17.0,-15.0,-3.0,-14.0,3.0,-23.0,-25.0,-3.0,-3.0,-7.0,-28.0,-30.0,-4.0,-32.0,-7.0,-34.0,-3.0,-10.0,-34.0,-9.0,-28.0,-12.0,-31.0,-12.0,-26.0,-11.0,-25.0,-12.0,-24.0,-6.0,-19.0,-7.0,-15.0,-5.0,-12.0,-5.0,-4.0,-1.0,1.0,-14.0,30.0,-11.0,32.0,-13.0,31.0,33.0,-11.0,-8.0,29.0,26.0,-9.0,27.0,-8.0,-11.0,16.0,-10.0,12.0,-13.0,10.0,-10.0,9.0,-10.0,-10.0,1.0,-10.0,1.0,-7.0,-2.0,-14.0,-8.0,-9.0,-17.0,-8.0,-9.0,-8.0,-11.0,1198.53
-32.0,9.0,-12.0,-11.0,3.0,3.0,-15.0,3.0,-17.0,2.0,2.0,-18.0,-25.0,-23.0,4.0,5.0,-30.0,6.0,-30.0,4.0,-33.0,-30.0,11.0,-26.0,8.0,-28.0,12.0,-24.0,10.0,-29.0,7.0,-20.0,8.0,-20.0,9.0,-14.0,4.0,-10.0,4.0,6.0,-1.0,3.0,-2.0,27.0,-6.0,29.0,-8.0,29.0,-11.0,-13.0,28.0,29.0,-11.0,-8.0,22.0,-10.0,18.0,20.0,-3.0,15.0,-2.0,9.0,0.0,9.0,4.0,8.0,7.0,8.0,4.0,6.0,2.0,11.0,-1.0,10.0,-2.0,0.0,10.0,-2.0,11.0,-2.0,1198.53
-48.0,12.0,1.0,0.0,0.0,-1.0,-5.0,5.0,-7.0,1.0,-1.0,-4.0,-6.0,-13.0,1.0,9.0,-11.0,3.0,-5.0,9.0,-15.0,-19.0,6.0,-20.0,-1.0,-9.0,0.0,-17.0,4.0,-12.0,-3.0,-8.0,1.0,-12.0,-5.0,-13.0,-10.0,-4.0,-11.0,-10.0,-2.0,-14.0,-2.0,10.0,-2.0,16.0,6.0,6.0,1.0,-1.0,15.0,17.0,-4.0,-4.0,20.0,-12.0,18.0,25.0,-11.0,20.0,-4.0,21.0,-12.0,26.0,-10.0,31.0,37.0,-14.0,30.0,-15.0,31.0,-13.0,34.0,-16.0,22.0,13.0,-9.0,18.0,-15.0,11.0,1198.54
32.0,6.0,6.0,5.0,2.0,-3.0,-4.0,8.0,0.0,9.0,2.0,1.0,-6.0,-7.0,9.0,15.0,-3.0,9.0,-5.0,12.0,-1.0,3.0,16.0,-3.0,18.0,-6.0,20.0,-3.0,7.0,-11.0,21.0,-14.0,9.0,-12.0,5.0,-15.0,5.0,-8.0,2.0,3.0,-13.0,-1.0,-17.0,10.0,-4.0,9.0,-7.0,8.0,-5.0,-5.0,9.0,12.0,-24.0,-22.0,13.0,-21.0,10.0,8.0,-23.0,8.0,-28.0,7.0,-33.0,10.0,-30.0,17.0,0.0,-35.0,12.0,-34.0,5.0,-25.0,7.0,-31.0,-2.0,10.0,-21.0,7.0,-24.0,3.0,1198.54
-32.0,11.0,-1.0,-2.0,4.0,-8.0,5.0,3.0,0.0,6.0,5.0,0.0,6.0,2.0,12.0,10.0,2.0,12.0,8.0,7.0,9.0,5.0,12.0,9.0,12.0,-1.0,18.0,5.0,13.0,3.0,22.0,5.0,14.0,-7.0,9.0,-5.0,12.0,-11.0,10.0,6.0,-9.0,3.0,-14.0,4.0,-5.0,10.0,-6.0,9.0,-9.0,-12.0,7.0,10.0,-10.0,-22.0,10.0,-29.0,3.0,10.0,-29.0,2.0,-26.0,5.0,-35.0,-1.0,-35.0,-3.0,-1.0,-35.0,2.0,-33.0,0.0,-40.0,7.0,-35.0,-9.0,4.0,-38.0,-3.0,-14.0,0.0,1198.55
32.0,13.0,-4.0,-3.0,-3.0,-11.0,-8.0,-2.0,-7.0,-1.0,7.0,3.0,-4.0,-12.0,6.0,11.0,-17.0,3.0,-15.0,7.0,-5.0,-13.0,7.0,-16.0,13.0,-13.0,11.0,-15.0,2.0,-16.0,6.0,-20.0,0.0,-23.0,-7.0,-17.0,-6.0,-14.0,-9.0,-12.0,-5.0,-11.0,-8.0,-6.0,14.0,0.0,14.0,4.0,4.0,15.0,8.0,10.0,17.0,6.0,24.0,7.0,25.0,29.0,14.0,28.0,6.0,36.0,10.0,33.0,6.0,34.0,46.0,12.0,37.0,12.0,34.0,9.0,28.0,1.0,25.0,23.0,10.0,14.0,3.0,15.0,1198.55
-111.0,27.0,-7.0,-3.0,-8.0,-10.0,11.0,12.0,11.0,-8.0,5.0,13.0,11.0,10.0,-5.0,-1.0,14.0,-3.0,9.0,-1.0,15.0,9.0,6.0,21.0,-5.0,18.0,2.0,23.0,4.0,22.0,2.0,4.0,8.0,10.0,4.0,18.0,4.0,6.0,5.0,12.0,10.0,11.0,-5.0,12.0,-5.0,15.0,-5.0,10.0,-2.0,-15.0,-1.0,-4.0,-25.0,-31.0,4.0,-29.0,-12.0,-4.0,-21.0,-19.0,-28.0,-13.0,-38.0,-7.0,-34.0,-23.0,-15.0,-32.0,-16.0,-27.0,-15.0,-28.0,-18.0,-25.0,-25.0,-16.0,-16.0,-21.0,-10.0,-9.0,1198.56
-47.0,28.0,6.0,0.0,-3.0,-2.0,-2.0,-4.0,4.0,1.0,4.0,8.0,17.0,1.0,1.0,-2.0,8.0,1.0,12.0,1.0,10.0,20.0,-2.0,19.0,2.0,15.0,1.0,13.0,5.0,18.0,8.0,14.0,7.0,7.0,8.0,2.0,14.0,3.0,8.0,7.0,-6.0,10.0,-5.0,-7.0,-8.0,-12.0,-5.0,-9.0,-6.0,-3.0,-22.0,-24.0,-3.0,-3.0,-23.0,4.0,-30.0,-23.0,-3.0,-30.0,-6.0,-31.0,3.0,-34.0,4.0,-33.0,-35.0,-2.0,-26.0,5.0,-26.0,-5.0,-25.0,-3.0,-22.0,-31.0,0.0,-17.0,10.0,-15.0,1198.56
-48.0,7.0,0.0,-3.0,-6.0,-6.0,3.0,1.0,4.0,5.0,7.0,-3.0,1.0,-3.0,15.0,6.0,4.0,12.0,3.0,16.0,-1.0,-5.0,13.0,2.0,18.0,-1.0,19.0,-9.0,16.0,-13.0,10.0,-8.0,17.0,-6.0,7.0,-10.0,7.0,-19.0,4.0,-2.0,-11.0,1.0,-12.0,10.0,-5.0,11.0,-4.0,11.0,-7.0,-16.0,6.0,8.0,-17.0,-20.0,6.0,-22.0,7.0,4.0,-29.0,4.0,-34.0,8.0,-36.0,6.0,-34.0,3.0,-3.0,-30.0,7.0,-35.0,1.0,-30.0,-2.0,-27.0,5.0,-4.0,-28.0,2.0,-28.0,0.0,1198.57
16.0,9.0,0.0,-7.0,2.0,1.0,-2.0,3.0,-4.0,-3.0,-3.0,-1.0,1.0,1.0,-11.0,-12.0,2.0,-8.0,-9.0,-11.0,-2.0,-2.0,-14.0,4.0,-16.0,-4.0,-18.0,5.0,-17.0,-1.0,-15.0,4.0,-15.0,10.0,-13.0,13.0,-7.0,10.0,-7.0,-3.0,15.0,-4.0,14.0,-8.0,0.0,-8.0,0.0,-12.0,8.0,14.0,-13.0,-12.0,11.0,15.0,-6.0,16.0,-13.0,-14.0,19.0,-12.0,29.0,-8.0,28.0,-9.0,30.0,-8.0,-5.0,29.0,-8.0,31.0,-10.0,28.0,-15.0,27.0,-3.0,-5.0,19.0,-5.0,17.0,-1.0,1198.57
96.0,15.0,-4.0,-3.0,3.0,-4.0,-3.0,-4.0,6.0,4.0,-10.0,-1.0,9.0,-10.0,-9.0,-12.0,6.0,-20.0,-2.0,-13.0,0.0,4.0,-16.0,3.0,-13.0,2.0,-15.0,6.0,-21.0,11.0,-12.0,-1.0,-8.0,5.0,-9.0,17.0,-4.0,10.0,4.0,-1.0,12.0,-3.0,13.0,-11.0,-1.0,-9.0,1.0,-9.0,4.0,8.0,-20.0,-11.0,27.0,15.0,-10.0,29.0,-19.0,-18.0,29.0,-20.0,23.0,-13.0,29.0,-15.0,33.0,-25.0,-14.0,32.0,-17.0,32.0,-3.0,23.0,-14.0,22.0,-4.0,-15.0,21.0,-3.0,11.0,-9.0,1198.58
-32.0,5.0,-20.0,-44.0,16.0,-11.0,-74.0,-10.0,-50.0,3.0,-1.0,-32.0,-64.0,-60.0,8.0,34.0,-78.0,3.0,-83.0,7.0,-81.0,-80.0,6.0,-80.0,18.0,-58.0,19.0,-57.0,24.0,-60.0,17.0,-42.0,21.0,-39.0,21.0,-30.0,8.0,-25.0,7.0,6.0,-4.0,2.0,-4.0,48.0,40.0,57.0,45.0,60.0,46.0,41.0,63.0,65.0,46.0,30.0,45.0,35.0,42.0,35.0,19.0,40.0,29.0,29.0,25.0,18.0,32.0,20.0,11.0,19.0,2.0,28.0,-15.0,5.0,-10.0,21.0,11.0,6.0,22.0,-30.0,35.0,-27.0,1198.59
-32.0,11.0,-28.0,-14.0,-38.0,-34.0,-5.0,-46.0,-8.0,-59.0,-50.0,-21.0,-11.0,-11.0,-41.0,-68.0,-10.0,-66.0,-34.0,-81.0,-21.0,-24.0,-68.0,-26.0,-74.0,-27.0,-65.0,-18.0,-57.0,-17.0,-52.0,-19.0,-48.0,-12.0,-38.0,-12.0,-31.0,-10.0,-31.0,-16.0,-3.0,-12.0,-2.0,9.0,66.0,10.0,62.0,11.0,72.0,80.0,19.0,7.0,83.0,72.0,6.0,61.0,5.0,1.0,52.0,-2.0,54.0,-11.0,40.0,-8.0,30.0,-11.0,-7.0,33.0,-2.0,20.0,-7.0,14.0,-13.0,-2.0,-23.0,-23.0,13.0,-29.0,-15.0,-28.0,1198.61
32.0,13.0,30.0,3.0,15.0,46.0,12.0,46.0,5.0,15.0,37.0,32.0,34.0,40.0,28.0,49.0,42.0,40.0,48.0,43.0,40.0,57.0,32.0,46.0,16.0,53.0,20.0,49.0,10.0,38.0,6.0,39.0,3.0,30.0,-4.0,24.0,-3.0,16.0,-1.0,-8.0,5.0,-2.0,8.0,44.0,-26.0,51.0,-24.0,51.0,-32.0,-34.0,46.0,35.0,-38.0,-33.0,34.0,-38.0,23.0,21.0,-21.0,4.0,-2.0,-17.0,-13.0,0.0,-78.0,37.0,20.0,-13.0,0.0,-1.0,16.0,8.0,10.0,6.0,7.0,16.0,6.0,24.0,10.0,29.0,1198.61
-32.0,5.0,5.0,20.0,-18.0,-56.0,41.0,-31.0,23.0,-15.0,-53.0,23.0,45.0,32.0,-54.0,-53.0,54.0,-51.0,44.0,-65.0,38.0,51.0,-54.0,34.0,-70.0,41.0,-62.0,24.0,-63.0,25.0,-48.0,19.0,-45.0,19.0,-31.0,10.0,-33.0,8.0,-25.0,-17.0,0.0,-8.0,-1.0,-69.0,7.0,-63.0,2.0,-70.0,10.0,14.0,-79.0,-73.0,15.0,12.0,-55.0,16.0,-57.0,-58.0,7.0,-41.0,-3.0,-37.0,4.0,-37.0,-8.0,-38.0,-6.0,-8.0,-25.0,-6.0,-25.0,-16.0,-8.0,-29.0,8.0,3.0,-35.0,-11.0,-22.0,-1.0,1198.62
-111.0,27.0,47.0,17.0,-7.0,38.0,26.0,18.0,34.0,16.0,25.0,43.0,65.0,69.0,27.0,36.0,71.0,43.0,69.0,50.0,68.0,61.0,34.0,65.0,39.0,54.0,22.0,60.0,11.0,40.0,22.0,47.0,7.0,33.0,12.0,28.0,8.0,27.0,10.0,3.0,2.0,8.0,2.0,-48.0,-55.0,-38.0,-51.0,-46.0,-50.0,-63.0,-60.0,-52.0,-67.0,-52.0,-29.0,-45.0,-40.0,-39.0,-43.0,-25.0,-44.0,-16.0,-34.0,-12.0,-26.0,-3.0,4.0,-18.0,8.0,-10.0,10.0,-12.0,10.0,-28.0,15.0,18.0,-16.0,11.0,-3.0,38.0,1198.62
-47.0,28.0,-10.0,-45.0,-1.0,7.0,-66.0,7.0,-50.0,-5.0,1.0,-63.0,-67.0,-78.0,3.0,14.0,-75.0,4.0,-70.0,15.0,-45.0,-78.0,6.0,-74.0,14.0,-63.0,22.0,-57.0,20.0,-58.0,10.0,-49.0,21.0,-44.0,8.0,-28.0,12.0,-22.0,5.0,17.0,-6.0,-3.0,-4.0,55.0,23.0,61.0,30.0,70.0,28.0,27.0,68.0,70.0,24.0,23.0,55.0,23.0,49.0,38.0,23.0,39.0,30.0,37.0,22.0,18.0,12.0,20.0,11.0,30.0,0.0,12.0,-7.0,19.0,-2.0,29.0,-11.0,-17.0,12.0,-41.0,39.0,-22.0,1198.63
-48.0,7.0,44.0,-4.0,24.0,3.0,43.0,26.0,34.0,3.0,41.0,51.0,45.0,58.0,16.0,37.0,70.0,52.0,63.0,48.0,71.0,69.0,41.0,60.0,24.0,62.0,24.0,49.0,15.0,50.0,11.0,43.0,11.0,36.0,10.0,37.0,4.0,28.0,3.0,2.0,-2.0,-1.0,1.0,-35.0,-55.0,-37.0,-60.0,-38.0,-62.0,-70.0,-38.0,-37.0,-67.0,-52.0,-24.0,-49.0,-23.0,-23.0,-34.0,-29.0,-38.0,-12.0,-27.0,-9.0,-31.0,-9.0,-6.0,-32.0,16.0,-20.0,18.0,-20.0,0.0,4.0,19.0,5.0,-7.0,33.0,-6.0,29.0,1198.64
16.0,9.0,-3.0,2.0,-27.0,-29.0,27.0,-39.0,19.0,-61.0,-56.0,21.0,-3.0,35.0,-59.0,-67.0,2.0,-88.0,19.0,-79.0,21.0,18.0,-74.0,4.0,-67.0,2.0,-69.0,11.0,-61.0,11.0,-61.0,4.0,-60.0,5.0,-42.0,0.0,-21.0,-2.0,-21.0,-21.0,-6.0,-11.0,-10.0,-60.0,38.0,-58.0,37.0,-57.0,32.0,45.0,-63.0,-65.0,37.0,43.0,-59.0,29.0,-45.0,-40.0,23.0,-34.0,19.0,-39.0,11.0,-38.0,16.0,-37.0,-32.0,-2.0,-10.0,-5.0,-17.0,-5.0,-29.0,-5.0,-1.0,-17.0,-2.0,-12.0,-37.0,-7.0,1198.64
96.0,15.0,-26.0,-10.0,-25.0,-54.0,9.0,-28.0,-18.0,-54.0,-61.0,-6.0,-22.0,-22.0,-68.0,-58.0,-26.0,-67.0,-34.0,-62.0,-8.0,-32.0,-79.0,-47.0,-61.0,-28.0,-51.0,-43.0,-56.0,-33.0,-52.0,-22.0,-39.0,-18.0,-38.0,-22.0,-19.0,-12.0,-15.0,-16.0,-6.0,-9.0,-3.0,-26.0,71.0,-25.0,65.0,-22.0,67.0,68.0,-28.0,-25.0,72.0,60.0,-20.0,50.0,-20.0,-20.0,46.0,-9.0,45.0,-18.0,35.0,-26.0,30.0,-14.0,-15.0,18.0,-17.0,7.0,-16.0,0.0,-20.0,0.0,-7.0,-19.0,-17.0,-35.0,-44.0,-3.0,1198.65
-32.0,5.0,-30.0,-25.0,-26.0,-51.0,-25.0,-37.0,-31.0,-52.0,-15.0,-35.0,-57.0,-34.0,-58.0,-48.0,-18.0,-60.0,-48.0,-56.0,-53.0,-63.0,-34.0,-63.0,-47.0,-57.0,-45.0,-48.0,-32.0,-37.0,-26.0,-26.0,-27.0,-33.0,-23.0,-24.0,-13.0,-26.0,-6.0,-11.0,-3.0,3.0,-6.0,21.0,65.0,14.0,61.0,20.0,67.0,65.0,16.0,22.0,64.0,71.0,14.0,52.0,5.0,3.0,45.0,-1.0,45.0,9.0,45.0,-1.0,43.0,-4.0,-10.0,16.0,-4.0,26.0,-16.0,13.0,0.0,10.0,-23.0,-9.0,-23.0,-28.0,-8.0,-15.0,1198.65
-127.0,29.0,10.0,-4.0,4.0,-1.0,-4.0,-1.0,-3.0,-2.0,2.0,-4.0,-10.0,-18.0,3.0,3.0,-16.0,2.0,-22.0,2.0,-15.0,-16.0,-3.0,-13.0,-1.0,-15.0,-4.0,-17.0,-5.0,-19.0,-11.0,-11.0,-14.0,-18.0,-4.0,-8.0,-18.0,-7.0,-9.0,-7.0,-4.0,-12.0,7.0,10.0,14.0,4.0,14.0,6.0,12.0,14.0,19.0,18.0,19.0,25.0,18.0,13.0,25.0,30.0,16.0,27.0,15.0,22.0,16.0,37.0,17.0,28.0,31.0,12.0,34.0,14.0,28.0,12.0,23.0,11.0,26.0,16.0,-1.0,20.0,7.0,17.0,1198.66
-63.0,30.0,-10.0,3.0,-5.0,2.0,3.0,6.0,2.0,4.0,2.0,11.0,12.0,13.0,-1.0,2.0,14.0,3.0,21.0,5.0,16.0,20.0,1.0,19.0,2.0,13.0,4.0,10.0,12.0,9.0,7.0,9.0,12.0,2.0,7.0,2.0,10.0,-1.0,9.0,11.0,-5.0,5.0,-12.0,-10.0,-6.0,-9.0,-8.0,-16.0,-7.0,-11.0,-27.0,-25.0,-3.0,-9.0,-29.0,-2.0,-27.0,-26.0,-9.0,-26.0,-13.0,-33.0,-2.0,-27.0,2.0,-40.0,-27.0,0.0,-26.0,-7.0,-21.0,-1.0,-33.0,-7.0,-26.0,-29.0,-2.0,-18.0,2.0,-16.0,1198.67
32.0,6.0,13.0,-5.0,-8.0,-2.0,3.0,-4.0,-9.0,2.0,11.0,-5.0,-3.0,-20.0,4.0,5.0,-16.0,4.0,-17.0,8.0,-14.0,-22.0,-2.0,-14.0,0.0,-19.0,6.0,-15.0,0.0,-16.0,-6.0,-12.0,-10.0,-11.0,-3.0,-10.0,-10.0,-5.0,-9.0,-7.0,-8.0,-10.0,-3.0,3.0,4.0,10.0,8.0,15.0,10.0,14.0,25.0,30.0,8.0,7.0,24.0,5.0,26.0,29.0,6.0,27.0,14.0,30.0,7.0,31.0,15.0,32.0,28.0,6.0,31.0,8.0,32.0,-7.0,32.0,12.0,22.0,22.0,-2.0,22.0,-5.0,10.0,1198.68
-96.0,5.0,-1.0,-2.0,3.0,-3.0,2.0,-1.0,-1.0,-1.0,-5.0,0.0,0.0,-2.0,-7.0,-13.0,-5.0,-15.0,-4.0,-16.0,-4.0,4.0,-17.0,3.0,-23.0,2.0,-18.0,5.0,-16.0,10.0,-12.0,12.0,-12.0,9.0,-7.0,16.0,-9.0,12.0,-3.0,1.0,11.0,-4.0,6.0,-8.0,7.0,-10.0,10.0,-7.0,11.0,13.0,-4.0,-5.0,20.0,22.0,-12.0,22.0,-5.0,-8.0,28.0,-9.0,28.0,-2.0,30.0,-8.0,29.0,-3.0,-7.0,29.0,-5.0,29.0,0.0,28.0,-7.0,27.0,2.0,2.0,27.0,1.0,19.0,1.0,1198.68
80.0,10.0,-5.0,-6.0,-1.0,4.0,1.0,3.0,10.0,-4.0,-6.0,8.0,12.0,9.0,-2.0,-3.0,8.0,-2.0,13.0,-3.0,10.0,17.0,-6.0,19.0,-13.0,19.0,1.0,23.0,-2.0,13.0,3.0,19.0,-1.0,17.0,5.0,10.0,13.0,6.0,11.0,9.0,3.0,13.0,4.0,-2.0,-10.0,-5.0,-11.0,-13.0,-12.0,-13.0,-16.0,-18.0,-10.0,-17.0,-31.0,-14.0,-26.0,-30.0,-13.0,-31.0,-11.0,-34.0,-9.0,-34.0,-10.0,-37.0,-35.0,-6.0,-33.0,-4.0,-33.0,-9.0,-33.0,-9.0,-36.0,-23.0,-2.0,-20.0,-3.0,-20.0,1198.69
-112.0,11.0,-4.0,-10.0,-2.0,1.0,1.0,6.0,2.0,-3.0,-6.0,7.0,7.0,9.0,-15.0,-5.0,16.0,-11.0,9.0,-9.0,13.0,15.0,-9.0,13.0,-10.0,20.0,-8.0,17.0,-7.0,15.0,-2.0,13.0,-2.0,16.0,0.0,13.0,3.0,10.0,5.0,7.0,7.0,11.0,1.0,-11.0,-5.0,-11.0,-2.0,-15.0,-3.0,-6.0,-21.0,-26.0,3.0,3.0,-26.0,4.0,-29.0,-32.0,4.0,-28.0,-2.0,-29.0,5.0,-32.0,1.0,-33.0,-25.0,12.0,-27.0,14.0,-31.0,4.0,-28.0,8.0,-23.0,-22.0,5.0,-19.0,8.0,-5.0,1198.69
96.0,15.0,10.0,1.0,-6.0,3.0,-4.0,5.0,-8.0,-1.0,-5.0,-15.0,-11.0,-12.0,9.0,0.0,-15.0,7.0,-12.0,1.0,-14.0,-16.0,4.0,-18.0,1.0,-17.0,0.0,-17.0,4.0,-18.0,-9.0,-10.0,-5.0,-9.0,-8.0,-12.0,-7.0,-4.0,-11.0,-12.0,3.0,-11.0,1.0,4.0,5.0,6.0,9.0,8.0,8.0,9.0,16.0,17.0,13.0,13.0,17.0,14.0,26.0,27.0,10.0,26.0,12.0,26.0,7.0,28.0,19.0,28.0,33.0,9.0,27.0,7.0,34.0,8.0,30.0,4.0,22.0,16.0,9.0,16.0,6.0,8.0,1198.7
-48.0,12.0,13.0,-3.0,-1.0,-4.0,-8.0,-2.0,-5.0,4.0,0.0,-4.0,-2.0,-6.0,-2.0,13.0,-13.0,8.0,-13.0,8.0,-13.0,-19.0,5.0,-17.0,9.0,-13.0,1.0,-18.0,-5.0,-12.0,-1.0,-12.0,-12.0,-5.0,-13.0,-14.0,-11.0,-12.0,-15.0,-14.0,-3.0,-11.0,-3.0,9.0,9.0,13.0,8.0,12.0,7.0,8.0,16.0,17.0,7.0,4.0,25.0,3.0,25.0,24.0,-1.0,33.0,6.0,37.0,3.0,30.0,3.0,31.0,32.0,-4.0,31.0,-6.0,25.0,-7.0,35.0,-3.0,17.0,22.0,-9.0,19.0,3.0,13.0,1198.7
-63.0,30.0,-10.0,-7.0,24.0,13.0,-14.0,21.0,-23.0,19.0,26.0,-12.0,-7.0,-16.0,16.0,24.0,-16.0,24.0,-19.0,29.0,-10.0,-9.0,24.0,-13.0,24.0,-10.0,21.0,-5.0,22.0,-8.0,16.0,-4.0,17.0,-3.0,13.0,-3.0,8.0,-4.0,9.0,6.0,1.0,3.0,0.0,23.0,-22.0,20.0,-20.0,21.0,-24.0,-24.0,24.0,24.0,-26.0,-20.0,20.0,-19.0,18.0,15.0,-13.0,18.0,-12.0,13.0,-7.0,11.0,-6.0,11.0,4.0,4.0,9.0,0.0,8.0,4.0,1.0,15.0,4.0,1.0,12.0,4.0,7.0,-6.0,1198.71
-32.0,5.0,-17.0,-50.0,2.0,5.0,-40.0,-8.0,-60.0,0.0,-2.0,-70.0,-64.0,-74.0,14.0,1.0,-84.0,9.0,-72.0,13.0,-71.0,-75.0,6.0,-59.0,21.0,-53.0,14.0,-40.0,17.0,-48.0,22.0,-45.0,13.0,-34.0,2.0,-27.0,8.0,-16.0,11.0,2.0,0.0,-1.0,-1.0,69.0,25.0,69.0,21.0,67.0,19.0,34.0,74.0,80.0,22.0,17.0,66.0,29.0,61.0,54.0,28.0,46.0,23.0,29.0,18.0,30.0,19.0,30.0,13.0,26.0,7.0,11.0,-14.0,28.0,8.0,20.0,-21.0,-7.0,12.0,-14.0,35.0,-22.0,1198.72
96.0,15.0,9.0,15.0,-6.0,2.0,15.0,-8.0,19.0,-6.0,-9.0,22.0,18.0,17.0,-8.0,-8.0,29.0,-5.0,25.0,-10.0,23.0,16.0,-13.0,20.0,-11.0,17.0,-7.0,16.0,-12.0,14.0,-13.0,14.0,-11.0,8.0,-9.0,9.0,-9.0,4.0,-4.0,-3.0,0.0,-6.0,-3.0,-29.0,-4.0,-29.0,-3.0,-29.0,-2.0,-2.0,-35.0,-29.0,-1.0,0.0,-22.0,-2.0,-23.0,-21.0,-3.0,-16.0,-3.0,-16.0,-3.0,-12.0,-3.0,-8.0,-4.0,-7.0,-3.0,-5.0,-5.0,-8.0,-1.0,-10.0,-1.0,0.0,-9.0,12.0,-9.0,13.0,1198.72
-48.0,12.0,12.0,43.0,-43.0,-30.0,24.0,-27.0,21.0,-44.0,-40.0,28.0,38.0,36.0,-38.0,-64.0,40.0,-50.0,42.0,-48.0,37.0,52.0,-51.0,43.0,-53.0,31.0,-53.0,28.0,-48.0,30.0,-34.0,16.0,-41.0,20.0,-32.0,1.0,-19.0,1.0,-14.0,-11.0,1.0,-4.0,-2.0,-78.0,-3.0,-73.0,4.0,-75.0,9.0,1.0,-87.0,-86.0,5.0,13.0,-76.0,14.0,-65.0,-59.0,6.0,-50.0,9.0,-47.0,6.0,-48.0,7.0,-35.0,-19.0,-15.0,-14.0,-12.0,-6.0,-10.0,-5.0,-9.0,10.0,-3.0,-35.0,24.0,-16.0,30.0,1198.73
-96.0,5.0,-3.0,1.0,-4.0,4.0,2.0,-3.0,1.0,0.0,0.0,7.0,8.0,6.0,6.0,2.0,18.0,1.0,14.0,8.0,22.0,15.0,8.0,18.0,12.0,11.0,14.0,15.0,13.0,13.0,21.0,5.0,20.0,1.0,11.0,-1.0,15.0,-2.0,13.0,14.0,-6.0,13.0,-14.0,6.0,-16.0,3.0,-13.0,4.0,-18.0,-15.0,-3.0,-2.0,-24.0,-30.0,-10.0,-30.0,-10.0,-16.0,-30.0,-15.0,-34.0,-13.0,-27.0,-16.0,-31.0,-14.0,-22.0,-37.0,-19.0,-31.0,-20.0,-27.0,-16.0,-29.0,-14.0,-15.0,-22.0,-11.0,-19.0,-10.0,1198.73
