subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,timestamp
-46.0,32.0,13.0,-7.0,0.0,-4.0,-3.0,-5.0,2.0,0.0,15.0,9.0,14.0,9.0,-7.0,14.0,-5.0,9.0,-6.0,14.0,11.0,-8.0,20.0,-3.0,23.0,-3.0,1.0,19.0,3.0,20.0,25.0,2.0,11.0,4.0,2.0,8.0,8.0,4.0,14.0,8.0,13.0,1.0,13.0,0.0,19.0,-2.0,-8.0,0.0,-11.0,0.0,-13.0,-5.0,-8.0,1.0,-14.0,-29.0,-17.0,-11.0,-9.0,-10.0,-19.0,-7.0,0.0,-19.0,-11.0,-39.0,-12.0,-26.0,-17.0,-10.0,-15.0,-26.0,-10.0,-30.0,-12.0,-29.0,-31.0,-20.0,-13.0,-31.0,-3.0,-27.0,-7.0,-25.0,-14.0,-31.0,-6.0,-18.0,-8.0,1694.94
98.0,32.0,6.0,6.0,0.0,6.0,-2.0,0.0,-1.0,1.0,3.0,2.0,-4.0,1.0,18.0,2.0,14.0,0.0,11.0,3.0,0.0,17.0,5.0,27.0,-1.0,29.0,20.0,-2.0,26.0,1.0,-5.0,29.0,-7.0,25.0,19.0,-15.0,19.0,-16.0,13.0,-9.0,13.0,-18.0,8.0,-21.0,7.0,-1.0,4.0,-1.0,8.0,3.0,10.0,9.0,8.0,13.0,4.0,17.0,6.0,15.0,7.0,1.0,27.0,4.0,1.0,28.0,-6.0,28.0,-4.0,28.0,-8.0,24.0,-12.0,29.0,-13.0,34.0,-13.0,28.0,33.0,28.0,-15.0,24.0,-18.0,20.0,-17.0,17.0,-18.0,16.0,-15.0,17.0,-13.0,1694.95
18.0,34.0,33.0,-8.0,-8.0,-10.0,-7.0,-11.0,-11.0,-19.0,-13.0,-10.0,-16.0,-18.0,-12.0,-22.0,-19.0,-16.0,-13.0,-21.0,-21.0,-15.0,-21.0,-16.0,-23.0,-13.0,-11.0,-22.0,-12.0,-18.0,-18.0,-7.0,-10.0,-6.0,-7.0,-4.0,-8.0,0.0,-5.0,5.0,2.0,7.0,0.0,12.0,-3.0,-28.0,24.0,-26.0,29.0,-25.0,28.0,-24.0,29.0,-20.0,34.0,-20.0,34.0,-21.0,33.0,35.0,-20.0,27.0,27.0,-15.0,24.0,-18.0,26.0,-16.0,20.0,-16.0,12.0,-14.0,6.0,-16.0,7.0,-20.0,-11.0,-20.0,6.0,-15.0,1.0,-13.0,-2.0,-16.0,3.0,-15.0,6.0,-18.0,-2.0,1694.96
47.0,-14.0,34.0,-16.0,-29.0,-5.0,-32.0,-4.0,-8.0,-30.0,-5.0,-23.0,-4.0,-22.0,-36.0,-5.0,-31.0,-15.0,-53.0,-16.0,-22.0,-49.0,-29.0,-51.0,-23.0,-42.0,-38.0,-23.0,-42.0,-12.0,-15.0,-25.0,-11.0,-21.0,-18.0,0.0,-5.0,3.0,-1.0,8.0,8.0,12.0,9.0,21.0,11.0,-71.0,3.0,-66.0,9.0,-74.0,16.0,-72.0,19.0,-67.0,26.0,-75.0,31.0,-66.0,20.0,22.0,-61.0,23.0,19.0,-49.0,11.0,-46.0,11.0,-37.0,2.0,-34.0,-3.0,-36.0,3.0,-32.0,1.0,-42.0,-24.0,-26.0,-7.0,-28.0,-8.0,-25.0,-20.0,-34.0,-23.0,-36.0,-17.0,-26.0,-25.0,1694.97
-95.0,16.0,10.0,-8.0,12.0,-8.0,9.0,-5.0,-6.0,9.0,-14.0,15.0,-9.0,-9.0,15.0,-10.0,17.0,-12.0,22.0,-11.0,-8.0,21.0,-7.0,21.0,-6.0,18.0,23.0,-6.0,22.0,-12.0,-7.0,14.0,-3.0,13.0,9.0,-1.0,1.0,1.0,-2.0,-5.0,-3.0,-7.0,-6.0,-6.0,-13.0,23.0,21.0,27.0,18.0,27.0,20.0,30.0,16.0,31.0,12.0,31.0,12.0,28.0,11.0,10.0,26.0,11.0,6.0,25.0,11.0,19.0,13.0,16.0,9.0,16.0,10.0,5.0,10.0,7.0,14.0,5.0,1.0,8.0,13.0,5.0,9.0,1.0,16.0,10.0,10.0,7.0,20.0,4.0,12.0,1694.98
-75.0,80.0,11.0,-13.0,-2.0,-15.0,-8.0,-10.0,-9.0,-12.0,-14.0,-3.0,-12.0,-13.0,-12.0,-20.0,-5.0,-19.0,-13.0,-20.0,-17.0,-17.0,-19.0,-13.0,-19.0,-15.0,-14.0,-28.0,-3.0,-18.0,-5.0,-14.0,-12.0,2.0,-5.0,-8.0,-4.0,2.0,2.0,-4.0,0.0,10.0,3.0,13.0,-2.0,-7.0,34.0,-9.0,28.0,-5.0,37.0,1.0,34.0,-3.0,31.0,5.0,32.0,-10.0,33.0,30.0,2.0,29.0,13.0,-3.0,22.0,-8.0,28.0,-4.0,11.0,-2.0,15.0,-6.0,20.0,-1.0,12.0,-4.0,-8.0,-11.0,23.0,-13.0,15.0,-9.0,11.0,-14.0,11.0,-9.0,11.0,-12.0,11.0,1694.98
120.0,-128.0,7.0,7.0,-25.0,8.0,-13.0,23.0,24.0,-20.0,34.0,-11.0,40.0,42.0,-19.0,48.0,-16.0,39.0,-24.0,42.0,49.0,-25.0,35.0,-28.0,43.0,-16.0,-19.0,36.0,-23.0,26.0,26.0,-18.0,17.0,-22.0,-11.0,4.0,-10.0,0.0,4.0,-1.0,10.0,-6.0,12.0,-14.0,20.0,-23.0,-64.0,-28.0,-63.0,-26.0,-69.0,-30.0,-68.0,-35.0,-62.0,-45.0,-68.0,-38.0,-55.0,-51.0,-34.0,-54.0,-51.0,-27.0,-50.0,-21.0,-45.0,-11.0,-46.0,-2.0,-43.0,-9.0,-42.0,-8.0,-37.0,1.0,3.0,7.0,-34.0,0.0,-35.0,1.0,-38.0,6.0,-35.0,21.0,-29.0,12.0,-39.0,1694.99
-116.0,-64.0,8.0,-12.0,-9.0,-17.0,-14.0,-10.0,-7.0,-17.0,3.0,-27.0,-6.0,0.0,-30.0,-4.0,-32.0,-3.0,-49.0,-15.0,-8.0,-48.0,-20.0,-45.0,-12.0,-50.0,-45.0,-16.0,-38.0,-21.0,-9.0,-32.0,-8.0,-28.0,-24.0,-1.0,-12.0,2.0,-5.0,10.0,6.0,14.0,13.0,20.0,11.0,-65.0,1.0,-71.0,8.0,-65.0,14.0,-78.0,22.0,-71.0,17.0,-75.0,24.0,-69.0,31.0,19.0,-59.0,23.0,24.0,-51.0,21.0,-52.0,16.0,-46.0,3.0,-45.0,-1.0,-33.0,-12.0,-38.0,-11.0,-31.0,-45.0,-38.0,-16.0,-32.0,-13.0,-36.0,-16.0,-23.0,-22.0,-33.0,-9.0,-30.0,-16.0,1694.99
120.0,-128.0,7.0,-2.0,-21.0,7.0,-25.0,7.0,2.0,-27.0,3.0,-13.0,4.0,25.0,-38.0,10.0,-33.0,17.0,-33.0,15.0,19.0,-49.0,14.0,-40.0,12.0,-44.0,-43.0,17.0,-46.0,4.0,6.0,-40.0,5.0,-23.0,-15.0,5.0,-15.0,7.0,5.0,0.0,11.0,3.0,18.0,4.0,25.0,-69.0,-13.0,-70.0,-8.0,-73.0,-7.0,-72.0,0.0,-72.0,-1.0,-74.0,-2.0,-68.0,1.0,9.0,-64.0,0.0,4.0,-45.0,-1.0,-59.0,-2.0,-46.0,-5.0,-36.0,-12.0,-36.0,-15.0,-15.0,-17.0,-23.0,-18.0,-33.0,-24.0,-33.0,-27.0,-13.0,-30.0,-19.0,-28.0,-7.0,-17.0,-12.0,-29.0,1695.0
-116.0,-64.0,8.0,-9.0,0.0,-28.0,-7.0,-21.0,-16.0,-10.0,-35.0,-10.0,-38.0,-31.0,-11.0,-44.0,-22.0,-32.0,-23.0,-51.0,-49.0,-16.0,-50.0,-29.0,-49.0,-11.0,-8.0,-49.0,-17.0,-40.0,-30.0,-8.0,-25.0,0.0,-8.0,-9.0,-6.0,3.0,-3.0,5.0,0.0,20.0,-8.0,19.0,-9.0,-46.0,48.0,-50.0,54.0,-47.0,53.0,-45.0,64.0,-35.0,60.0,-33.0,69.0,-35.0,64.0,61.0,-31.0,55.0,51.0,-37.0,48.0,-26.0,36.0,-27.0,39.0,-23.0,26.0,-34.0,31.0,-26.0,27.0,-23.0,-24.0,-38.0,26.0,-17.0,9.0,-32.0,13.0,-26.0,8.0,-29.0,12.0,-18.0,10.0,1695.0
98.0,32.0,6.0,-13.0,0.0,-14.0,-7.0,-24.0,-14.0,-4.0,-14.0,-17.0,-20.0,-22.0,-16.0,-32.0,-22.0,-26.0,-26.0,-29.0,-29.0,-24.0,-29.0,-27.0,-30.0,-26.0,-18.0,-23.0,-17.0,-19.0,-19.0,-12.0,-15.0,-14.0,-6.0,-5.0,-5.0,3.0,4.0,8.0,6.0,13.0,-6.0,23.0,4.0,-31.0,37.0,-32.0,46.0,-26.0,44.0,-31.0,47.0,-22.0,47.0,-18.0,51.0,-29.0,54.0,45.0,-23.0,40.0,41.0,-21.0,34.0,-26.0,28.0,-23.0,21.0,-20.0,24.0,-18.0,20.0,-23.0,16.0,-28.0,-20.0,-20.0,9.0,-19.0,10.0,-18.0,9.0,-20.0,7.0,-20.0,1.0,-21.0,1.0,1695.01
98.0,32.0,6.0,1.0,14.0,17.0,36.0,0.0,1.0,27.0,7.0,22.0,-4.0,-1.0,35.0,1.0,45.0,-9.0,37.0,0.0,6.0,48.0,4.0,53.0,8.0,55.0,46.0,9.0,50.0,4.0,7.0,30.0,3.0,32.0,18.0,-7.0,14.0,-6.0,3.0,-6.0,-14.0,-11.0,-14.0,-20.0,-19.0,67.0,13.0,69.0,11.0,68.0,13.0,65.0,-5.0,73.0,-1.0,82.0,-6.0,74.0,-11.0,-1.0,62.0,-3.0,-10.0,49.0,-7.0,47.0,-2.0,38.0,4.0,43.0,7.0,29.0,3.0,34.0,9.0,25.0,29.0,33.0,19.0,41.0,29.0,31.0,25.0,30.0,19.0,24.0,16.0,19.0,25.0,1695.02
-126.0,32.0,8.0,-12.0,1.0,-1.0,3.0,-8.0,-3.0,-9.0,5.0,-3.0,-1.0,7.0,-16.0,6.0,-8.0,7.0,-19.0,5.0,5.0,-22.0,6.0,-21.0,9.0,-19.0,-20.0,12.0,-18.0,14.0,11.0,-15.0,14.0,-16.0,-10.0,21.0,-6.0,19.0,-11.0,17.0,-5.0,16.0,-2.0,12.0,-2.0,0.0,-5.0,-2.0,-10.0,-3.0,-12.0,-7.0,-2.0,-14.0,-4.0,-9.0,-7.0,-17.0,-12.0,-12.0,-24.0,-7.0,-3.0,-24.0,-2.0,-24.0,-8.0,-27.0,-6.0,-28.0,-4.0,-28.0,-1.0,-27.0,0.0,-31.0,-36.0,-29.0,3.0,-25.0,2.0,-29.0,3.0,-22.0,5.0,-24.0,4.0,-26.0,7.0,1695.02
98.0,32.0,6.0,6.0,4.0,6.0,-1.0,12.0,-1.0,9.0,-3.0,6.0,-6.0,1.0,9.0,-5.0,9.0,-7.0,11.0,-16.0,-13.0,19.0,-18.0,19.0,-7.0,16.0,16.0,-18.0,14.0,-16.0,-14.0,11.0,-24.0,10.0,6.0,-17.0,0.0,-15.0,3.0,-16.0,-4.0,-16.0,-3.0,-14.0,-7.0,-5.0,2.0,-5.0,3.0,-7.0,4.0,2.0,8.0,2.0,16.0,8.0,10.0,9.0,10.0,15.0,7.0,19.0,13.0,18.0,16.0,19.0,16.0,20.0,16.0,30.0,18.0,21.0,8.0,17.0,14.0,31.0,20.0,21.0,2.0,29.0,5.0,24.0,6.0,13.0,7.0,22.0,6.0,15.0,6.0,1695.03
120.0,-128.0,7.0,0.0,-7.0,6.0,2.0,11.0,6.0,2.0,-4.0,9.0,-4.0,-1.0,20.0,-7.0,12.0,4.0,9.0,-16.0,-8.0,20.0,4.0,21.0,-3.0,17.0,22.0,-14.0,23.0,-11.0,-16.0,27.0,-12.0,16.0,13.0,-10.0,11.0,-18.0,7.0,-12.0,6.0,-20.0,0.0,-20.0,-2.0,0.0,6.0,0.0,5.0,4.0,5.0,9.0,-4.0,12.0,6.0,15.0,-1.0,18.0,7.0,2.0,22.0,-3.0,-4.0,24.0,-2.0,30.0,7.0,23.0,-13.0,33.0,-9.0,41.0,-10.0,26.0,-7.0,25.0,32.0,27.0,-12.0,33.0,-4.0,26.0,-9.0,24.0,-12.0,20.0,-15.0,11.0,-13.0,1695.04
-2.0,-32.0,15.0,-18.0,5.0,-5.0,-9.0,-6.0,2.0,-8.0,4.0,-8.0,2.0,-3.0,-13.0,0.0,-19.0,-2.0,-14.0,5.0,1.0,-28.0,0.0,-27.0,-1.0,-21.0,-26.0,9.0,-20.0,1.0,13.0,-27.0,9.0,-17.0,-20.0,12.0,-11.0,10.0,-15.0,14.0,-13.0,18.0,-12.0,16.0,-6.0,4.0,-8.0,-5.0,-5.0,-8.0,-7.0,-3.0,-10.0,-7.0,-10.0,-14.0,-9.0,-14.0,-11.0,-9.0,-16.0,-9.0,-17.0,-21.0,-8.0,-20.0,-8.0,-29.0,-4.0,-29.0,0.0,-28.0,1.0,-33.0,-1.0,-32.0,-19.0,-22.0,5.0,-27.0,0.0,-19.0,8.0,-21.0,2.0,-16.0,12.0,-19.0,2.0,1695.04
-126.0,32.0,8.0,14.0,-5.0,11.0,0.0,13.0,14.0,-2.0,20.0,4.0,18.0,17.0,3.0,21.0,9.0,23.0,5.0,27.0,26.0,9.0,21.0,7.0,26.0,7.0,2.0,24.0,4.0,18.0,18.0,7.0,13.0,4.0,-1.0,8.0,-1.0,3.0,2.0,-6.0,1.0,-10.0,4.0,-12.0,5.0,4.0,-39.0,-2.0,-39.0,0.0,-40.0,-5.0,-41.0,-9.0,-42.0,-8.0,-36.0,-8.0,-38.0,-36.0,-8.0,-33.0,-30.0,-2.0,-28.0,-7.0,-25.0,1.0,-26.0,1.0,-19.0,0.0,-18.0,8.0,-15.0,7.0,1.0,14.0,-14.0,13.0,-16.0,5.0,-12.0,12.0,-11.0,8.0,-7.0,12.0,-4.0,1695.07
94.0,-32.0,5.0,-11.0,-8.0,-8.0,-14.0,-4.0,-4.0,-21.0,-3.0,-20.0,-6.0,0.0,-21.0,-4.0,-24.0,-1.0,-26.0,0.0,-4.0,-24.0,0.0,-27.0,-4.0,-26.0,-24.0,-5.0,-22.0,-3.0,-2.0,-13.0,-2.0,-16.0,-10.0,3.0,-5.0,2.0,-1.0,4.0,4.0,2.0,5.0,8.0,10.0,-36.0,5.0,-36.0,7.0,-39.0,13.0,-37.0,19.0,-33.0,17.0,-33.0,19.0,-33.0,20.0,15.0,-30.0,17.0,15.0,-23.0,11.0,-21.0,11.0,-21.0,7.0,-18.0,5.0,-19.0,1.0,-14.0,-1.0,-19.0,-13.0,-13.0,-5.0,-13.0,-9.0,-15.0,-10.0,-13.0,-7.0,-13.0,-14.0,-16.0,-11.0,1695.07
94.0,-32.0,5.0,17.0,-37.0,28.0,-22.0,18.0,32.0,-24.0,23.0,-14.0,27.0,34.0,-12.0,32.0,-15.0,34.0,-23.0,38.0,49.0,-36.0,26.0,-43.0,34.0,-42.0,-33.0,33.0,-30.0,29.0,19.0,-30.0,26.0,-24.0,-3.0,14.0,-11.0,4.0,1.0,5.0,10.0,-3.0,15.0,0.0,24.0,-3.0,-68.0,-6.0,-74.0,-15.0,-70.0,-23.0,-72.0,-27.0,-64.0,-27.0,-70.0,-28.0,-70.0,-58.0,-34.0,-58.0,-49.0,-32.0,-43.0,-24.0,-40.0,-1.0,-46.0,-6.0,-32.0,-14.0,-32.0,-6.0,-32.0,2.0,-2.0,9.0,-40.0,15.0,-12.0,5.0,-32.0,1.0,-34.0,-5.0,-27.0,20.0,-30.0,1695.08
25.0,-111.0,17.0,22.0,8.0,23.0,18.0,23.0,29.0,1.0,33.0,16.0,36.0,25.0,25.0,48.0,28.0,49.0,24.0,43.0,45.0,13.0,44.0,23.0,45.0,11.0,18.0,38.0,15.0,31.0,31.0,22.0,20.0,11.0,8.0,12.0,12.0,3.0,7.0,1.0,3.0,-14.0,6.0,-19.0,14.0,50.0,-44.0,52.0,-36.0,58.0,-54.0,46.0,-64.0,46.0,-60.0,38.0,-64.0,39.0,-62.0,-58.0,25.0,-54.0,-48.0,24.0,-40.0,21.0,-43.0,33.0,-35.0,28.0,-21.0,31.0,-23.0,27.0,-25.0,24.0,20.0,28.0,0.0,29.0,-3.0,27.0,-3.0,40.0,2.0,31.0,-2.0,34.0,-8.0,1695.08
-126.0,32.0,8.0,-31.0,6.0,-39.0,-2.0,-47.0,-34.0,-2.0,-49.0,-1.0,-30.0,-38.0,-11.0,-43.0,-15.0,-50.0,-18.0,-54.0,-69.0,-1.0,-47.0,-4.0,-50.0,5.0,8.0,-41.0,0.0,-35.0,-33.0,4.0,-23.0,14.0,2.0,-11.0,3.0,-2.0,-12.0,7.0,-8.0,8.0,-17.0,10.0,-19.0,-26.0,68.0,-22.0,72.0,-20.0,64.0,-23.0,68.0,-10.0,80.0,-12.0,76.0,-11.0,68.0,68.0,1.0,66.0,57.0,3.0,56.0,1.0,49.0,-11.0,31.0,-2.0,46.0,-12.0,32.0,-15.0,38.0,-34.0,-13.0,-27.0,22.0,-18.0,18.0,-38.0,26.0,-24.0,9.0,-25.0,15.0,-27.0,14.0,1695.09
94.0,-32.0,5.0,6.0,8.0,14.0,10.0,7.0,9.0,11.0,5.0,6.0,4.0,13.0,19.0,8.0,25.0,5.0,16.0,8.0,12.0,19.0,14.0,16.0,11.0,21.0,13.0,13.0,18.0,9.0,11.0,13.0,3.0,13.0,9.0,3.0,6.0,0.0,3.0,-4.0,0.0,-7.0,1.0,-13.0,-5.0,28.0,-20.0,24.0,-20.0,26.0,-20.0,25.0,-26.0,25.0,-28.0,20.0,-30.0,24.0,-26.0,-31.0,16.0,-23.0,-24.0,13.0,-22.0,15.0,-21.0,16.0,-11.0,15.0,-16.0,12.0,-10.0,14.0,-6.0,12.0,8.0,16.0,-1.0,11.0,-1.0,14.0,1.0,13.0,5.0,17.0,-1.0,13.0,4.0,1695.09
120.0,-128.0,7.0,0.0,32.0,-4.0,27.0,-18.0,-14.0,36.0,-17.0,26.0,-16.0,-31.0,28.0,-37.0,41.0,-29.0,48.0,-37.0,-36.0,47.0,-29.0,35.0,-31.0,37.0,37.0,-30.0,42.0,-18.0,-13.0,28.0,-17.0,24.0,9.0,-4.0,4.0,2.0,0.0,0.0,-9.0,-1.0,-16.0,-1.0,-19.0,53.0,35.0,60.0,31.0,65.0,38.0,66.0,26.0,74.0,23.0,66.0,23.0,69.0,24.0,8.0,59.0,14.0,20.0,48.0,19.0,41.0,20.0,38.0,11.0,27.0,28.0,24.0,24.0,20.0,26.0,13.0,12.0,8.0,27.0,-2.0,32.0,-4.0,38.0,15.0,30.0,4.0,39.0,-5.0,27.0,1695.1
-2.0,-32.0,15.0,17.0,26.0,0.0,26.0,11.0,8.0,46.0,-9.0,31.0,1.0,-4.0,29.0,-3.0,34.0,1.0,41.0,2.0,-2.0,50.0,7.0,52.0,2.0,55.0,40.0,9.0,42.0,9.0,1.0,27.0,-2.0,30.0,14.0,3.0,13.0,-9.0,2.0,-5.0,-4.0,-3.0,-12.0,-16.0,-17.0,69.0,-14.0,69.0,-10.0,71.0,-12.0,72.0,-22.0,68.0,-25.0,77.0,-20.0,67.0,-26.0,-28.0,62.0,-23.0,-20.0,53.0,-22.0,45.0,-17.0,34.0,-9.0,33.0,-9.0,31.0,2.0,38.0,11.0,30.0,19.0,21.0,15.0,25.0,11.0,24.0,14.0,17.0,19.0,11.0,18.0,21.0,28.0,1695.11
-3.0,-48.0,15.0,-19.0,1.0,-11.0,0.0,-10.0,-10.0,0.0,-15.0,-5.0,-16.0,-22.0,-1.0,-23.0,3.0,-19.0,-6.0,-28.0,-23.0,-4.0,-24.0,-6.0,-24.0,-6.0,-5.0,-22.0,-2.0,-18.0,-14.0,-1.0,-14.0,-3.0,0.0,-4.0,-2.0,0.0,1.0,1.0,-3.0,4.0,-4.0,8.0,-4.0,-3.0,32.0,-3.0,32.0,-1.0,36.0,3.0,34.0,3.0,35.0,7.0,33.0,7.0,32.0,31.0,6.0,28.0,21.0,2.0,23.0,3.0,24.0,3.0,21.0,-2.0,15.0,-2.0,15.0,-7.0,15.0,-11.0,-10.0,-6.0,10.0,-8.0,11.0,-5.0,8.0,-14.0,10.0,-12.0,11.0,-16.0,9.0,1695.11
17.0,17.0,17.0,-1.0,-7.0,7.0,-19.0,4.0,6.0,-14.0,9.0,-17.0,7.0,14.0,-7.0,14.0,-19.0,12.0,-24.0,16.0,11.0,-16.0,15.0,-19.0,12.0,-21.0,-15.0,13.0,-17.0,7.0,8.0,-15.0,5.0,-14.0,-9.0,6.0,-4.0,3.0,-2.0,-1.0,3.0,-2.0,7.0,1.0,9.0,-32.0,-16.0,-33.0,-14.0,-31.0,-12.0,-36.0,-7.0,-36.0,-6.0,-31.0,-8.0,-35.0,0.0,-5.0,-28.0,-6.0,-2.0,-23.0,-6.0,-23.0,-5.0,-16.0,-13.0,-16.0,-6.0,-9.0,-9.0,-10.0,-16.0,-8.0,-6.0,-6.0,-11.0,-9.0,-12.0,-7.0,-9.0,-5.0,-16.0,-2.0,-12.0,-5.0,-16.0,1695.12
-34.0,-30.0,45.0,0.0,1.0,6.0,-11.0,3.0,-5.0,15.0,-4.0,2.0,0.0,-2.0,12.0,-12.0,16.0,-4.0,15.0,2.0,-8.0,18.0,-8.0,18.0,-12.0,21.0,24.0,-7.0,19.0,-7.0,-11.0,26.0,-16.0,17.0,14.0,-10.0,19.0,-16.0,14.0,-17.0,13.0,-8.0,9.0,-11.0,7.0,-9.0,-6.0,-7.0,-2.0,-3.0,4.0,-12.0,-4.0,-3.0,8.0,-8.0,14.0,-13.0,8.0,13.0,2.0,18.0,21.0,-2.0,22.0,1.0,29.0,9.0,25.0,12.0,30.0,5.0,29.0,8.0,14.0,20.0,15.0,15.0,22.0,12.0,9.0,26.0,9.0,22.0,11.0,17.0,14.0,19.0,0.0,1695.12
-128.0,0.0,8.0,-18.0,-5.0,-13.0,-3.0,-2.0,1.0,-6.0,6.0,-5.0,7.0,-2.0,-8.0,9.0,-8.0,15.0,-12.0,23.0,18.0,-20.0,13.0,-13.0,19.0,-13.0,-16.0,22.0,-12.0,37.0,24.0,-5.0,24.0,4.0,7.0,19.0,3.0,24.0,2.0,9.0,12.0,12.0,1.0,11.0,13.0,-3.0,-13.0,-3.0,-3.0,-1.0,-8.0,-3.0,-20.0,-12.0,-8.0,-10.0,-16.0,-11.0,-21.0,-19.0,-13.0,-11.0,-17.0,-19.0,-18.0,-30.0,-9.0,-26.0,-15.0,-28.0,-13.0,-32.0,-14.0,-33.0,-7.0,-27.0,-33.0,-37.0,-11.0,-31.0,-5.0,-28.0,-8.0,-22.0,-7.0,-19.0,-9.0,-25.0,-6.0,1695.13
-34.0,-30.0,45.0,-2.0,4.0,1.0,8.0,-8.0,-14.0,0.0,-5.0,-7.0,-4.0,0.0,-4.0,-11.0,-3.0,-19.0,-10.0,-12.0,-17.0,-13.0,-16.0,-10.0,-19.0,-11.0,-17.0,-14.0,-13.0,-17.0,-18.0,-11.0,-21.0,-16.0,-21.0,-15.0,-23.0,-7.0,-19.0,-5.0,-17.0,-5.0,-23.0,-1.0,-15.0,-2.0,-5.0,-1.0,-1.0,-1.0,-6.0,-7.0,-6.0,-13.0,-3.0,-11.0,1.0,-14.0,-2.0,0.0,-24.0,7.0,7.0,-22.0,7.0,-23.0,10.0,-23.0,15.0,-17.0,14.0,-14.0,18.0,-14.0,10.0,-10.0,-11.0,-14.0,26.0,-6.0,23.0,5.0,26.0,-6.0,25.0,-3.0,18.0,-8.0,20.0,1695.13
-50.0,-32.0,12.0,-1.0,-6.0,1.0,-5.0,-15.0,-1.0,-1.0,-6.0,1.0,11.0,0.0,3.0,5.0,8.0,12.0,7.0,5.0,13.0,5.0,15.0,21.0,21.0,17.0,22.0,7.0,20.0,21.0,16.0,18.0,8.0,26.0,21.0,3.0,16.0,-1.0,16.0,-8.0,15.0,-6.0,17.0,-2.0,18.0,5.0,1.0,6.0,-6.0,-2.0,-3.0,6.0,-11.0,9.0,-9.0,2.0,-22.0,6.0,-18.0,-26.0,3.0,-18.0,-26.0,13.0,-28.0,2.0,-32.0,3.0,-26.0,-14.0,-16.0,-8.0,-21.0,-1.0,-39.0,1.0,-8.0,-4.0,-26.0,-6.0,-27.0,-14.0,-26.0,-14.0,-21.0,1.0,-14.0,-4.0,-27.0,1695.14
-30.0,32.0,14.0,-9.0,3.0,-2.0,2.0,-9.0,-3.0,6.0,-6.0,-2.0,-9.0,-10.0,-9.0,-5.0,-2.0,-9.0,-7.0,-13.0,-17.0,-9.0,-14.0,-3.0,-21.0,-3.0,-6.0,-22.0,-14.0,-28.0,-17.0,0.0,-16.0,-10.0,-6.0,-13.0,-9.0,-14.0,-11.0,-13.0,-7.0,-12.0,-6.0,-7.0,-6.0,4.0,-1.0,6.0,-4.0,-1.0,-5.0,7.0,-7.0,0.0,-10.0,-4.0,-12.0,-5.0,-13.0,-11.0,-1.0,-8.0,-8.0,-10.0,-14.0,15.0,-28.0,37.0,-2.0,-47.0,-22.0,-31.0,-28.0,-30.0,2.0,-24.0,-20.0,-24.0,9.0,-20.0,9.0,-11.0,2.0,-19.0,13.0,-14.0,15.0,-10.0,16.0,1695.14
98.0,32.0,6.0,5.0,1.0,-7.0,5.0,1.0,-3.0,3.0,-6.0,-1.0,-10.0,-15.0,-4.0,-21.0,2.0,-18.0,0.0,-15.0,-21.0,-3.0,-24.0,-3.0,-25.0,-7.0,-11.0,-24.0,-8.0,-16.0,-17.0,-17.0,-12.0,-17.0,-16.0,-12.0,-20.0,-7.0,-19.0,-11.0,-19.0,0.0,-16.0,-2.0,-17.0,-9.0,2.0,-8.0,3.0,-4.0,12.0,-3.0,12.0,-4.0,15.0,-7.0,19.0,2.0,20.0,20.0,15.0,19.0,17.0,7.0,24.0,17.0,27.0,9.0,25.0,9.0,23.0,18.0,19.0,15.0,27.0,18.0,11.0,26.0,24.0,21.0,21.0,21.0,11.0,17.0,8.0,12.0,22.0,5.0,17.0,1695.15
