subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_12,subcarrier_13,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_42,subcarrier_43,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_94,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_103,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-15.0,21.0,0.0,12.0,-1.0,-7.0,6.0,-9.0,-12.0,4.0,-16.0,3.0,-19.0,10.0,-23.0,2.0,-27.0,1.0,-25.0,-3.0,-25.0,-25.0,0.0,-26.0,-1.0,-29.0,-3.0,-35.0,-12.0,-25.0,-9.0,-21.0,-12.0,-27.0,-25.0,-15.0,-14.0,-14.0,-10.0,-11.0,-13.0,-7.0,-17.0,-7.0,-5.0,-9.0,-3.0,-11.0,-2.0,-7.0,6.0,-12.0,3.0,-4.0,6.0,-12.0,16.0,-8.0,10.0,-9.0,-10.0,-6.0,23.0,-1.0,28.0,37.0,31.0,8.0,32.0,6.0,35.0,6.0,31.0,10.0,23.0,12.0,9.0,29.0,12.0,30.0,17.0,29.0,4.0,24.0,9.0,18.0,11.0,8.0,2130.04
-112.0,11.0,-5.0,-2.0,0.0,1.0,-7.0,7.0,6.0,-7.0,12.0,-18.0,16.0,-10.0,12.0,-11.0,19.0,-16.0,20.0,-8.0,22.0,24.0,-13.0,23.0,-18.0,23.0,-15.0,27.0,-14.0,31.0,-4.0,25.0,-11.0,17.0,19.0,-3.0,2.0,15.0,2.0,20.0,3.0,19.0,12.0,5.0,-4.0,4.0,-3.0,8.0,-6.0,4.0,-5.0,3.0,-12.0,0.0,-10.0,-9.0,-19.0,-11.0,-16.0,-10.0,-6.0,-17.0,-22.0,-21.0,-26.0,-21.0,-25.0,-27.0,-18.0,-26.0,-24.0,-24.0,-18.0,-33.0,-16.0,-27.0,-32.0,-16.0,-28.0,-12.0,-28.0,-19.0,-22.0,-10.0,-24.0,-8.0,-16.0,-12.0,2130.05
80.0,10.0,8.0,5.0,-2.0,-9.0,8.0,-3.0,-6.0,2.0,-7.0,3.0,-19.0,-2.0,-11.0,-8.0,-29.0,2.0,-26.0,-2.0,-24.0,-28.0,-2.0,-31.0,-5.0,-24.0,-4.0,-26.0,-2.0,-23.0,-14.0,-21.0,-13.0,-22.0,-21.0,-12.0,-12.0,-11.0,-14.0,-10.0,-14.0,2.0,-20.0,-12.0,-3.0,-9.0,-7.0,-11.0,1.0,-10.0,1.0,-7.0,0.0,-10.0,8.0,-7.0,17.0,-10.0,16.0,-4.0,-4.0,2.0,26.0,4.0,19.0,21.0,25.0,13.0,27.0,12.0,27.0,13.0,30.0,14.0,20.0,13.0,11.0,24.0,5.0,19.0,13.0,24.0,19.0,22.0,8.0,17.0,12.0,13.0,2130.05
-32.0,9.0,-15.0,1.0,-7.0,-1.0,-8.0,3.0,-4.0,-3.0,12.0,-9.0,10.0,-18.0,10.0,-14.0,9.0,-16.0,5.0,-19.0,21.0,15.0,-20.0,10.0,-23.0,17.0,-15.0,17.0,-7.0,19.0,-20.0,14.0,-15.0,13.0,12.0,2.0,-5.0,12.0,-3.0,12.0,7.0,13.0,15.0,3.0,-6.0,6.0,-3.0,5.0,-8.0,-4.0,-9.0,1.0,-10.0,-4.0,-9.0,-6.0,-14.0,-1.0,-10.0,-9.0,-18.0,-16.0,-11.0,-24.0,-19.0,-12.0,-14.0,-22.0,-15.0,-36.0,-12.0,-26.0,-12.0,-24.0,-11.0,-41.0,-20.0,-9.0,-19.0,-4.0,-19.0,-8.0,-22.0,-2.0,-12.0,-5.0,-19.0,-5.0,2130.06
32.0,6.0,5.0,-3.0,1.0,5.0,-3.0,7.0,-1.0,11.0,1.0,10.0,3.0,13.0,-7.0,17.0,1.0,22.0,-8.0,25.0,-2.0,-1.0,28.0,-4.0,29.0,-8.0,19.0,-5.0,21.0,-7.0,20.0,-12.0,18.0,-11.0,-15.0,18.0,17.0,-13.0,8.0,-15.0,10.0,-13.0,8.0,-8.0,11.0,-3.0,5.0,-7.0,3.0,4.0,5.0,7.0,3.0,8.0,9.0,8.0,10.0,11.0,8.0,26.0,18.0,24.0,4.0,25.0,5.0,-2.0,-4.0,26.0,-3.0,34.0,-7.0,30.0,-11.0,26.0,-6.0,27.0,27.0,-11.0,32.0,-8.0,28.0,-11.0,14.0,-7.0,16.0,-11.0,15.0,-4.0,2130.06
-32.0,9.0,0.0,-14.0,2.0,12.0,1.0,-1.0,8.0,4.0,3.0,3.0,5.0,7.0,21.0,9.0,20.0,14.0,15.0,13.0,16.0,22.0,24.0,21.0,17.0,18.0,18.0,20.0,25.0,13.0,24.0,10.0,21.0,10.0,-1.0,22.0,21.0,0.0,17.0,-9.0,21.0,-19.0,16.0,12.0,5.0,4.0,-1.0,5.0,1.0,12.0,-4.0,9.0,-2.0,13.0,-5.0,15.0,-15.0,8.0,-14.0,11.0,7.0,9.0,-21.0,5.0,-26.0,-21.0,-38.0,5.0,-37.0,5.0,-34.0,5.0,-38.0,-1.0,-41.0,-7.0,-2.0,-32.0,0.0,-27.0,-5.0,-36.0,-3.0,-20.0,0.0,-24.0,-5.0,-25.0,2130.07
-127.0,29.0,13.0,-26.0,2.0,5.0,-30.0,2.0,4.0,-37.0,-9.0,-31.0,-15.0,-30.0,-2.0,-36.0,-8.0,-32.0,-15.0,-35.0,-3.0,3.0,-20.0,6.0,-5.0,-28.0,-17.0,-3.0,11.0,1.0,-13.0,11.0,-2.0,-6.0,11.0,-8.0,-7.0,23.0,-1.0,4.0,-2.0,16.0,4.0,-25.0,1.0,-38.0,3.0,-35.0,-3.0,-31.0,-2.0,-39.0,-1.0,-29.0,0.0,-31.0,1.0,-38.0,-1.0,-42.0,-36.0,-26.0,-7.0,-23.0,-2.0,6.0,0.0,-11.0,17.0,-13.0,19.0,-4.0,-7.0,-2.0,1.0,-12.0,-21.0,-11.0,6.0,-10.0,14.0,-17.0,-4.0,-9.0,11.0,-19.0,8.0,-7.0,2130.08
-63.0,30.0,-23.0,61.0,-30.0,-27.0,75.0,8.0,-21.0,88.0,-15.0,101.0,-18.0,62.0,10.0,58.0,-9.0,42.0,14.0,67.0,6.0,8.0,33.0,7.0,28.0,14.0,30.0,3.0,13.0,4.0,6.0,0.0,-8.0,0.0,-7.0,-16.0,-26.0,-5.0,-18.0,-9.0,-32.0,-12.0,-36.0,9.0,-48.0,11.0,-56.0,13.0,-57.0,15.0,-54.0,26.0,-57.0,23.0,-56.0,21.0,-54.0,32.0,-52.0,33.0,29.0,32.0,-43.0,33.0,-36.0,-34.0,-32.0,12.0,-13.0,20.0,-5.0,12.0,-13.0,-8.0,0.0,10.0,-5.0,17.0,-2.0,-5.0,-2.0,17.0,-9.0,48.0,-10.0,48.0,-19.0,36.0,2130.09
-64.0,7.0,-37.0,46.0,-8.0,8.0,63.0,25.0,-3.0,68.0,9.0,93.0,0.0,73.0,5.0,59.0,-8.0,52.0,5.0,58.0,14.0,18.0,22.0,9.0,31.0,5.0,26.0,9.0,10.0,0.0,0.0,3.0,-1.0,-4.0,-5.0,-14.0,-16.0,-12.0,-13.0,-24.0,-25.0,-23.0,-29.0,40.0,-30.0,38.0,-32.0,43.0,-32.0,49.0,-38.0,50.0,-37.0,48.0,-29.0,38.0,-33.0,50.0,-30.0,50.0,54.0,46.0,-20.0,45.0,-19.0,-24.0,-9.0,18.0,0.0,17.0,-2.0,8.0,3.0,20.0,5.0,2.0,-8.0,14.0,-5.0,37.0,-9.0,19.0,-19.0,31.0,-33.0,7.0,-15.0,21.0,2130.09
64.0,9.0,77.0,0.0,51.0,57.0,5.0,34.0,71.0,11.0,89.0,-18.0,57.0,4.0,44.0,14.0,39.0,-1.0,51.0,-5.0,44.0,37.0,-24.0,37.0,-10.0,20.0,-7.0,14.0,-11.0,16.0,-4.0,0.0,-2.0,-11.0,-16.0,-3.0,2.0,-25.0,4.0,-22.0,1.0,-41.0,7.0,-51.0,2.0,-52.0,7.0,-65.0,6.0,-60.0,-2.0,-66.0,-1.0,-62.0,-12.0,-60.0,-7.0,-55.0,-6.0,-58.0,-55.0,-39.0,-24.0,-43.0,-32.0,-28.0,-17.0,-40.0,-18.0,-20.0,-15.0,-5.0,-14.0,-27.0,-18.0,3.0,10.0,0.0,33.0,0.0,15.0,4.0,40.0,8.0,12.0,6.0,40.0,-3.0,2130.1
-64.0,6.0,-3.0,20.0,-5.0,-19.0,53.0,-25.0,17.0,62.0,20.0,46.0,1.0,80.0,-9.0,50.0,-1.0,48.0,13.0,64.0,17.0,16.0,40.0,23.0,26.0,9.0,21.0,13.0,13.0,4.0,6.0,-1.0,9.0,2.0,-7.0,-16.0,-14.0,-17.0,-19.0,-14.0,-19.0,-15.0,-31.0,22.0,-46.0,26.0,-45.0,24.0,-53.0,31.0,-48.0,29.0,-52.0,29.0,-50.0,33.0,-44.0,34.0,-45.0,34.0,33.0,38.0,-44.0,40.0,-33.0,-22.0,-18.0,28.0,-10.0,23.0,-4.0,2.0,-8.0,-3.0,5.0,19.0,-9.0,17.0,12.0,14.0,-7.0,28.0,-19.0,31.0,-38.0,28.0,-2.0,29.0,2130.1
-63.0,23.0,-7.0,20.0,-37.0,-36.0,71.0,-50.0,-43.0,59.0,-8.0,43.0,-12.0,47.0,3.0,52.0,-16.0,67.0,-1.0,56.0,-4.0,-2.0,31.0,3.0,46.0,4.0,25.0,-1.0,21.0,2.0,3.0,6.0,1.0,-5.0,5.0,-4.0,-23.0,-6.0,-22.0,-8.0,-27.0,-14.0,-35.0,36.0,-34.0,46.0,-35.0,42.0,-34.0,48.0,-31.0,54.0,-27.0,56.0,-41.0,50.0,-30.0,57.0,-30.0,54.0,50.0,49.0,-15.0,53.0,-18.0,-18.0,-3.0,26.0,-8.0,13.0,1.0,11.0,3.0,17.0,1.0,9.0,-7.0,19.0,-13.0,27.0,-5.0,6.0,-23.0,29.0,-4.0,-5.0,-14.0,22.0,2130.11
64.0,6.0,-74.0,-26.0,-22.0,-31.0,-46.0,-41.0,-64.0,-38.0,-62.0,-48.0,-33.0,-16.0,-56.0,-23.0,-46.0,-9.0,-39.0,-9.0,-53.0,-34.0,-19.0,-29.0,-6.0,-30.0,-2.0,-22.0,-4.0,-5.0,8.0,3.0,-3.0,-4.0,9.0,8.0,6.0,19.0,11.0,19.0,14.0,30.0,4.0,52.0,12.0,38.0,15.0,52.0,19.0,51.0,16.0,60.0,22.0,47.0,26.0,61.0,35.0,55.0,34.0,45.0,43.0,28.0,30.0,19.0,39.0,39.0,26.0,7.0,33.0,3.0,28.0,-4.0,6.0,-7.0,11.0,15.0,-8.0,10.0,1.0,2.0,-32.0,-27.0,-8.0,-12.0,-33.0,-34.0,-44.0,-32.0,2130.11
0.0,15.0,-20.0,-56.0,-27.0,-37.0,-39.0,-25.0,-14.0,-65.0,-60.0,-36.0,-45.0,-42.0,-35.0,-61.0,-32.0,-26.0,-52.0,-26.0,-31.0,-17.0,-27.0,-33.0,-21.0,-18.0,-10.0,-12.0,-19.0,-9.0,-10.0,-10.0,-5.0,1.0,9.0,5.0,5.0,16.0,23.0,9.0,20.0,29.0,27.0,26.0,48.0,26.0,55.0,32.0,47.0,25.0,55.0,17.0,58.0,26.0,52.0,22.0,46.0,18.0,62.0,12.0,9.0,8.0,40.0,3.0,51.0,41.0,46.0,-4.0,27.0,-9.0,30.0,-10.0,5.0,15.0,14.0,-1.0,-13.0,-13.0,-8.0,-32.0,-25.0,-40.0,-28.0,-41.0,-26.0,-23.0,-22.0,-41.0,2130.12
-128.0,10.0,-14.0,-23.0,-16.0,-16.0,-20.0,-19.0,-17.0,-24.0,-20.0,-24.0,-22.0,-25.0,-18.0,-20.0,-19.0,-16.0,-17.0,-14.0,-18.0,-16.0,-11.0,-14.0,-7.0,-12.0,-3.0,-4.0,-4.0,-5.0,0.0,-3.0,-2.0,0.0,6.0,3.0,5.0,6.0,5.0,12.0,6.0,15.0,7.0,13.0,22.0,14.0,22.0,17.0,23.0,14.0,23.0,14.0,24.0,12.0,28.0,13.0,27.0,11.0,24.0,11.0,5.0,5.0,22.0,-1.0,24.0,18.0,16.0,-2.0,11.0,0.0,11.0,-1.0,9.0,-2.0,6.0,-3.0,-7.0,-3.0,-7.0,-6.0,-9.0,-11.0,-9.0,-14.0,-10.0,-11.0,-11.0,-18.0,2130.12
-63.0,18.0,-2.0,-26.0,-4.0,-6.0,-30.0,-1.0,-3.0,-30.0,-8.0,-30.0,-8.0,-29.0,-11.0,-27.0,-15.0,-21.0,-9.0,-24.0,-10.0,-10.0,-17.0,-9.0,-15.0,-6.0,-10.0,-10.0,-7.0,-4.0,-3.0,-4.0,-1.0,2.0,3.0,5.0,8.0,5.0,6.0,8.0,11.0,10.0,12.0,-1.0,27.0,-2.0,27.0,-3.0,27.0,-5.0,29.0,-3.0,26.0,-4.0,28.0,-8.0,28.0,-7.0,24.0,-9.0,-8.0,-12.0,20.0,-11.0,19.0,17.0,14.0,-10.0,8.0,-9.0,6.0,-6.0,4.0,-6.0,3.0,-3.0,-6.0,-2.0,-1.0,-5.0,-2.0,-8.0,2.0,-13.0,-2.0,-20.0,-2.0,-22.0,2130.13
-30.0,45.0,43.0,30.0,87.0,39.0,17.0,55.0,87.0,16.0,52.0,30.0,60.0,29.0,64.0,-4.0,59.0,14.0,48.0,17.0,54.0,24.0,0.0,32.0,18.0,39.0,-3.0,14.0,-2.0,-2.0,-5.0,10.0,-10.0,-5.0,-12.0,-3.0,-11.0,-24.0,-9.0,-29.0,-10.0,-43.0,-18.0,-45.0,0.0,-51.0,-17.0,-56.0,-22.0,-56.0,-16.0,-64.0,-24.0,-58.0,-21.0,-56.0,-23.0,-53.0,-28.0,-58.0,-52.0,-43.0,-33.0,-37.0,-33.0,-40.0,-31.0,-24.0,-26.0,-25.0,-9.0,1.0,-11.0,-3.0,7.0,7.0,12.0,-14.0,9.0,-1.0,18.0,-7.0,25.0,-15.0,33.0,28.0,18.0,10.0,2130.14
-64.0,11.0,1.0,14.0,2.0,-4.0,7.0,-6.0,-8.0,5.0,-18.0,11.0,-16.0,3.0,-12.0,8.0,-18.0,15.0,-19.0,7.0,-16.0,-19.0,7.0,-25.0,5.0,-21.0,6.0,-26.0,5.0,-25.0,-1.0,-23.0,-4.0,-26.0,-19.0,-2.0,-10.0,-20.0,-7.0,-17.0,-5.0,-11.0,-17.0,-8.0,-4.0,-4.0,-5.0,-11.0,2.0,-8.0,7.0,-10.0,1.0,-9.0,9.0,-6.0,12.0,-9.0,15.0,2.0,-8.0,2.0,20.0,1.0,24.0,23.0,30.0,15.0,27.0,13.0,31.0,19.0,27.0,13.0,23.0,19.0,14.0,19.0,17.0,20.0,10.0,19.0,12.0,16.0,8.0,11.0,14.0,18.0,2130.14
-32.0,5.0,28.0,8.0,30.0,33.0,4.0,35.0,37.0,1.0,38.0,-6.0,32.0,-1.0,32.0,-3.0,31.0,-6.0,28.0,-4.0,22.0,20.0,-4.0,18.0,-7.0,12.0,-6.0,5.0,-9.0,0.0,-2.0,3.0,-6.0,0.0,-6.0,2.0,4.0,-10.0,2.0,-15.0,4.0,-18.0,6.0,-28.0,-2.0,-30.0,-3.0,-33.0,-5.0,-36.0,-2.0,-31.0,-7.0,-32.0,-7.0,-36.0,-8.0,-36.0,-9.0,-28.0,-30.0,-25.0,-11.0,-22.0,-12.0,-9.0,-13.0,-12.0,-13.0,-10.0,-8.0,-4.0,-3.0,2.0,-4.0,1.0,6.0,-5.0,11.0,-1.0,11.0,2.0,14.0,6.0,18.0,4.0,23.0,4.0,2130.18
-32.0,5.0,5.0,26.0,7.0,11.0,28.0,10.0,13.0,28.0,14.0,26.0,15.0,21.0,14.0,24.0,16.0,20.0,18.0,17.0,14.0,13.0,14.0,13.0,9.0,10.0,10.0,10.0,8.0,2.0,1.0,-1.0,-1.0,-2.0,-4.0,-2.0,-5.0,-5.0,-6.0,-9.0,-11.0,-11.0,-12.0,-13.0,-23.0,-12.0,-25.0,-11.0,-25.0,-11.0,-30.0,-12.0,-30.0,-10.0,-30.0,-8.0,-31.0,-5.0,-30.0,-4.0,-6.0,1.0,-25.0,1.0,-20.0,-20.0,-16.0,1.0,-13.0,0.0,-8.0,2.0,-5.0,1.0,-4.0,0.0,-1.0,3.0,1.0,6.0,6.0,10.0,5.0,16.0,7.0,17.0,7.0,23.0,2130.19
32.0,6.0,-3.0,8.0,-3.0,-8.0,-3.0,-8.0,-8.0,-2.0,-13.0,-6.0,-15.0,-10.0,-10.0,-15.0,-18.0,-9.0,-17.0,-12.0,-8.0,-16.0,-17.0,-16.0,-19.0,-21.0,-19.0,-17.0,-20.0,-8.0,-25.0,-8.0,-27.0,-11.0,-4.0,-21.0,-17.0,0.0,-16.0,-1.0,-15.0,6.0,-10.0,-4.0,-13.0,-6.0,-4.0,-7.0,-11.0,-12.0,0.0,-11.0,-1.0,-13.0,5.0,-14.0,4.0,-14.0,8.0,-18.0,-15.0,-15.0,19.0,-19.0,22.0,25.0,22.0,-20.0,25.0,-11.0,19.0,-9.0,31.0,-12.0,27.0,-8.0,-7.0,28.0,-10.0,24.0,-8.0,26.0,-5.0,20.0,-2.0,17.0,-4.0,15.0,2130.22
32.0,6.0,-3.0,-6.0,-1.0,3.0,-2.0,1.0,2.0,-3.0,10.0,-7.0,3.0,-6.0,17.0,-12.0,12.0,-19.0,20.0,-10.0,15.0,14.0,-12.0,17.0,-12.0,20.0,-12.0,21.0,-9.0,27.0,-6.0,23.0,-2.0,25.0,23.0,4.0,3.0,17.0,11.0,17.0,8.0,9.0,11.0,6.0,-5.0,0.0,-1.0,8.0,-7.0,9.0,-11.0,1.0,-14.0,1.0,-12.0,6.0,-11.0,1.0,-8.0,-7.0,-21.0,-9.0,-23.0,-23.0,-20.0,-11.0,-16.0,-29.0,-19.0,-34.0,-15.0,-33.0,-17.0,-34.0,-14.0,-32.0,-27.0,-11.0,-24.0,-10.0,-23.0,-7.0,-20.0,-3.0,-16.0,-2.0,-11.0,-6.0,2130.23
97.0,18.0,2.0,6.0,11.0,4.0,5.0,-1.0,-8.0,3.0,-14.0,11.0,-23.0,4.0,-17.0,12.0,-13.0,10.0,-15.0,18.0,-23.0,-22.0,5.0,-17.0,11.0,-21.0,12.0,-22.0,10.0,-21.0,8.0,-15.0,1.0,-20.0,-22.0,-1.0,0.0,-14.0,-5.0,-12.0,-12.0,-12.0,-9.0,-7.0,-8.0,-3.0,-1.0,-8.0,4.0,-16.0,-1.0,-4.0,-3.0,-14.0,8.0,-13.0,11.0,-2.0,5.0,2.0,-5.0,8.0,25.0,2.0,17.0,22.0,18.0,8.0,27.0,5.0,29.0,15.0,26.0,9.0,25.0,8.0,17.0,21.0,16.0,22.0,13.0,15.0,16.0,17.0,16.0,18.0,7.0,16.0,2130.23
33.0,17.0,12.0,8.0,3.0,7.0,7.0,5.0,2.0,10.0,-1.0,12.0,-7.0,11.0,-6.0,17.0,-6.0,24.0,-2.0,27.0,-9.0,-7.0,27.0,-8.0,27.0,-15.0,25.0,-14.0,22.0,-8.0,27.0,-8.0,21.0,-20.0,-14.0,12.0,6.0,-19.0,9.0,-17.0,7.0,-15.0,2.0,1.0,12.0,1.0,11.0,3.0,13.0,5.0,6.0,10.0,4.0,9.0,8.0,15.0,2.0,20.0,1.0,20.0,23.0,26.0,-2.0,30.0,-2.0,-7.0,-8.0,29.0,-17.0,32.0,-13.0,30.0,-15.0,33.0,-9.0,25.0,28.0,-22.0,19.0,-14.0,24.0,-8.0,19.0,-11.0,18.0,-11.0,15.0,-9.0,2130.24
32.0,6.0,2.0,-3.0,-15.0,2.0,-8.0,2.0,7.0,-3.0,2.0,-21.0,5.0,-15.0,0.0,-27.0,-9.0,-23.0,-3.0,-19.0,-8.0,10.0,-36.0,9.0,-32.0,5.0,-25.0,5.0,-25.0,9.0,-23.0,7.0,-21.0,6.0,12.0,-16.0,-9.0,17.0,-21.0,7.0,-14.0,11.0,-4.0,0.0,-7.0,-1.0,-14.0,3.0,-8.0,-4.0,-5.0,-9.0,-7.0,-14.0,-11.0,-11.0,-11.0,-13.0,-5.0,-9.0,-15.0,-12.0,-11.0,-20.0,-2.0,1.0,1.0,-34.0,-1.0,-29.0,9.0,-24.0,6.0,-36.0,4.0,-25.0,-20.0,7.0,-23.0,7.0,-23.0,14.0,-15.0,11.0,-25.0,16.0,-12.0,6.0,2130.24
-48.0,8.0,2.0,-7.0,4.0,5.0,1.0,7.0,11.0,-1.0,14.0,11.0,14.0,11.0,8.0,14.0,12.0,10.0,18.0,12.0,23.0,18.0,18.0,22.0,23.0,14.0,17.0,17.0,21.0,11.0,19.0,8.0,19.0,10.0,0.0,17.0,16.0,3.0,19.0,0.0,18.0,-8.0,10.0,3.0,9.0,7.0,2.0,6.0,6.0,7.0,5.0,3.0,-1.0,8.0,4.0,14.0,-3.0,15.0,1.0,15.0,13.0,20.0,-17.0,10.0,-13.0,-20.0,-24.0,14.0,-24.0,23.0,-26.0,14.0,-30.0,15.0,-23.0,12.0,5.0,-25.0,12.0,-22.0,4.0,-24.0,9.0,-25.0,2.0,-21.0,4.0,-17.0,2130.25
16.0,10.0,8.0,-7.0,4.0,7.0,-3.0,-1.0,3.0,4.0,8.0,12.0,12.0,9.0,20.0,26.0,10.0,22.0,16.0,17.0,19.0,21.0,27.0,12.0,26.0,15.0,25.0,15.0,30.0,4.0,27.0,1.0,22.0,4.0,2.0,25.0,20.0,-5.0,17.0,-6.0,11.0,-19.0,6.0,-1.0,13.0,-1.0,9.0,8.0,1.0,8.0,8.0,11.0,9.0,15.0,6.0,14.0,2.0,18.0,-3.0,20.0,21.0,29.0,-5.0,25.0,-3.0,-12.0,-22.0,24.0,-19.0,27.0,-22.0,23.0,-20.0,22.0,-25.0,20.0,22.0,-32.0,15.0,-20.0,12.0,-28.0,11.0,-19.0,12.0,-21.0,9.0,-17.0,2130.25
80.0,10.0,-11.0,-3.0,-7.0,-9.0,-8.0,4.0,10.0,-9.0,14.0,-17.0,14.0,-11.0,7.0,-16.0,14.0,-16.0,19.0,-22.0,20.0,26.0,-24.0,21.0,-12.0,26.0,-19.0,21.0,-16.0,23.0,-2.0,18.0,-12.0,25.0,30.0,-1.0,-4.0,25.0,0.0,19.0,5.0,8.0,7.0,4.0,-4.0,8.0,-5.0,8.0,-6.0,11.0,-7.0,7.0,-11.0,0.0,-12.0,6.0,-19.0,-5.0,-20.0,-7.0,-8.0,-11.0,-23.0,-13.0,-27.0,-28.0,-20.0,-28.0,-25.0,-28.0,-24.0,-25.0,-20.0,-28.0,-13.0,-26.0,-27.0,-14.0,-30.0,-8.0,-20.0,-15.0,-29.0,-12.0,-21.0,-17.0,-19.0,-11.0,2130.27
-112.0,11.0,-8.0,-3.0,-8.0,-1.0,2.0,6.0,9.0,-4.0,10.0,-7.0,7.0,-13.0,9.0,-8.0,15.0,-10.0,16.0,-13.0,13.0,22.0,-7.0,19.0,-11.0,23.0,-9.0,27.0,-9.0,23.0,0.0,27.0,-1.0,18.0,16.0,6.0,7.0,15.0,10.0,17.0,12.0,7.0,13.0,8.0,-4.0,7.0,-3.0,7.0,-10.0,1.0,-7.0,0.0,-12.0,-1.0,-13.0,-4.0,-19.0,0.0,-16.0,-9.0,-9.0,-18.0,-21.0,-14.0,-22.0,-15.0,-18.0,-22.0,-19.0,-27.0,-23.0,-21.0,-20.0,-22.0,-20.0,-23.0,-28.0,-11.0,-27.0,-15.0,-28.0,-11.0,-13.0,-6.0,-18.0,-11.0,-17.0,-7.0,2130.28
-95.0,20.0,19.0,1.0,17.0,-6.0,2.0,-1.0,3.0,9.0,-6.0,6.0,-2.0,9.0,0.0,16.0,0.0,18.0,-12.0,21.0,-11.0,-8.0,21.0,-8.0,25.0,-8.0,23.0,-6.0,28.0,-12.0,27.0,-13.0,23.0,-14.0,-16.0,18.0,11.0,-16.0,11.0,-20.0,13.0,-26.0,-1.0,-3.0,7.0,-5.0,8.0,-7.0,9.0,-8.0,8.0,1.0,0.0,-1.0,12.0,8.0,3.0,8.0,8.0,9.0,18.0,28.0,19.0,17.0,9.0,14.0,12.0,26.0,6.0,26.0,4.0,28.0,12.0,29.0,5.0,34.0,34.0,-9.0,22.0,-1.0,34.0,2.0,24.0,-5.0,12.0,-7.0,15.0,-1.0,2130.28
-31.0,21.0,6.0,-10.0,-4.0,5.0,1.0,4.0,-2.0,2.0,3.0,18.0,2.0,15.0,11.0,19.0,11.0,23.0,6.0,23.0,9.0,10.0,22.0,12.0,22.0,4.0,11.0,9.0,24.0,-1.0,14.0,-2.0,24.0,-7.0,-5.0,16.0,17.0,-12.0,14.0,-13.0,13.0,-17.0,5.0,7.0,4.0,9.0,4.0,8.0,3.0,12.0,0.0,2.0,-8.0,10.0,-5.0,10.0,-9.0,11.0,-6.0,21.0,14.0,11.0,-21.0,14.0,-19.0,-26.0,-19.0,15.0,-27.0,19.0,-32.0,8.0,-27.0,12.0,-29.0,11.0,4.0,-33.0,0.0,-33.0,11.0,-22.0,4.0,-21.0,0.0,-25.0,7.0,-11.0,2130.29
-32.0,5.0,-29.0,9.0,-37.0,-30.0,9.0,-26.0,-10.0,22.0,-27.0,11.0,-15.0,14.0,-15.0,16.0,-13.0,10.0,-18.0,9.0,-9.0,-8.0,12.0,-7.0,11.0,-4.0,9.0,-2.0,5.0,-2.0,5.0,-5.0,-1.0,2.0,-2.0,-9.0,-5.0,10.0,-13.0,2.0,-11.0,7.0,-14.0,22.0,-5.0,23.0,-3.0,25.0,0.0,26.0,-2.0,24.0,-4.0,26.0,-2.0,24.0,-2.0,22.0,-1.0,23.0,26.0,18.0,4.0,16.0,2.0,4.0,6.0,7.0,2.0,6.0,8.0,6.0,9.0,0.0,2.0,-8.0,-19.0,-2.0,-4.0,2.0,-10.0,-2.0,-15.0,9.0,-16.0,8.0,-16.0,7.0,2130.29
-32.0,5.0,-53.0,-50.0,-76.0,-36.0,-43.0,-62.0,-52.0,-29.0,-83.0,-13.0,-50.0,-20.0,-61.0,-21.0,-66.0,-30.0,-41.0,-35.0,-50.0,-41.0,-20.0,-46.0,1.0,-25.0,1.0,-21.0,2.0,-8.0,-4.0,-4.0,-4.0,13.0,20.0,-2.0,-2.0,25.0,-2.0,35.0,-1.0,36.0,-2.0,38.0,35.0,38.0,35.0,39.0,40.0,39.0,45.0,38.0,43.0,41.0,52.0,38.0,45.0,41.0,51.0,33.0,28.0,18.0,48.0,7.0,34.0,30.0,33.0,10.0,22.0,11.0,19.0,-8.0,19.0,-14.0,-4.0,-17.0,-13.0,-3.0,-19.0,-26.0,-39.0,-31.0,-33.0,-25.0,-34.0,-30.0,-28.0,-22.0,2130.3
