subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_10,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_19,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_40,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_81,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_126,subcarrier_127,timestamp
-48.0,15.0,-8.0,-12.0,-10.0,-18.0,-10.0,-13.0,-11.0,-20.0,-10.0,-24.0,-10.0,-20.0,-26.0,-15.0,-23.0,-14.0,-24.0,-12.0,-22.0,-14.0,-22.0,-14.0,-20.0,-21.0,-9.0,-19.0,-11.0,-17.0,-10.0,-9.0,-12.0,-1.0,-10.0,0.0,4.0,-6.0,5.0,-3.0,8.0,2.0,-24.0,23.0,-26.0,25.0,27.0,27.0,-17.0,29.0,-18.0,30.0,-18.0,-15.0,28.0,-14.0,24.0,-15.0,28.0,25.0,-11.0,19.0,-12.0,17.0,-10.0,15.0,-6.0,10.0,-10.0,5.0,-11.0,1.0,-7.0,-3.0,-9.0,-10.0,-6.0,-8.0,-10.0,-7.0,-9.0,-10.0,-9.0,-10.0,2048.29
17.0,17.0,5.0,-16.0,7.0,-18.0,7.0,14.0,9.0,-22.0,11.0,-17.0,15.0,-22.0,-21.0,10.0,-23.0,11.0,-23.0,11.0,-19.0,8.0,-22.0,11.0,-24.0,-18.0,8.0,-19.0,6.0,-20.0,10.0,4.0,-12.0,4.0,-7.0,5.0,3.0,-1.0,2.0,2.0,3.0,7.0,-29.0,-7.0,-34.0,-2.0,-3.0,0.0,-34.0,-1.0,-35.0,1.0,-33.0,-31.0,3.0,-30.0,3.0,-28.0,5.0,2.0,-24.0,0.0,-21.0,3.0,-18.0,2.0,-14.0,-4.0,-10.0,-2.0,-11.0,-6.0,-6.0,-6.0,-5.0,1.0,-8.0,-2.0,-14.0,2.0,-12.0,3.0,5.0,-14.0,2048.29
-111.0,28.0,-5.0,4.0,-7.0,1.0,-4.0,-11.0,0.0,-8.0,-7.0,-10.0,-15.0,-7.0,-10.0,-22.0,-20.0,-17.0,-4.0,-25.0,-14.0,-18.0,-7.0,-15.0,-13.0,-16.0,-14.0,-22.0,-10.0,-14.0,-10.0,-10.0,-13.0,-5.0,-22.0,-8.0,-1.0,-14.0,3.0,-17.0,1.0,-13.0,0.0,-8.0,1.0,-3.0,-7.0,-4.0,-9.0,-3.0,-11.0,1.0,-13.0,-23.0,2.0,-12.0,3.0,-12.0,0.0,2.0,-16.0,4.0,-19.0,16.0,-21.0,9.0,-9.0,12.0,-17.0,20.0,-17.0,25.0,-11.0,18.0,0.0,-10.0,23.0,-6.0,13.0,-3.0,6.0,-3.0,-7.0,15.0,2048.3
-32.0,10.0,2.0,2.0,-6.0,7.0,8.0,6.0,-14.0,13.0,-2.0,14.0,-10.0,12.0,10.0,-8.0,19.0,-8.0,12.0,-17.0,21.0,-11.0,33.0,-11.0,24.0,22.0,-23.0,24.0,-16.0,14.0,-15.0,-16.0,7.0,-23.0,15.0,-23.0,-22.0,7.0,-11.0,-1.0,-8.0,-4.0,-7.0,-11.0,-5.0,1.0,-7.0,-5.0,-4.0,10.0,-11.0,7.0,-14.0,6.0,7.0,-8.0,11.0,-5.0,2.0,30.0,-1.0,29.0,15.0,23.0,5.0,25.0,15.0,26.0,16.0,17.0,13.0,20.0,15.0,14.0,16.0,19.0,1.0,12.0,17.0,11.0,13.0,19.0,3.0,7.0,2048.3
32.0,12.0,8.0,3.0,-5.0,-12.0,-2.0,26.0,3.0,-4.0,14.0,-6.0,14.0,-2.0,-13.0,14.0,-11.0,20.0,-15.0,16.0,-11.0,18.0,-15.0,20.0,-19.0,-21.0,19.0,-7.0,25.0,-8.0,22.0,12.0,-1.0,17.0,0.0,22.0,12.0,4.0,12.0,8.0,7.0,11.0,6.0,3.0,7.0,3.0,2.0,1.0,2.0,-5.0,9.0,-7.0,11.0,10.0,-15.0,1.0,-13.0,-4.0,-23.0,-11.0,-5.0,-30.0,-2.0,-18.0,-4.0,-15.0,-3.0,-20.0,-11.0,-25.0,-9.0,-27.0,-16.0,-18.0,-14.0,-12.0,-8.0,-15.0,-18.0,-11.0,-7.0,-7.0,-9.0,-4.0,2048.31
32.0,6.0,-9.0,0.0,1.0,-2.0,2.0,-1.0,6.0,-4.0,4.0,-7.0,18.0,4.0,12.0,14.0,16.0,23.0,5.0,19.0,9.0,18.0,13.0,6.0,16.0,24.0,10.0,16.0,6.0,26.0,4.0,4.0,21.0,0.0,15.0,2.0,0.0,11.0,-5.0,11.0,-12.0,16.0,11.0,4.0,6.0,9.0,-9.0,-4.0,4.0,-9.0,10.0,-8.0,3.0,-3.0,-19.0,2.0,-19.0,1.0,-22.0,-16.0,1.0,-13.0,-1.0,-22.0,2.0,-22.0,-8.0,-24.0,-5.0,-20.0,-4.0,-21.0,-12.0,-26.0,-12.0,-7.0,-18.0,-6.0,-15.0,-10.0,-14.0,-7.0,-11.0,-4.0,2048.31
-111.0,28.0,11.0,-5.0,15.0,0.0,19.0,17.0,18.0,-7.0,20.0,-9.0,23.0,-5.0,0.0,24.0,-8.0,24.0,-9.0,26.0,-11.0,20.0,-9.0,25.0,-9.0,-8.0,17.0,-10.0,16.0,-6.0,10.0,9.0,-5.0,8.0,-4.0,5.0,0.0,2.0,-1.0,6.0,-4.0,7.0,-15.0,-25.0,-16.0,-26.0,-26.0,-27.0,-20.0,-23.0,-24.0,-23.0,-21.0,-20.0,-21.0,-19.0,-19.0,-18.0,-19.0,-17.0,-12.0,-16.0,-12.0,-12.0,-6.0,-13.0,-5.0,-11.0,-2.0,-13.0,-1.0,-8.0,7.0,-11.0,9.0,8.0,-8.0,8.0,-10.0,10.0,-7.0,13.0,12.0,-6.0,2048.32
-47.0,29.0,43.0,-9.0,36.0,-28.0,39.0,51.0,59.0,-32.0,55.0,-40.0,51.0,-30.0,-23.0,66.0,-34.0,55.0,-44.0,63.0,-45.0,54.0,-37.0,61.0,-37.0,-35.0,48.0,-32.0,38.0,-31.0,30.0,24.0,-12.0,17.0,-8.0,20.0,1.0,6.0,-1.0,9.0,-7.0,24.0,-53.0,-65.0,-52.0,-52.0,-51.0,-58.0,-63.0,-53.0,-67.0,-52.0,-65.0,-61.0,-41.0,-65.0,-38.0,-56.0,-44.0,-39.0,-51.0,-44.0,-31.0,-30.0,-33.0,-29.0,-31.0,-30.0,-17.0,-17.0,-13.0,-22.0,1.0,-25.0,6.0,12.0,-21.0,19.0,-31.0,27.0,-27.0,32.0,43.0,-25.0,2048.36
-32.0,10.0,-46.0,-27.0,-43.0,-50.0,-44.0,-38.0,-44.0,-37.0,-51.0,-36.0,-39.0,-35.0,-42.0,-58.0,-42.0,-51.0,-39.0,-67.0,-37.0,-53.0,-26.0,-57.0,-36.0,-28.0,-42.0,-23.0,-41.0,-15.0,-37.0,-35.0,-16.0,-14.0,-15.0,-16.0,-7.0,-6.0,13.0,-12.0,23.0,-6.0,-42.0,75.0,-31.0,69.0,73.0,74.0,-27.0,83.0,-21.0,74.0,-17.0,-21.0,70.0,-17.0,68.0,-16.0,68.0,62.0,-6.0,52.0,-17.0,46.0,-9.0,43.0,-10.0,30.0,-19.0,23.0,-21.0,14.0,-19.0,3.0,-27.0,-27.0,-8.0,-23.0,-15.0,-31.0,-10.0,-42.0,-40.0,-26.0,2048.37
32.0,12.0,-23.0,-1.0,-19.0,0.0,-23.0,-27.0,-27.0,1.0,-29.0,-1.0,-28.0,1.0,-4.0,-32.0,-2.0,-32.0,0.0,-29.0,0.0,-29.0,1.0,-26.0,8.0,2.0,-23.0,3.0,-19.0,0.0,-18.0,-18.0,0.0,-8.0,-1.0,-5.0,-2.0,-2.0,0.0,-7.0,1.0,-9.0,13.0,31.0,16.0,29.0,31.0,29.0,16.0,23.0,24.0,27.0,22.0,18.0,22.0,18.0,23.0,13.0,19.0,20.0,11.0,19.0,7.0,11.0,7.0,19.0,6.0,12.0,-2.0,7.0,-3.0,8.0,-5.0,6.0,-7.0,-11.0,11.0,-14.0,5.0,-14.0,3.0,-17.0,-16.0,3.0,2048.37
17.0,29.0,-15.0,-14.0,-15.0,-14.0,-14.0,-14.0,-16.0,-17.0,-11.0,-16.0,-18.0,-16.0,-18.0,-19.0,-21.0,-15.0,-15.0,-23.0,-12.0,-14.0,-18.0,-19.0,-7.0,-11.0,-19.0,-8.0,-9.0,-7.0,-15.0,-11.0,-3.0,-9.0,-1.0,-1.0,1.0,-9.0,4.0,-6.0,4.0,-7.0,-16.0,27.0,-15.0,27.0,27.0,32.0,-11.0,31.0,-10.0,29.0,-6.0,-6.0,24.0,-10.0,24.0,-11.0,21.0,22.0,-6.0,18.0,-2.0,12.0,-11.0,6.0,-13.0,11.0,-6.0,5.0,-13.0,9.0,-5.0,2.0,-6.0,-14.0,-3.0,-16.0,-5.0,-10.0,-12.0,-11.0,-13.0,-14.0,2048.38
81.0,30.0,-43.0,-4.0,-62.0,10.0,-41.0,-45.0,-50.0,1.0,-68.0,3.0,-65.0,-2.0,4.0,-78.0,-1.0,-74.0,8.0,-73.0,5.0,-67.0,4.0,-59.0,1.0,9.0,-53.0,9.0,-43.0,2.0,-33.0,-39.0,3.0,-16.0,-10.0,-13.0,-1.0,-14.0,16.0,-19.0,9.0,-18.0,30.0,71.0,35.0,64.0,73.0,81.0,45.0,72.0,49.0,69.0,45.0,48.0,62.0,40.0,61.0,36.0,52.0,50.0,26.0,49.0,15.0,38.0,22.0,31.0,24.0,29.0,3.0,30.0,-7.0,15.0,-18.0,21.0,-14.0,-31.0,16.0,-26.0,1.0,-26.0,15.0,-56.0,-44.0,23.0,2048.38
-32.0,5.0,-62.0,-29.0,-57.0,-29.0,-49.0,-41.0,-57.0,-22.0,-59.0,-28.0,-57.0,-22.0,-37.0,-64.0,-34.0,-73.0,-15.0,-66.0,-30.0,-51.0,-26.0,-60.0,-30.0,-26.0,-47.0,-22.0,-35.0,-24.0,-35.0,-24.0,-10.0,-22.0,-19.0,-14.0,0.0,-12.0,15.0,-19.0,19.0,-1.0,-20.0,85.0,3.0,77.0,84.0,89.0,8.0,78.0,4.0,83.0,12.0,4.0,74.0,7.0,76.0,5.0,72.0,53.0,6.0,63.0,4.0,49.0,0.0,39.0,-5.0,30.0,-10.0,27.0,-23.0,11.0,-15.0,12.0,-23.0,-30.0,6.0,-31.0,-6.0,-36.0,-5.0,-55.0,-37.0,-18.0,2048.39
-63.0,23.0,-11.0,-16.0,-8.0,-21.0,-8.0,-7.0,-8.0,-24.0,-8.0,-27.0,-8.0,-26.0,-26.0,-7.0,-28.0,-11.0,-26.0,-12.0,-26.0,-14.0,-24.0,-11.0,-26.0,-24.0,-12.0,-22.0,-7.0,-20.0,-9.0,-7.0,-10.0,-2.0,-10.0,-3.0,1.0,-2.0,3.0,1.0,8.0,0.0,-19.0,24.0,-19.0,25.0,26.0,29.0,-19.0,30.0,-17.0,28.0,-17.0,-14.0,28.0,-12.0,24.0,-14.0,24.0,19.0,-9.0,20.0,-9.0,13.0,-11.0,11.0,-9.0,8.0,-9.0,4.0,-15.0,1.0,-8.0,-4.0,-10.0,-10.0,-3.0,-10.0,-10.0,-10.0,-12.0,-11.0,-13.0,-13.0,2048.4
-32.0,5.0,15.0,-10.0,16.0,-8.0,20.0,19.0,23.0,-11.0,20.0,-12.0,21.0,-12.0,-11.0,23.0,-15.0,24.0,-15.0,20.0,-15.0,23.0,-16.0,20.0,-14.0,-15.0,17.0,-12.0,14.0,-12.0,10.0,11.0,-8.0,6.0,-6.0,5.0,3.0,1.0,2.0,3.0,0.0,4.0,-30.0,-18.0,-30.0,-16.0,-16.0,-14.0,-35.0,-13.0,-34.0,-14.0,-32.0,-30.0,-8.0,-28.0,-11.0,-25.0,-6.0,-8.0,-22.0,-10.0,-19.0,-7.0,-14.0,-8.0,-10.0,-9.0,-11.0,-11.0,-3.0,-10.0,0.0,-12.0,4.0,5.0,-11.0,7.0,-9.0,9.0,-11.0,9.0,12.0,-11.0,2048.4
-48.0,12.0,6.0,1.0,4.0,5.0,0.0,-8.0,-15.0,1.0,-10.0,8.0,-13.0,13.0,8.0,-13.0,17.0,-17.0,15.0,-23.0,20.0,-17.0,21.0,-16.0,13.0,10.0,-18.0,15.0,-25.0,14.0,-24.0,-13.0,2.0,-19.0,4.0,-16.0,-21.0,2.0,-21.0,0.0,-17.0,-4.0,-8.0,-5.0,-4.0,-4.0,2.0,3.0,-1.0,10.0,-2.0,13.0,1.0,1.0,4.0,3.0,10.0,6.0,8.0,11.0,12.0,12.0,20.0,12.0,16.0,11.0,16.0,10.0,21.0,19.0,19.0,14.0,22.0,11.0,12.0,19.0,4.0,23.0,5.0,12.0,7.0,14.0,14.0,2.0,2048.41
-48.0,7.0,4.0,-12.0,3.0,4.0,3.0,8.0,7.0,5.0,9.0,7.0,6.0,12.0,14.0,11.0,10.0,17.0,20.0,12.0,20.0,18.0,16.0,12.0,14.0,27.0,11.0,20.0,18.0,23.0,4.0,0.0,11.0,-5.0,23.0,0.0,-6.0,16.0,-9.0,13.0,-4.0,16.0,-7.0,4.0,-4.0,6.0,2.0,5.0,3.0,9.0,6.0,2.0,16.0,11.0,6.0,10.0,3.0,17.0,-1.0,-1.0,24.0,-5.0,23.0,-1.0,19.0,-8.0,25.0,-10.0,25.0,-13.0,17.0,-14.0,12.0,-12.0,7.0,13.0,-9.0,7.0,-20.0,8.0,-15.0,4.0,6.0,-10.0,2048.46
16.0,9.0,1.0,2.0,-5.0,6.0,-1.0,-5.0,-8.0,-2.0,-19.0,-1.0,-15.0,-6.0,0.0,-23.0,3.0,-20.0,1.0,-28.0,9.0,-26.0,10.0,-28.0,7.0,9.0,-19.0,9.0,-22.0,10.0,-22.0,-20.0,-1.0,-18.0,-10.0,-11.0,-2.0,0.0,-11.0,-1.0,-16.0,-17.0,2.0,-7.0,1.0,-11.0,-1.0,-4.0,-2.0,-1.0,-12.0,0.0,-10.0,-12.0,5.0,-19.0,2.0,-7.0,12.0,7.0,-17.0,2.0,-13.0,16.0,-17.0,20.0,-6.0,12.0,-7.0,16.0,-9.0,25.0,-8.0,25.0,-3.0,-8.0,5.0,5.0,16.0,8.0,9.0,-1.0,1.0,12.0,2048.47
0.0,8.0,-9.0,-4.0,-6.0,-3.0,-8.0,-6.0,-7.0,-9.0,6.0,-14.0,6.0,-14.0,-21.0,-4.0,-18.0,9.0,-29.0,5.0,-17.0,6.0,-27.0,8.0,-16.0,-25.0,2.0,-25.0,2.0,-24.0,11.0,4.0,-22.0,9.0,-22.0,8.0,7.0,-12.0,17.0,-8.0,13.0,-5.0,4.0,-3.0,6.0,-2.0,-2.0,1.0,-12.0,-9.0,-4.0,-10.0,-7.0,-7.0,-5.0,-6.0,-13.0,-20.0,-13.0,-10.0,-20.0,-8.0,-16.0,-1.0,-10.0,-17.0,-26.0,-4.0,-21.0,3.0,-25.0,-3.0,-29.0,3.0,-21.0,-17.0,5.0,-19.0,5.0,-8.0,6.0,-20.0,-7.0,-1.0,2048.47
32.0,6.0,7.0,7.0,-8.0,-4.0,-7.0,-5.0,-3.0,1.0,-20.0,-3.0,-7.0,-5.0,-2.0,-10.0,-9.0,-20.0,-13.0,-33.0,-9.0,-23.0,3.0,-32.0,-10.0,-16.0,-23.0,2.0,-24.0,-8.0,-16.0,-19.0,-5.0,-20.0,-2.0,-23.0,-14.0,-7.0,-7.0,-19.0,-2.0,-29.0,10.0,6.0,0.0,3.0,0.0,-4.0,-11.0,-4.0,-11.0,-16.0,-7.0,-17.0,-2.0,-11.0,5.0,-17.0,9.0,-6.0,-18.0,6.0,-22.0,15.0,-18.0,9.0,-24.0,6.0,-16.0,11.0,-11.0,20.0,-13.0,16.0,-13.0,-7.0,15.0,-10.0,24.0,-8.0,14.0,1.0,2.0,4.0,2048.48
80.0,10.0,3.0,4.0,-2.0,-1.0,0.0,7.0,-4.0,5.0,12.0,2.0,15.0,-3.0,-3.0,16.0,1.0,16.0,8.0,21.0,6.0,22.0,2.0,23.0,10.0,0.0,23.0,13.0,18.0,11.0,12.0,14.0,9.0,17.0,15.0,15.0,4.0,22.0,3.0,22.0,3.0,11.0,-1.0,6.0,8.0,6.0,3.0,-10.0,-4.0,1.0,-2.0,-6.0,9.0,6.0,-14.0,-6.0,-29.0,5.0,-12.0,-21.0,-3.0,-24.0,-6.0,-23.0,-3.0,-21.0,-10.0,-24.0,-9.0,-24.0,-13.0,-29.0,-22.0,-26.0,-14.0,-11.0,-14.0,-18.0,-11.0,-12.0,-12.0,-10.0,-7.0,-13.0,2048.49
-112.0,11.0,-5.0,5.0,-2.0,3.0,-7.0,-5.0,-10.0,-1.0,-4.0,-4.0,-11.0,-12.0,-5.0,-21.0,-12.0,-23.0,-12.0,-14.0,-10.0,-19.0,-16.0,-14.0,-22.0,-24.0,-8.0,-16.0,1.0,-26.0,-3.0,-7.0,-10.0,1.0,-16.0,4.0,1.0,-17.0,-1.0,-16.0,12.0,-9.0,-3.0,-6.0,-1.0,0.0,-4.0,0.0,-2.0,6.0,-1.0,1.0,-10.0,-11.0,4.0,0.0,5.0,-3.0,8.0,17.0,-6.0,15.0,-8.0,16.0,-2.0,24.0,2.0,23.0,-4.0,23.0,-2.0,25.0,0.0,27.0,-3.0,4.0,18.0,-1.0,18.0,-1.0,21.0,3.0,9.0,9.0,2048.49
-48.0,15.0,9.0,8.0,3.0,4.0,-2.0,-2.0,-2.0,1.0,-1.0,10.0,-19.0,9.0,13.0,-10.0,11.0,-23.0,20.0,-6.0,16.0,-16.0,20.0,-25.0,16.0,26.0,-18.0,21.0,-25.0,18.0,-20.0,-23.0,11.0,-13.0,7.0,-21.0,-17.0,-4.0,-12.0,-4.0,-12.0,-2.0,-9.0,-2.0,-12.0,-2.0,-1.0,3.0,-2.0,7.0,-7.0,6.0,-3.0,3.0,-2.0,10.0,13.0,6.0,13.0,16.0,20.0,14.0,23.0,7.0,15.0,15.0,5.0,11.0,21.0,11.0,20.0,5.0,21.0,13.0,30.0,16.0,12.0,23.0,6.0,15.0,5.0,17.0,13.0,-2.0,2048.5
17.0,17.0,-6.0,-4.0,-4.0,-2.0,0.0,0.0,7.0,-12.0,2.0,-9.0,7.0,-9.0,-15.0,13.0,-15.0,16.0,-22.0,8.0,-12.0,17.0,-18.0,15.0,-27.0,-15.0,5.0,-10.0,23.0,-18.0,26.0,23.0,-7.0,11.0,-4.0,15.0,19.0,-9.0,11.0,4.0,14.0,3.0,9.0,2.0,1.0,-1.0,-2.0,-4.0,-4.0,-10.0,-4.0,-15.0,-9.0,-9.0,-11.0,-10.0,-7.0,-18.0,-7.0,-8.0,-17.0,-14.0,-14.0,-10.0,-17.0,-12.0,-23.0,-4.0,-16.0,-6.0,-20.0,6.0,-25.0,-5.0,-26.0,-12.0,2.0,-15.0,3.0,-17.0,-3.0,-20.0,-16.0,6.0,2048.5
32.0,6.0,2.0,11.0,2.0,4.0,-7.0,-18.0,-11.0,0.0,-12.0,-5.0,-19.0,7.0,-5.0,-27.0,-5.0,-25.0,-11.0,-17.0,-1.0,-16.0,-7.0,-15.0,-13.0,-7.0,-21.0,-11.0,-23.0,-13.0,-20.0,-16.0,-15.0,-11.0,-19.0,-11.0,-10.0,-18.0,-3.0,-12.0,0.0,-18.0,-6.0,-6.0,-4.0,-7.0,1.0,-6.0,-9.0,2.0,-11.0,2.0,-8.0,-11.0,1.0,-10.0,14.0,-8.0,11.0,20.0,-13.0,16.0,-2.0,18.0,1.0,14.0,4.0,25.0,2.0,23.0,7.0,18.0,0.0,29.0,7.0,6.0,18.0,5.0,22.0,2.0,15.0,8.0,2.0,10.0,2048.51
-48.0,12.0,-14.0,10.0,-18.0,11.0,-21.0,-17.0,-22.0,8.0,-23.0,12.0,-19.0,10.0,9.0,-23.0,10.0,-23.0,10.0,-24.0,11.0,-23.0,15.0,-23.0,15.0,11.0,-17.0,10.0,-17.0,10.0,-17.0,-12.0,3.0,-9.0,-1.0,-10.0,-9.0,-6.0,-5.0,-9.0,-5.0,-10.0,30.0,18.0,32.0,18.0,15.0,15.0,35.0,12.0,34.0,10.0,35.0,34.0,8.0,36.0,6.0,30.0,7.0,9.0,20.0,7.0,23.0,5.0,15.0,5.0,14.0,5.0,9.0,7.0,5.0,3.0,-1.0,8.0,-4.0,-6.0,9.0,-9.0,9.0,-7.0,9.0,-12.0,-13.0,5.0,2048.51
96.0,15.0,19.0,13.0,24.0,9.0,21.0,16.0,19.0,6.0,15.0,2.0,21.0,5.0,10.0,19.0,5.0,23.0,3.0,26.0,5.0,20.0,7.0,19.0,8.0,7.0,18.0,3.0,15.0,3.0,15.0,7.0,2.0,8.0,5.0,1.0,0.0,9.0,-2.0,9.0,-10.0,7.0,-3.0,-32.0,-5.0,-33.0,-32.0,-35.0,-13.0,-34.0,-13.0,-34.0,-13.0,-11.0,-32.0,-13.0,-24.0,-10.0,-25.0,-23.0,-11.0,-21.0,-8.0,-19.0,-3.0,-20.0,-4.0,-12.0,-1.0,-11.0,2.0,-6.0,6.0,-5.0,7.0,13.0,-2.0,11.0,-1.0,10.0,3.0,17.0,13.0,4.0,2048.52
-32.0,5.0,-14.0,16.0,-12.0,13.0,-15.0,-14.0,-9.0,18.0,-12.0,19.0,-16.0,22.0,17.0,-11.0,17.0,-16.0,22.0,-10.0,22.0,-11.0,22.0,-13.0,23.0,23.0,-11.0,17.0,-9.0,14.0,-9.0,-9.0,5.0,-9.0,7.0,-9.0,-8.0,0.0,-8.0,-4.0,-9.0,-5.0,13.0,27.0,18.0,26.0,27.0,26.0,25.0,24.0,25.0,25.0,26.0,26.0,19.0,24.0,16.0,22.0,15.0,14.0,16.0,16.0,13.0,11.0,13.0,11.0,7.0,12.0,5.0,11.0,2.0,12.0,-1.0,15.0,-4.0,-5.0,14.0,-7.0,14.0,-10.0,13.0,-6.0,-11.0,13.0,2048.52
-48.0,7.0,-54.0,-4.0,-64.0,4.0,-77.0,-58.0,-62.0,-14.0,-60.0,-7.0,-70.0,-9.0,1.0,-70.0,2.0,-67.0,-8.0,-67.0,3.0,-71.0,-2.0,-66.0,-4.0,9.0,-47.0,6.0,-46.0,2.0,-38.0,-33.0,-1.0,-23.0,-25.0,-17.0,-17.0,-13.0,-3.0,-26.0,3.0,-27.0,-43.0,76.0,-29.0,70.0,78.0,91.0,-19.0,87.0,-19.0,95.0,-13.0,-17.0,84.0,-7.0,68.0,-10.0,77.0,69.0,-8.0,67.0,-6.0,47.0,-6.0,46.0,-11.0,49.0,-12.0,31.0,-15.0,28.0,-27.0,18.0,-25.0,-39.0,6.0,-39.0,-1.0,-44.0,7.0,-46.0,-47.0,-16.0,2048.57
16.0,9.0,16.0,10.0,16.0,17.0,14.0,17.0,13.0,13.0,22.0,17.0,19.0,18.0,14.0,16.0,17.0,20.0,18.0,25.0,16.0,25.0,13.0,20.0,21.0,11.0,22.0,16.0,16.0,10.0,11.0,14.0,14.0,7.0,7.0,2.0,-1.0,8.0,-1.0,11.0,-9.0,11.0,26.0,-20.0,28.0,-18.0,-21.0,-26.0,21.0,-25.0,22.0,-31.0,21.0,23.0,-29.0,13.0,-23.0,15.0,-23.0,-24.0,20.0,-18.0,10.0,-21.0,12.0,-17.0,13.0,-13.0,10.0,-16.0,2.0,-1.0,8.0,7.0,9.0,5.0,2.0,11.0,3.0,11.0,12.0,12.0,20.0,5.0,2048.57
-64.0,6.0,19.0,-8.0,21.0,-4.0,21.0,18.0,20.0,-3.0,21.0,-9.0,22.0,-5.0,-9.0,31.0,-9.0,16.0,-6.0,25.0,-13.0,21.0,-8.0,25.0,-7.0,-1.0,11.0,-4.0,14.0,-8.0,16.0,20.0,-4.0,9.0,-4.0,12.0,1.0,10.0,3.0,10.0,2.0,10.0,7.0,-30.0,7.0,-32.0,-33.0,-33.0,-4.0,-38.0,-4.0,-30.0,1.0,-9.0,-26.0,-5.0,-28.0,-12.0,-26.0,-23.0,-7.0,-23.0,-9.0,-24.0,2.0,-7.0,-5.0,-18.0,-3.0,-12.0,-2.0,-12.0,10.0,-18.0,2.0,8.0,-8.0,16.0,-9.0,17.0,-10.0,17.0,16.0,-7.0,2048.58
0.0,8.0,20.0,-3.0,19.0,0.0,20.0,20.0,24.0,5.0,25.0,2.0,21.0,5.0,0.0,27.0,-2.0,29.0,8.0,29.0,-1.0,23.0,1.0,20.0,5.0,-6.0,24.0,3.0,20.0,-7.0,17.0,13.0,-2.0,8.0,4.0,7.0,9.0,7.0,-2.0,9.0,-2.0,11.0,7.0,-30.0,4.0,-34.0,-32.0,-37.0,-5.0,-37.0,2.0,-38.0,-2.0,1.0,-35.0,-5.0,-31.0,-6.0,-24.0,-23.0,-7.0,-23.0,2.0,-15.0,-7.0,-14.0,-1.0,-14.0,6.0,-10.0,11.0,-9.0,5.0,-16.0,13.0,16.0,-10.0,14.0,-3.0,15.0,-1.0,11.0,14.0,-8.0,2048.58
96.0,5.0,17.0,3.0,21.0,6.0,17.0,18.0,19.0,6.0,14.0,6.0,17.0,9.0,9.0,17.0,9.0,18.0,8.0,25.0,5.0,15.0,9.0,22.0,8.0,9.0,12.0,13.0,10.0,6.0,10.0,7.0,4.0,5.0,6.0,5.0,3.0,3.0,-5.0,9.0,-8.0,7.0,13.0,-23.0,15.0,-25.0,-26.0,-29.0,9.0,-29.0,7.0,-29.0,8.0,3.0,-29.0,-1.0,-27.0,0.0,-28.0,-23.0,4.0,-18.0,7.0,-15.0,9.0,-14.0,1.0,-9.0,6.0,-12.0,2.0,-4.0,5.0,-3.0,10.0,13.0,-2.0,11.0,-2.0,9.0,-2.0,17.0,12.0,0.0,2048.59
32.0,6.0,6.0,7.0,-7.0,-4.0,-4.0,0.0,-5.0,5.0,-18.0,3.0,-10.0,-8.0,4.0,-21.0,6.0,-26.0,-2.0,-24.0,1.0,-31.0,2.0,-28.0,3.0,-3.0,-32.0,-4.0,-27.0,-3.0,-24.0,-23.0,-13.0,-17.0,-8.0,-18.0,-9.0,-9.0,-15.0,1.0,-15.0,-18.0,-5.0,-9.0,-1.0,-4.0,0.0,4.0,-2.0,4.0,-6.0,5.0,-7.0,-5.0,15.0,-8.0,9.0,-11.0,18.0,26.0,-2.0,17.0,-2.0,13.0,7.0,26.0,-5.0,33.0,10.0,21.0,0.0,27.0,9.0,19.0,10.0,17.0,23.0,5.0,9.0,3.0,13.0,12.0,6.0,10.0,2048.59
