subcarrier_0,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_50,subcarrier_52,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_126,timestamp
98.0,1.0,-16.0,5.0,-17.0,10.0,-18.0,-16.0,12.0,-12.0,12.0,-9.0,6.0,-18.0,14.0,3.0,-19.0,5.0,-24.0,15.0,-17.0,1.0,-20.0,15.0,-19.0,10.0,-22.0,8.0,-18.0,16.0,-19.0,10.0,-17.0,-14.0,16.0,-11.0,22.0,24.0,-8.0,20.0,-7.0,26.0,14.0,23.0,7.0,14.0,0.0,4.0,12.0,7.0,4.0,11.0,12.0,9.0,19.0,3.0,21.0,10.0,16.0,4.0,20.0,23.0,-7.0,19.0,0.0,17.0,14.0,-16.0,10.0,-13.0,12.0,-9.0,-21.0,7.0,-16.0,-2.0,-23.0,9.0,-21.0,-19.0,-22.0,3.0,-21.0,-3.0,10.0,3324.28
98.0,7.0,-9.0,4.0,-11.0,14.0,-8.0,-7.0,24.0,-9.0,18.0,-8.0,18.0,-8.0,11.0,22.0,-5.0,12.0,-8.0,16.0,-8.0,21.0,-5.0,24.0,-1.0,21.0,-1.0,21.0,-2.0,16.0,-2.0,23.0,1.0,4.0,22.0,7.0,19.0,23.0,16.0,11.0,12.0,21.0,12.0,12.0,1.0,14.0,4.0,1.0,14.0,10.0,11.0,11.0,18.0,15.0,19.0,10.0,22.0,7.0,11.0,0.0,22.0,16.0,1.0,13.0,-8.0,26.0,24.0,-8.0,12.0,-10.0,17.0,-14.0,-19.0,14.0,-19.0,9.0,-20.0,7.0,-19.0,-22.0,-19.0,10.0,-19.0,9.0,12.0,3324.29
-14.0,15.0,3.0,14.0,7.0,15.0,-1.0,2.0,11.0,6.0,21.0,5.0,15.0,6.0,22.0,14.0,6.0,12.0,10.0,14.0,-1.0,12.0,5.0,16.0,12.0,12.0,6.0,9.0,13.0,14.0,8.0,5.0,14.0,19.0,3.0,18.0,3.0,2.0,23.0,-5.0,25.0,-1.0,-6.0,-7.0,0.0,18.0,-1.0,-1.0,15.0,4.0,17.0,15.0,12.0,10.0,11.0,13.0,10.0,14.0,12.0,8.0,19.0,22.0,4.0,19.0,7.0,23.0,26.0,-3.0,23.0,-2.0,25.0,-7.0,-5.0,23.0,-10.0,26.0,-4.0,25.0,-5.0,-12.0,3.0,17.0,1.0,21.0,23.0,3324.31
-98.0,7.0,-13.0,15.0,-5.0,12.0,-6.0,1.0,18.0,-2.0,19.0,1.0,20.0,-11.0,25.0,24.0,-11.0,32.0,0.0,24.0,-12.0,23.0,-13.0,32.0,1.0,15.0,-3.0,29.0,11.0,18.0,-8.0,28.0,1.0,7.0,22.0,-8.0,13.0,15.0,-7.0,12.0,-8.0,21.0,16.0,5.0,-3.0,-18.0,-5.0,5.0,-16.0,-2.0,-17.0,-21.0,1.0,-8.0,9.0,-19.0,18.0,-15.0,17.0,-5.0,19.0,10.0,-18.0,14.0,-20.0,30.0,5.0,-25.0,6.0,-26.0,6.0,-21.0,-19.0,-1.0,-27.0,6.0,-17.0,4.0,-5.0,-19.0,-13.0,1.0,-13.0,-3.0,3.0,3324.33
-51.0,0.0,-17.0,-4.0,-23.0,0.0,-19.0,-26.0,0.0,-25.0,0.0,-24.0,2.0,-25.0,2.0,0.0,-22.0,5.0,-28.0,4.0,-24.0,4.0,-27.0,3.0,-28.0,8.0,-29.0,4.0,-26.0,4.0,-27.0,4.0,-26.0,-33.0,6.0,-28.0,2.0,3.0,-23.0,-1.0,-21.0,-3.0,-3.0,-3.0,-15.0,2.0,-18.0,-16.0,-2.0,-13.0,-7.0,-12.0,-12.0,-15.0,-12.0,-16.0,-12.0,-20.0,-11.0,-23.0,-15.0,-14.0,-24.0,-15.0,-27.0,-16.0,-21.0,-27.0,-24.0,-25.0,-21.0,-27.0,-18.0,-21.0,-19.0,-17.0,-15.0,-19.0,-14.0,-11.0,-10.0,-17.0,-8.0,-10.0,-5.0,3324.33
-68.0,8.0,-37.0,-18.0,-51.0,-24.0,-34.0,-56.0,-9.0,-33.0,31.0,-41.0,9.0,-37.0,-25.0,9.0,-49.0,5.0,-49.0,35.0,-50.0,9.0,-49.0,-5.0,-49.0,-1.0,-37.0,22.0,-57.0,11.0,-49.0,6.0,-56.0,-41.0,2.0,-34.0,10.0,0.0,-41.0,-2.0,-32.0,-7.0,4.0,-4.0,-30.0,7.0,-30.0,-26.0,-14.0,-26.0,-7.0,-13.0,-15.0,-24.0,-15.0,-26.0,-16.0,-35.0,-9.0,-34.0,-25.0,-20.0,-48.0,-26.0,-35.0,-23.0,-23.0,-41.0,-28.0,-30.0,-41.0,-32.0,-38.0,-33.0,-14.0,-32.0,-36.0,-19.0,-10.0,-38.0,-24.0,-6.0,-5.0,-18.0,-30.0,3324.34
98.0,7.0,36.0,18.0,1.0,27.0,25.0,37.0,16.0,32.0,40.0,38.0,10.0,42.0,20.0,38.0,36.0,14.0,30.0,44.0,30.0,29.0,28.0,26.0,36.0,44.0,30.0,43.0,26.0,40.0,28.0,46.0,36.0,32.0,34.0,25.0,32.0,34.0,15.0,36.0,14.0,25.0,20.0,18.0,19.0,-14.0,21.0,20.0,-12.0,19.0,1.0,0.0,25.0,13.0,30.0,16.0,32.0,21.0,31.0,15.0,40.0,45.0,14.0,51.0,19.0,46.0,53.0,3.0,58.0,21.0,54.0,19.0,-6.0,54.0,11.0,46.0,-27.0,47.0,-4.0,-14.0,-20.0,25.0,7.0,9.0,21.0,3324.34
94.0,-21.0,-34.0,0.0,-26.0,23.0,-52.0,-62.0,19.0,-57.0,-20.0,-51.0,9.0,-56.0,21.0,-14.0,-35.0,14.0,-49.0,-5.0,-50.0,1.0,-60.0,5.0,-61.0,8.0,-40.0,5.0,-47.0,12.0,-52.0,4.0,-53.0,-49.0,12.0,-42.0,-2.0,0.0,-40.0,3.0,-45.0,-3.0,-4.0,-3.0,-32.0,-1.0,-18.0,-24.0,1.0,-22.0,-8.0,-16.0,-23.0,-19.0,-19.0,-28.0,-25.0,-36.0,-14.0,-34.0,-15.0,-26.0,-45.0,-25.0,-43.0,-27.0,-33.0,-40.0,-10.0,-32.0,-36.0,-35.0,-43.0,-34.0,-14.0,-21.0,-36.0,-16.0,-26.0,-36.0,-26.0,-7.0,3.0,-36.0,-7.0,3324.35
94.0,31.0,4.0,50.0,-9.0,37.0,22.0,1.0,35.0,-17.0,69.0,-11.0,31.0,-14.0,34.0,56.0,-5.0,60.0,-11.0,64.0,-6.0,44.0,7.0,55.0,6.0,41.0,2.0,59.0,9.0,54.0,6.0,42.0,7.0,-1.0,55.0,-3.0,42.0,44.0,5.0,31.0,1.0,27.0,20.0,24.0,-19.0,-20.0,-17.0,-5.0,-19.0,8.0,-31.0,-21.0,12.0,-25.0,14.0,-24.0,23.0,-36.0,24.0,-31.0,25.0,35.0,-45.0,33.0,-36.0,33.0,27.0,-49.0,33.0,-45.0,19.0,-54.0,-48.0,20.0,-27.0,12.0,-43.0,21.0,-35.0,-37.0,-47.0,2.0,3.0,26.0,26.0,3324.35
-34.0,13.0,14.0,-5.0,61.0,10.0,29.0,44.0,35.0,46.0,15.0,35.0,-7.0,35.0,18.0,15.0,28.0,18.0,45.0,8.0,57.0,30.0,52.0,14.0,55.0,12.0,45.0,-5.0,42.0,11.0,44.0,10.0,46.0,65.0,7.0,49.0,10.0,16.0,35.0,12.0,27.0,5.0,12.0,11.0,22.0,-15.0,29.0,28.0,-1.0,24.0,0.0,9.0,22.0,18.0,27.0,19.0,31.0,22.0,35.0,27.0,31.0,30.0,28.0,46.0,28.0,38.0,45.0,19.0,37.0,30.0,38.0,26.0,29.0,44.0,11.0,46.0,30.0,43.0,5.0,4.0,20.0,33.0,8.0,18.0,24.0,3324.36
-14.0,-24.0,28.0,-42.0,34.0,-4.0,18.0,-5.0,-27.0,21.0,-32.0,-6.0,-21.0,14.0,-33.0,-45.0,1.0,-52.0,29.0,-44.0,2.0,-38.0,9.0,-49.0,9.0,-61.0,10.0,-51.0,9.0,-45.0,8.0,-44.0,7.0,14.0,-44.0,22.0,-40.0,-37.0,14.0,-29.0,13.0,-25.0,-19.0,-7.0,14.0,23.0,9.0,2.0,23.0,4.0,25.0,27.0,-11.0,15.0,-16.0,23.0,-22.0,30.0,-22.0,32.0,-22.0,-30.0,35.0,-27.0,40.0,-26.0,-26.0,41.0,-32.0,47.0,-24.0,51.0,59.0,-22.0,31.0,-11.0,50.0,-18.0,41.0,38.0,33.0,-16.0,8.0,-3.0,-27.0,3324.37
94.0,23.0,-33.0,51.0,0.0,67.0,-5.0,-16.0,37.0,-20.0,57.0,-42.0,35.0,-4.0,35.0,44.0,-15.0,42.0,-44.0,28.0,-34.0,44.0,-34.0,47.0,-27.0,45.0,-9.0,33.0,-42.0,34.0,-28.0,34.0,-28.0,-32.0,30.0,-29.0,39.0,30.0,-28.0,20.0,-30.0,24.0,17.0,4.0,-5.0,-27.0,-1.0,8.0,-24.0,5.0,-24.0,-23.0,16.0,-20.0,21.0,-21.0,31.0,-25.0,30.0,-20.0,26.0,31.0,-34.0,45.0,-28.0,41.0,34.0,-37.0,25.0,-32.0,21.0,-50.0,-46.0,19.0,-57.0,4.0,-41.0,38.0,-36.0,-25.0,-39.0,-1.0,-1.0,6.0,24.0,3324.37
-126.0,5.0,29.0,50.0,11.0,30.0,-11.0,1.0,42.0,7.0,32.0,10.0,39.0,16.0,34.0,36.0,29.0,50.0,17.0,27.0,23.0,44.0,2.0,59.0,25.0,37.0,49.0,33.0,28.0,37.0,37.0,48.0,22.0,28.0,37.0,33.0,37.0,39.0,15.0,41.0,2.0,21.0,23.0,9.0,21.0,-11.0,23.0,20.0,-14.0,22.0,-8.0,-7.0,23.0,6.0,32.0,0.0,33.0,11.0,39.0,4.0,46.0,51.0,4.0,38.0,2.0,51.0,43.0,2.0,42.0,-12.0,46.0,-2.0,-3.0,62.0,-7.0,45.0,-10.0,34.0,-13.0,2.0,-3.0,45.0,-8.0,22.0,15.0,3324.38
-118.0,5.0,8.0,2.0,23.0,6.0,18.0,18.0,-1.0,16.0,-5.0,18.0,-4.0,22.0,-5.0,-8.0,17.0,-7.0,19.0,-1.0,13.0,1.0,14.0,-7.0,15.0,-7.0,26.0,-11.0,15.0,-18.0,14.0,-9.0,14.0,22.0,-18.0,8.0,-23.0,-26.0,9.0,-23.0,6.0,-20.0,-16.0,-23.0,-13.0,4.0,-7.0,-13.0,11.0,-10.0,10.0,10.0,-21.0,13.0,-9.0,21.0,-6.0,18.0,-6.0,20.0,-6.0,-5.0,17.0,-1.0,25.0,3.0,8.0,23.0,7.0,10.0,11.0,31.0,16.0,4.0,17.0,13.0,19.0,15.0,14.0,19.0,18.0,18.0,18.0,10.0,11.0,3324.38
-10.0,-7.0,7.0,-14.0,11.0,-6.0,3.0,3.0,-16.0,11.0,-14.0,10.0,-16.0,2.0,-25.0,-18.0,11.0,-16.0,8.0,-20.0,3.0,-17.0,-6.0,-21.0,0.0,-24.0,3.0,-19.0,-2.0,-18.0,-8.0,-17.0,-8.0,-9.0,-9.0,-13.0,-7.0,-9.0,-17.0,-10.0,-16.0,-11.0,-1.0,-3.0,-17.0,-8.0,-15.0,-22.0,-7.0,-13.0,-5.0,0.0,-18.0,6.0,-24.0,8.0,-18.0,5.0,-25.0,10.0,-18.0,-15.0,17.0,-16.0,13.0,-16.0,-17.0,14.0,-13.0,16.0,-15.0,15.0,26.0,-11.0,18.0,-9.0,25.0,-9.0,23.0,17.0,21.0,-15.0,17.0,-4.0,-4.0,3324.39
124.0,11.0,-23.0,12.0,-17.0,11.0,3.0,-17.0,19.0,-5.0,11.0,-10.0,21.0,-15.0,10.0,21.0,-6.0,29.0,-7.0,27.0,-4.0,21.0,-2.0,22.0,-10.0,13.0,-4.0,13.0,4.0,13.0,-3.0,22.0,11.0,5.0,14.0,12.0,12.0,17.0,15.0,9.0,18.0,5.0,8.0,6.0,11.0,10.0,13.0,11.0,8.0,15.0,9.0,5.0,17.0,-6.0,17.0,-1.0,18.0,-3.0,23.0,-1.0,22.0,20.0,-11.0,21.0,-3.0,9.0,15.0,-10.0,17.0,-25.0,14.0,-19.0,-19.0,10.0,-20.0,3.0,-18.0,8.0,-24.0,-30.0,-18.0,2.0,-13.0,11.0,3.0,3324.41
-10.0,1.0,-25.0,6.0,-24.0,1.0,-18.0,-19.0,7.0,-14.0,12.0,-26.0,-4.0,-16.0,10.0,7.0,-16.0,9.0,-36.0,14.0,-22.0,3.0,-32.0,9.0,-15.0,13.0,-27.0,-2.0,-30.0,10.0,-27.0,10.0,-23.0,-26.0,6.0,-25.0,2.0,7.0,-9.0,-2.0,-18.0,-2.0,-6.0,-10.0,-19.0,4.0,-13.0,-13.0,-5.0,-16.0,-9.0,-7.0,-10.0,-9.0,-5.0,-13.0,-10.0,-8.0,-9.0,-6.0,-10.0,-17.0,-24.0,-15.0,-32.0,-12.0,-20.0,-19.0,-15.0,-25.0,-14.0,-26.0,-13.0,-12.0,-20.0,-16.0,-17.0,-24.0,-18.0,-19.0,-4.0,-3.0,-8.0,-17.0,-5.0,3324.43
124.0,-24.0,6.0,-16.0,-2.0,-25.0,-12.0,-24.0,-23.0,-6.0,-28.0,-7.0,-17.0,5.0,-24.0,-29.0,-6.0,-22.0,-17.0,-26.0,-6.0,-22.0,-9.0,-16.0,-6.0,-25.0,-1.0,-25.0,-4.0,-25.0,-4.0,-27.0,-8.0,-8.0,-21.0,-4.0,-22.0,-17.0,-5.0,-17.0,-6.0,-14.0,-11.0,-5.0,-4.0,17.0,-2.0,-8.0,13.0,-1.0,8.0,8.0,-11.0,4.0,-15.0,8.0,-17.0,6.0,-19.0,4.0,-23.0,-28.0,4.0,-25.0,6.0,-30.0,-28.0,8.0,-26.0,13.0,-20.0,13.0,14.0,-20.0,12.0,-14.0,15.0,-14.0,10.0,10.0,9.0,-3.0,12.0,-5.0,-16.0,3324.43
94.0,-32.0,14.0,9.0,34.0,-4.0,43.0,47.0,4.0,25.0,-11.0,40.0,-20.0,38.0,-17.0,-30.0,41.0,-14.0,47.0,-12.0,32.0,-8.0,45.0,-19.0,60.0,-40.0,34.0,-3.0,43.0,-1.0,41.0,-3.0,42.0,39.0,-9.0,34.0,-6.0,-5.0,30.0,-5.0,27.0,-2.0,15.0,5.0,28.0,11.0,25.0,19.0,15.0,18.0,13.0,23.0,4.0,24.0,6.0,23.0,12.0,36.0,-3.0,44.0,12.0,3.0,54.0,-8.0,44.0,7.0,10.0,54.0,20.0,45.0,23.0,51.0,51.0,20.0,44.0,22.0,37.0,25.0,33.0,25.0,44.0,25.0,27.0,7.0,13.0,3324.44
90.0,-8.0,-7.0,-4.0,-13.0,-4.0,-9.0,-11.0,-4.0,-11.0,-4.0,-18.0,-7.0,-18.0,-3.0,-4.0,-19.0,5.0,-23.0,-6.0,-14.0,0.0,-22.0,1.0,-14.0,2.0,-24.0,0.0,-25.0,8.0,-16.0,11.0,-17.0,-21.0,14.0,-17.0,18.0,21.0,-10.0,18.0,-17.0,22.0,20.0,22.0,13.0,-6.0,10.0,12.0,-13.0,13.0,-13.0,-19.0,6.0,-21.0,5.0,-21.0,9.0,-27.0,1.0,-15.0,4.0,-7.0,-15.0,-8.0,-15.0,-14.0,-11.0,-22.0,-10.0,-18.0,-12.0,-18.0,-16.0,-12.0,-13.0,-12.0,-21.0,-22.0,-22.0,-14.0,-17.0,-20.0,-8.0,-14.0,-6.0,3324.45
-47.0,-24.0,-8.0,-7.0,-7.0,3.0,-22.0,-18.0,0.0,-3.0,-18.0,-17.0,-8.0,-11.0,-14.0,-5.0,-18.0,-17.0,-22.0,-13.0,-14.0,-9.0,-27.0,-4.0,-17.0,0.0,-21.0,-5.0,-20.0,-7.0,-24.0,0.0,-20.0,-25.0,6.0,-24.0,-2.0,7.0,-21.0,8.0,-25.0,10.0,16.0,7.0,13.0,-4.0,15.0,17.0,-3.0,11.0,-14.0,-17.0,15.0,-6.0,9.0,-12.0,13.0,-12.0,1.0,-19.0,-1.0,0.0,-19.0,0.0,-24.0,-3.0,-6.0,-16.0,-14.0,-26.0,-13.0,-14.0,-15.0,-26.0,-25.0,-14.0,-18.0,-19.0,-11.0,1.0,-15.0,-11.0,-17.0,-10.0,-10.0,3324.46
-27.0,-4.0,15.0,-11.0,16.0,-1.0,15.0,20.0,-10.0,20.0,-15.0,13.0,-2.0,17.0,-9.0,-13.0,12.0,-12.0,17.0,-14.0,21.0,-19.0,19.0,-16.0,15.0,-15.0,13.0,-22.0,15.0,-20.0,5.0,-11.0,8.0,0.0,-20.0,-3.0,-16.0,-22.0,-13.0,-22.0,-9.0,-21.0,-20.0,-16.0,-16.0,-4.0,-19.0,-20.0,9.0,-13.0,3.0,12.0,-16.0,16.0,-12.0,16.0,-11.0,16.0,-9.0,19.0,-15.0,-6.0,28.0,-2.0,15.0,-1.0,1.0,26.0,3.0,20.0,5.0,24.0,18.0,3.0,20.0,15.0,19.0,10.0,13.0,22.0,15.0,7.0,12.0,15.0,1.0,3324.47
98.0,4.0,-8.0,20.0,-6.0,14.0,-7.0,-4.0,21.0,-2.0,11.0,-2.0,19.0,-9.0,20.0,17.0,-8.0,19.0,-6.0,19.0,-6.0,22.0,-2.0,24.0,0.0,26.0,-1.0,19.0,4.0,17.0,9.0,13.0,13.0,4.0,13.0,16.0,14.0,15.0,21.0,6.0,16.0,9.0,4.0,-1.0,7.0,10.0,20.0,9.0,7.0,11.0,6.0,15.0,21.0,5.0,23.0,-2.0,19.0,-1.0,22.0,-8.0,15.0,18.0,-10.0,16.0,-11.0,17.0,17.0,-19.0,9.0,-15.0,17.0,-10.0,-20.0,11.0,-26.0,3.0,-19.0,6.0,-15.0,-25.0,-16.0,10.0,-14.0,15.0,6.0,3324.47
-61.0,-3.0,-11.0,-6.0,-25.0,-9.0,-7.0,-16.0,16.0,-23.0,0.0,-20.0,4.0,-20.0,0.0,7.0,-12.0,1.0,-16.0,7.0,-32.0,12.0,-9.0,6.0,-21.0,11.0,-17.0,19.0,-25.0,9.0,-14.0,14.0,-15.0,-17.0,20.0,-6.0,16.0,16.0,-5.0,22.0,0.0,18.0,20.0,16.0,18.0,1.0,10.0,13.0,3.0,17.0,-2.0,-9.0,18.0,-7.0,9.0,-11.0,16.0,-6.0,12.0,-5.0,12.0,7.0,-18.0,2.0,-11.0,5.0,3.0,-26.0,1.0,-24.0,2.0,-29.0,-18.0,-4.0,-20.0,-11.0,-20.0,-3.0,-21.0,-23.0,-23.0,-9.0,-30.0,-3.0,-6.0,3324.48
-46.0,-17.0,1.0,-16.0,5.0,-11.0,-4.0,4.0,-20.0,5.0,-9.0,1.0,-12.0,-5.0,-5.0,-18.0,2.0,-6.0,-7.0,-18.0,-3.0,-22.0,-2.0,-21.0,-3.0,-22.0,4.0,-20.0,-4.0,-21.0,-9.0,-14.0,-3.0,-13.0,-22.0,-8.0,-12.0,-16.0,-15.0,-7.0,-19.0,-7.0,-14.0,-2.0,-2.0,-14.0,-5.0,-6.0,-18.0,-8.0,-13.0,-17.0,-15.0,-12.0,-9.0,-12.0,-10.0,-9.0,-16.0,-6.0,-15.0,-18.0,-2.0,-14.0,-3.0,-14.0,-19.0,2.0,-28.0,2.0,-10.0,4.0,13.0,-12.0,7.0,-14.0,15.0,-10.0,14.0,16.0,10.0,-11.0,5.0,-13.0,-6.0,3324.48
-128.0,13.0,-4.0,21.0,-9.0,18.0,-5.0,4.0,16.0,-2.0,23.0,-4.0,19.0,-4.0,9.0,21.0,-4.0,24.0,2.0,22.0,-1.0,20.0,-8.0,22.0,-6.0,21.0,5.0,19.0,3.0,22.0,3.0,14.0,6.0,9.0,15.0,9.0,14.0,15.0,10.0,16.0,16.0,11.0,9.0,7.0,-3.0,17.0,-3.0,2.0,18.0,-8.0,12.0,17.0,-3.0,13.0,10.0,15.0,7.0,9.0,17.0,8.0,18.0,17.0,4.0,13.0,1.0,22.0,24.0,-9.0,26.0,-1.0,23.0,-11.0,-8.0,19.0,-6.0,19.0,-8.0,22.0,-10.0,-13.0,-5.0,19.0,-16.0,17.0,9.0,3324.49
98.0,-4.0,-20.0,-3.0,-9.0,2.0,-23.0,-14.0,2.0,-14.0,5.0,-24.0,9.0,-22.0,10.0,6.0,-18.0,2.0,-23.0,6.0,-23.0,7.0,-15.0,9.0,-21.0,14.0,-19.0,11.0,-19.0,20.0,-16.0,20.0,-14.0,-16.0,20.0,-10.0,20.0,20.0,-10.0,19.0,2.0,19.0,24.0,25.0,7.0,-3.0,12.0,14.0,-3.0,12.0,-9.0,2.0,16.0,-10.0,13.0,-1.0,13.0,-11.0,11.0,-13.0,8.0,14.0,-17.0,4.0,-21.0,6.0,-1.0,-19.0,-3.0,-27.0,-1.0,-20.0,-25.0,-11.0,-28.0,-9.0,-23.0,-10.0,-19.0,-18.0,-14.0,-10.0,-16.0,-6.0,-12.0,3324.5
-128.0,-19.0,9.0,-19.0,1.0,-14.0,-3.0,2.0,-17.0,-6.0,-22.0,8.0,-15.0,0.0,-18.0,-24.0,4.0,-18.0,0.0,-17.0,0.0,-24.0,-2.0,-21.0,1.0,-26.0,-4.0,-14.0,-13.0,-20.0,-10.0,-15.0,-10.0,-11.0,-18.0,-16.0,-20.0,-15.0,-22.0,-16.0,-20.0,-13.0,-11.0,-8.0,9.0,-14.0,7.0,6.0,-9.0,-1.0,-14.0,-16.0,-6.0,-14.0,-12.0,-14.0,-14.0,-19.0,-18.0,-5.0,-12.0,-17.0,-9.0,-14.0,-5.0,-17.0,-25.0,0.0,-26.0,-8.0,-18.0,5.0,-1.0,-22.0,13.0,-21.0,9.0,-13.0,11.0,16.0,9.0,-17.0,13.0,-21.0,-21.0,3324.51
98.0,-21.0,-16.0,-11.0,-5.0,-6.0,-37.0,-12.0,-19.0,-17.0,-1.0,-29.0,2.0,-32.0,-5.0,-14.0,-21.0,-10.0,-33.0,0.0,-29.0,-9.0,-34.0,-16.0,-25.0,-7.0,-26.0,-4.0,-28.0,-11.0,-29.0,-15.0,-25.0,-25.0,-4.0,-26.0,-11.0,-7.0,-16.0,-5.0,-18.0,-5.0,-9.0,-6.0,-12.0,19.0,-12.0,-9.0,14.0,-12.0,7.0,4.0,-20.0,1.0,-9.0,-1.0,-23.0,-5.0,-26.0,-11.0,-31.0,-31.0,-16.0,-32.0,-18.0,-31.0,-39.0,-14.0,-44.0,-7.0,-26.0,-15.0,-10.0,-35.0,-8.0,-38.0,6.0,-32.0,0.0,-8.0,-7.0,1.0,-2.0,-5.0,-8.0,3324.53
-81.0,3.0,42.0,-27.0,50.0,-26.0,41.0,36.0,-38.0,30.0,-26.0,45.0,-11.0,12.0,0.0,-13.0,25.0,-27.0,32.0,0.0,58.0,-21.0,51.0,-20.0,37.0,-7.0,60.0,-15.0,48.0,-15.0,42.0,-6.0,38.0,33.0,-10.0,39.0,-12.0,2.0,21.0,-6.0,22.0,2.0,4.0,3.0,31.0,4.0,26.0,22.0,5.0,8.0,9.0,14.0,5.0,17.0,6.0,26.0,2.0,28.0,-5.0,40.0,1.0,3.0,48.0,5.0,52.0,7.0,5.0,54.0,3.0,51.0,13.0,51.0,57.0,22.0,58.0,38.0,36.0,17.0,50.0,43.0,14.0,11.0,26.0,-13.0,5.0,3324.54
-61.0,1.0,-13.0,5.0,-13.0,5.0,-21.0,-24.0,7.0,-7.0,3.0,-10.0,7.0,-20.0,10.0,-4.0,-22.0,15.0,-15.0,10.0,-18.0,11.0,-13.0,10.0,-17.0,17.0,-23.0,9.0,-20.0,2.0,-19.0,10.0,-15.0,-13.0,17.0,-17.0,12.0,-2.0,-17.0,0.0,-6.0,-3.0,-1.0,9.0,-12.0,12.0,-7.0,-10.0,6.0,-12.0,7.0,-3.0,-9.0,-1.0,-8.0,-10.0,-16.0,-10.0,-23.0,-14.0,-4.0,-17.0,-24.0,-21.0,-24.0,-20.0,-23.0,-26.0,-23.0,-10.0,-27.0,-19.0,-17.0,-11.0,-10.0,-15.0,-13.0,-15.0,-24.0,-21.0,-1.0,-9.0,-13.0,-12.0,-3.0,3324.54
-66.0,13.0,-10.0,20.0,1.0,13.0,3.0,5.0,18.0,10.0,24.0,8.0,11.0,-1.0,19.0,17.0,1.0,28.0,0.0,27.0,8.0,31.0,1.0,15.0,-1.0,11.0,-3.0,16.0,10.0,15.0,6.0,6.0,14.0,7.0,12.0,8.0,19.0,15.0,-2.0,16.0,-1.0,-1.0,15.0,7.0,-21.0,-13.0,-14.0,-12.0,-10.0,-17.0,-8.0,-6.0,-1.0,-11.0,-1.0,-21.0,10.0,-23.0,9.0,-9.0,10.0,11.0,-25.0,3.0,-33.0,7.0,5.0,-35.0,15.0,-38.0,11.0,-35.0,-25.0,-1.0,-28.0,11.0,-22.0,3.0,-29.0,-13.0,-8.0,5.0,-13.0,6.0,4.0,3324.55
-46.0,13.0,-48.0,11.0,-32.0,-1.0,-20.0,-43.0,-20.0,-34.0,9.0,-75.0,-8.0,-36.0,16.0,2.0,-34.0,-1.0,-52.0,-20.0,-44.0,14.0,-49.0,-11.0,-37.0,4.0,-52.0,5.0,-47.0,-5.0,-40.0,-5.0,-50.0,-41.0,-5.0,-28.0,-11.0,-9.0,-27.0,-12.0,-20.0,-4.0,-14.0,-9.0,-32.0,-12.0,-32.0,-18.0,-18.0,-23.0,-13.0,-19.0,-11.0,-27.0,2.0,-25.0,4.0,-38.0,5.0,-42.0,7.0,0.0,-45.0,-7.0,-58.0,-5.0,-16.0,-52.0,-3.0,-67.0,-23.0,-55.0,-59.0,-8.0,-54.0,-23.0,-43.0,-10.0,-56.0,-12.0,-24.0,-22.0,-33.0,-16.0,1.0,3324.55
-128.0,2.0,-5.0,-8.0,46.0,-13.0,20.0,15.0,-34.0,20.0,-15.0,36.0,-31.0,39.0,-27.0,-19.0,61.0,-19.0,43.0,-25.0,43.0,-14.0,48.0,-33.0,50.0,-27.0,35.0,-25.0,42.0,-25.0,43.0,-25.0,38.0,41.0,-16.0,25.0,-9.0,-12.0,25.0,-14.0,21.0,-6.0,-9.0,-4.0,27.0,-19.0,24.0,23.0,-15.0,22.0,-2.0,2.0,18.0,10.0,19.0,19.0,24.0,26.0,19.0,36.0,18.0,25.0,43.0,21.0,52.0,38.0,35.0,45.0,35.0,43.0,27.0,51.0,35.0,33.0,40.0,41.0,24.0,30.0,20.0,9.0,2.0,19.0,23.0,25.0,-19.0,3324.56
