subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_5,subcarrier_8,subcarrier_10,subcarrier_11,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_27,subcarrier_28,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_35,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_49,subcarrier_50,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_79,subcarrier_80,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-65.0,-16.0,11.0,-34.0,47.0,34.0,-67.0,-38.0,-77.0,52.0,-58.0,26.0,-36.0,19.0,-60.0,20.0,-53.0,22.0,-54.0,-3.0,-37.0,11.0,-52.0,-40.0,-31.0,-3.0,-25.0,-20.0,-2.0,-7.0,-5.0,3.0,11.0,-10.0,19.0,-43.0,34.0,38.0,-45.0,-49.0,42.0,-46.0,43.0,-56.0,43.0,-55.0,50.0,-51.0,47.0,-53.0,41.0,-48.0,41.0,-52.0,33.0,31.0,-40.0,23.0,-41.0,24.0,-31.0,31.0,-16.0,17.0,-21.0,16.0,2.0,-12.0,9.0,-18.0,4.0,7.0,-2.0,11.0,-12.0,12.0,-28.0,52.0,-35.0,2563.67
-98.0,-32.0,9.0,-9.0,-61.0,-64.0,-4.0,-23.0,-51.0,-64.0,-26.0,-55.0,-12.0,-50.0,-45.0,-41.0,-28.0,-59.0,-23.0,-39.0,-13.0,-47.0,-23.0,-9.0,5.0,-23.0,-10.0,-4.0,-13.0,-8.0,-1.0,-1.0,12.0,10.0,27.0,40.0,-29.0,-33.0,46.0,52.0,-28.0,55.0,-35.0,56.0,-30.0,56.0,-28.0,59.0,-32.0,52.0,-22.0,53.0,-5.0,63.0,-1.0,-3.0,45.0,-3.0,39.0,11.0,26.0,6.0,29.0,2.0,12.0,5.0,13.0,12.0,4.0,-10.0,-29.0,-12.0,-8.0,-33.0,-14.0,-22.0,-41.0,-52.0,-20.0,2563.67
-110.0,32.0,9.0,69.0,-39.0,-12.0,40.0,76.0,94.0,-4.0,73.0,13.0,78.0,1.0,80.0,2.0,64.0,14.0,65.0,10.0,49.0,6.0,41.0,39.0,31.0,0.0,28.0,19.0,0.0,-3.0,5.0,-8.0,-13.0,1.0,-14.0,-15.0,-52.0,-54.0,-16.0,-17.0,-66.0,-14.0,-67.0,-12.0,-69.0,-10.0,-63.0,-9.0,-64.0,-6.0,-67.0,-1.0,-74.0,2.0,-60.0,-53.0,3.0,-53.0,9.0,-39.0,-8.0,-35.0,1.0,-15.0,-4.0,-8.0,-8.0,-4.0,-19.0,-3.0,4.0,4.0,13.0,-30.0,21.0,-26.0,33.0,-23.0,39.0,2563.68
-90.0,96.0,10.0,54.0,46.0,17.0,47.0,65.0,34.0,43.0,44.0,39.0,59.0,15.0,55.0,19.0,75.0,32.0,41.0,27.0,53.0,10.0,40.0,35.0,20.0,1.0,27.0,18.0,11.0,2.0,2.0,-12.0,-9.0,-1.0,-26.0,-53.0,-24.0,-30.0,-55.0,-58.0,-39.0,-55.0,-30.0,-51.0,-41.0,-57.0,-52.0,-56.0,-48.0,-43.0,-39.0,-39.0,-40.0,-40.0,-46.0,-37.0,-26.0,-37.0,-23.0,-27.0,-25.0,-28.0,-10.0,-18.0,-21.0,-14.0,-6.0,-9.0,5.0,-1.0,-14.0,-11.0,4.0,11.0,18.0,4.0,21.0,10.0,53.0,2563.68
94.0,-32.0,5.0,80.0,-14.0,-36.0,68.0,74.0,69.0,-6.0,57.0,-15.0,74.0,1.0,65.0,1.0,49.0,6.0,63.0,16.0,49.0,6.0,44.0,45.0,33.0,6.0,21.0,21.0,7.0,-8.0,1.0,-5.0,-7.0,-8.0,-29.0,1.0,-52.0,-53.0,0.0,-6.0,-67.0,1.0,-72.0,-2.0,-70.0,1.0,-68.0,6.0,-71.0,9.0,-71.0,10.0,-68.0,5.0,-65.0,-55.0,10.0,-44.0,3.0,-45.0,14.0,-45.0,8.0,-30.0,7.0,-15.0,-4.0,-10.0,-4.0,3.0,-16.0,-13.0,2.0,1.0,22.0,20.0,10.0,-13.0,52.0,2563.69
94.0,-32.0,5.0,36.0,-75.0,-68.0,-24.0,-14.0,1.0,-65.0,-6.0,-70.0,-10.0,-60.0,-11.0,-62.0,-2.0,-69.0,5.0,-59.0,12.0,-46.0,-9.0,4.0,5.0,-27.0,-8.0,-5.0,-17.0,-10.0,3.0,2.0,8.0,11.0,17.0,35.0,-39.0,-46.0,43.0,43.0,-50.0,45.0,-39.0,41.0,-48.0,52.0,-44.0,57.0,-35.0,50.0,-36.0,56.0,-27.0,60.0,-24.0,-18.0,40.0,-15.0,42.0,-11.0,38.0,-12.0,31.0,4.0,20.0,-3.0,13.0,1.0,-1.0,-3.0,-12.0,-23.0,-6.0,-35.0,-5.0,-23.0,30.0,-56.0,8.0,2563.7
121.0,-112.0,7.0,-41.0,-33.0,-57.0,-55.0,-56.0,-57.0,-37.0,-56.0,-51.0,-52.0,-39.0,-57.0,-41.0,-50.0,-45.0,-42.0,-48.0,-34.0,-36.0,-46.0,-21.0,-22.0,-20.0,-22.0,-19.0,-6.0,-10.0,-2.0,3.0,13.0,9.0,20.0,49.0,22.0,22.0,57.0,57.0,27.0,57.0,28.0,59.0,22.0,58.0,37.0,62.0,32.0,55.0,36.0,50.0,31.0,34.0,45.0,40.0,35.0,34.0,30.0,23.0,23.0,30.0,22.0,11.0,14.0,13.0,14.0,9.0,2.0,9.0,-16.0,-3.0,-8.0,-4.0,-16.0,13.0,-49.0,-4.0,-20.0,2563.7
-116.0,-63.0,24.0,-22.0,18.0,18.0,-26.0,-29.0,-27.0,20.0,-24.0,19.0,-24.0,13.0,-27.0,13.0,-27.0,11.0,-27.0,9.0,-24.0,9.0,-24.0,-18.0,-16.0,4.0,-13.0,-11.0,-1.0,-2.0,-5.0,0.0,1.0,-7.0,9.0,-9.0,24.0,28.0,-10.0,-13.0,29.0,-13.0,29.0,-14.0,27.0,-14.0,29.0,-16.0,28.0,-16.0,27.0,-14.0,27.0,-12.0,25.0,23.0,-16.0,21.0,-10.0,16.0,-10.0,10.0,-8.0,10.0,-5.0,3.0,-2.0,-2.0,-1.0,-2.0,3.0,2.0,-5.0,8.0,-6.0,6.0,-14.0,12.0,-13.0,2563.71
-98.0,-32.0,9.0,-14.0,0.0,6.0,-3.0,-6.0,-9.0,8.0,-9.0,17.0,-7.0,19.0,-3.0,19.0,-4.0,19.0,-4.0,24.0,3.0,23.0,-1.0,5.0,4.0,23.0,8.0,6.0,17.0,17.0,12.0,14.0,19.0,11.0,16.0,11.0,-1.0,-4.0,9.0,7.0,-11.0,13.0,-4.0,9.0,-14.0,10.0,-13.0,6.0,-18.0,3.0,-21.0,5.0,-17.0,0.0,-24.0,-22.0,-6.0,-27.0,-4.0,-23.0,-3.0,-27.0,-15.0,-26.0,-12.0,-25.0,-13.0,-18.0,-26.0,-19.0,-10.0,-15.0,-19.0,-13.0,-15.0,-8.0,-16.0,-7.0,-15.0,2563.73
98.0,32.0,6.0,-7.0,-2.0,1.0,-11.0,-13.0,-5.0,7.0,-8.0,-7.0,-18.0,-4.0,-12.0,2.0,-13.0,-1.0,-17.0,5.0,-21.0,5.0,-23.0,-16.0,-23.0,6.0,-20.0,-20.0,6.0,16.0,11.0,-8.0,-17.0,14.0,3.0,-2.0,-8.0,-8.0,2.0,8.0,-12.0,0.0,-10.0,-7.0,-16.0,-10.0,-10.0,-9.0,-10.0,-18.0,-9.0,-17.0,-11.0,-18.0,-8.0,-13.0,-22.0,-2.0,-24.0,1.0,-33.0,-10.0,-28.0,4.0,-25.0,-8.0,-27.0,-25.0,-3.0,2.0,-21.0,-30.0,4.0,-27.0,-1.0,-21.0,6.0,-22.0,1.0,2563.73
-77.0,48.0,11.0,-11.0,3.0,14.0,6.0,2.0,5.0,8.0,9.0,9.0,9.0,21.0,14.0,11.0,12.0,14.0,18.0,18.0,26.0,16.0,22.0,30.0,25.0,9.0,27.0,17.0,-1.0,-4.0,-6.0,20.0,23.0,-15.0,9.0,2.0,10.0,7.0,8.0,11.0,1.0,12.0,4.0,14.0,3.0,17.0,-6.0,18.0,-5.0,27.0,-13.0,20.0,-12.0,21.0,-10.0,-9.0,24.0,-15.0,21.0,-17.0,19.0,-24.0,10.0,-25.0,16.0,-24.0,18.0,21.0,-29.0,-23.0,15.0,5.0,-22.0,8.0,-19.0,8.0,-20.0,13.0,-18.0,2563.75
94.0,-32.0,5.0,-7.0,-20.0,-13.0,10.0,4.0,4.0,-33.0,7.0,-23.0,3.0,-28.0,7.0,-24.0,5.0,-24.0,8.0,-20.0,1.0,-25.0,8.0,3.0,3.0,-9.0,4.0,-1.0,-7.0,-1.0,3.0,0.0,2.0,9.0,4.0,10.0,-23.0,-25.0,13.0,14.0,-25.0,14.0,-23.0,19.0,-24.0,21.0,-25.0,20.0,-26.0,20.0,-20.0,18.0,-19.0,21.0,-13.0,-9.0,15.0,-13.0,13.0,-6.0,13.0,-5.0,4.0,-1.0,10.0,-7.0,7.0,2.0,-4.0,1.0,2.0,1.0,-1.0,-6.0,-5.0,-23.0,-1.0,-16.0,-8.0,2563.76
98.0,32.0,6.0,2.0,-10.0,-12.0,-7.0,-2.0,-8.0,-9.0,-11.0,-10.0,-16.0,-16.0,-18.0,-10.0,-22.0,-15.0,-22.0,-9.0,-21.0,-5.0,-24.0,-23.0,-20.0,2.0,-25.0,-21.0,5.0,8.0,8.0,-15.0,-18.0,12.0,-11.0,-1.0,-11.0,-11.0,-3.0,-4.0,-9.0,-12.0,-5.0,-18.0,-10.0,-13.0,-6.0,-19.0,-3.0,-19.0,-2.0,-22.0,2.0,-23.0,4.0,4.0,-21.0,8.0,-21.0,15.0,-21.0,15.0,-23.0,15.0,-16.0,21.0,-20.0,-14.0,24.0,20.0,-17.0,-11.0,19.0,-10.0,20.0,-10.0,18.0,-14.0,15.0,2563.8
124.0,-64.0,7.0,-9.0,0.0,10.0,-10.0,-5.0,-7.0,6.0,-13.0,14.0,-11.0,13.0,-18.0,11.0,-9.0,19.0,-23.0,21.0,-12.0,20.0,-15.0,-10.0,-5.0,21.0,-5.0,-6.0,23.0,17.0,19.0,8.0,7.0,11.0,11.0,9.0,-5.0,-3.0,10.0,9.0,-11.0,8.0,-17.0,2.0,-14.0,6.0,-16.0,1.0,-23.0,-6.0,-21.0,-4.0,-20.0,-11.0,-21.0,-25.0,-13.0,-25.0,-9.0,-17.0,-24.0,-21.0,-20.0,-24.0,-29.0,-17.0,-21.0,-28.0,-12.0,-19.0,-17.0,-21.0,-21.0,-20.0,-7.0,-9.0,-13.0,-17.0,-14.0,2563.8
108.0,-64.0,6.0,0.0,-3.0,-7.0,8.0,7.0,3.0,-18.0,12.0,-17.0,4.0,-22.0,6.0,-18.0,7.0,-24.0,9.0,-23.0,0.0,-22.0,3.0,-7.0,-11.0,-20.0,-1.0,-16.0,-20.0,-20.0,-12.0,-12.0,-12.0,-7.0,-7.0,-9.0,10.0,9.0,-5.0,-12.0,6.0,-4.0,8.0,-4.0,3.0,-9.0,5.0,-4.0,20.0,-9.0,18.0,4.0,23.0,-3.0,15.0,8.0,3.0,23.0,15.0,16.0,14.0,16.0,19.0,27.0,13.0,17.0,9.0,14.0,16.0,22.0,17.0,9.0,11.0,15.0,17.0,19.0,13.0,0.0,6.0,2563.81
126.0,-31.0,23.0,-9.0,10.0,14.0,1.0,-1.0,2.0,23.0,-4.0,11.0,6.0,24.0,10.0,20.0,1.0,35.0,9.0,29.0,11.0,29.0,0.0,8.0,14.0,21.0,16.0,16.0,11.0,6.0,6.0,17.0,21.0,3.0,15.0,5.0,10.0,7.0,12.0,9.0,6.0,15.0,2.0,12.0,-8.0,25.0,-19.0,19.0,-5.0,16.0,-13.0,24.0,10.0,15.0,-19.0,-9.0,20.0,-24.0,20.0,-17.0,17.0,-26.0,10.0,-27.0,8.0,-25.0,4.0,-2.0,-24.0,-31.0,-3.0,-6.0,-21.0,-1.0,-24.0,7.0,-20.0,-4.0,-19.0,2563.86
-98.0,-32.0,9.0,21.0,7.0,8.0,25.0,31.0,28.0,12.0,30.0,12.0,30.0,15.0,26.0,9.0,27.0,10.0,23.0,12.0,19.0,11.0,19.0,15.0,13.0,7.0,13.0,9.0,2.0,1.0,-1.0,-1.0,-7.0,-2.0,-10.0,-22.0,-16.0,-17.0,-22.0,-27.0,-17.0,-25.0,-19.0,-26.0,-20.0,-23.0,-19.0,-23.0,-19.0,-19.0,-24.0,-18.0,-23.0,-17.0,-18.0,-20.0,-14.0,-17.0,-11.0,-14.0,-7.0,-12.0,-2.0,-11.0,-6.0,-4.0,-1.0,-2.0,-2.0,-1.0,-1.0,4.0,5.0,4.0,10.0,5.0,18.0,5.0,16.0,2563.87
121.0,-112.0,7.0,10.0,-5.0,-4.0,10.0,10.0,9.0,-13.0,10.0,-17.0,17.0,-12.0,16.0,-18.0,18.0,-14.0,17.0,-21.0,17.0,-19.0,20.0,16.0,11.0,-18.0,9.0,2.0,-18.0,-22.0,-21.0,-7.0,-5.0,-16.0,-13.0,-7.0,1.0,9.0,-5.0,-9.0,7.0,-2.0,12.0,-1.0,10.0,2.0,13.0,-1.0,20.0,8.0,18.0,10.0,13.0,13.0,18.0,25.0,12.0,15.0,21.0,16.0,20.0,12.0,21.0,14.0,17.0,15.0,22.0,21.0,10.0,7.0,19.0,21.0,11.0,24.0,5.0,21.0,10.0,16.0,1.0,2563.9
5.0,81.0,16.0,9.0,1.0,-9.0,16.0,5.0,3.0,-16.0,0.0,-15.0,-2.0,-17.0,5.0,-29.0,3.0,-24.0,1.0,-26.0,6.0,-28.0,3.0,4.0,-9.0,-21.0,-5.0,-5.0,-18.0,-12.0,-9.0,-16.0,-18.0,-17.0,-16.0,-9.0,-4.0,-3.0,-10.0,-18.0,8.0,-6.0,9.0,-21.0,13.0,-8.0,17.0,-10.0,7.0,-6.0,6.0,1.0,22.0,1.0,24.0,20.0,5.0,28.0,-6.0,22.0,3.0,34.0,14.0,20.0,8.0,30.0,9.0,5.0,20.0,27.0,20.0,5.0,19.0,6.0,22.0,9.0,17.0,8.0,19.0,2563.91
121.0,-112.0,7.0,-16.0,-9.0,-10.0,-21.0,-16.0,-11.0,3.0,-26.0,-7.0,-28.0,-4.0,-21.0,-2.0,-28.0,-11.0,-27.0,0.0,-21.0,-2.0,-21.0,-18.0,-16.0,-1.0,-14.0,-13.0,0.0,-1.0,-5.0,-1.0,-1.0,-8.0,4.0,16.0,18.0,19.0,14.0,14.0,22.0,14.0,23.0,16.0,25.0,16.0,25.0,14.0,29.0,9.0,25.0,11.0,26.0,6.0,22.0,23.0,3.0,21.0,4.0,12.0,4.0,11.0,0.0,12.0,10.0,5.0,2.0,-3.0,-3.0,-11.0,-6.0,11.0,-4.0,-4.0,-15.0,6.0,-16.0,-2.0,-18.0,2563.97
-115.0,-48.0,8.0,34.0,30.0,30.0,25.0,60.0,53.0,40.0,26.0,27.0,50.0,24.0,57.0,40.0,45.0,37.0,17.0,30.0,31.0,29.0,16.0,29.0,18.0,23.0,6.0,12.0,11.0,4.0,5.0,-7.0,-10.0,-7.0,-16.0,-54.0,-5.0,-6.0,-51.0,-54.0,-11.0,-67.0,-10.0,-63.0,-11.0,-62.0,-9.0,-61.0,-11.0,-64.0,-23.0,-55.0,-26.0,-46.0,-23.0,-28.0,-34.0,-27.0,-44.0,-11.0,-33.0,-15.0,-24.0,-20.0,-24.0,-11.0,-11.0,-12.0,7.0,21.0,3.0,-4.0,9.0,12.0,37.0,13.0,22.0,27.0,29.0,2563.97
-111.0,16.0,9.0,28.0,1.0,39.0,59.0,39.0,33.0,11.0,33.0,19.0,46.0,44.0,18.0,53.0,34.0,37.0,26.0,42.0,28.0,43.0,31.0,22.0,17.0,30.0,10.0,10.0,8.0,11.0,9.0,5.0,-6.0,4.0,-21.0,-50.0,-22.0,-19.0,-55.0,-63.0,-33.0,-50.0,-23.0,-61.0,-29.0,-59.0,-26.0,-65.0,-30.0,-57.0,-24.0,-49.0,-34.0,-48.0,-20.0,-21.0,-40.0,-28.0,-32.0,-17.0,-27.0,-7.0,-23.0,-12.0,-5.0,-27.0,1.0,3.0,4.0,-21.0,-6.0,-21.0,0.0,-3.0,3.0,23.0,14.0,8.0,37.0,2563.98
-51.0,-48.0,12.0,29.0,50.0,81.0,20.0,19.0,25.0,43.0,37.0,18.0,26.0,49.0,31.0,38.0,-8.0,35.0,8.0,50.0,11.0,38.0,1.0,12.0,5.0,16.0,4.0,-1.0,14.0,11.0,6.0,-6.0,-4.0,-7.0,-11.0,-50.0,-21.0,-24.0,-59.0,-54.0,-25.0,-63.0,-28.0,-51.0,-30.0,-60.0,-27.0,-43.0,-38.0,-47.0,-39.0,-52.0,-45.0,-42.0,-28.0,-28.0,-33.0,-25.0,-28.0,-11.0,-35.0,-29.0,-21.0,-8.0,-2.0,-11.0,-16.0,-4.0,-8.0,6.0,23.0,7.0,12.0,12.0,8.0,-10.0,36.0,18.0,11.0,2563.99
94.0,-32.0,5.0,-5.0,-19.0,-25.0,-1.0,-5.0,-5.0,-26.0,-1.0,-25.0,1.0,-25.0,-1.0,-26.0,1.0,-27.0,2.0,-23.0,1.0,-21.0,3.0,3.0,0.0,-16.0,1.0,4.0,-4.0,-4.0,1.0,-1.0,3.0,2.0,6.0,26.0,-5.0,-7.0,30.0,32.0,-8.0,34.0,-5.0,31.0,-5.0,36.0,-8.0,36.0,-7.0,33.0,-3.0,29.0,-4.0,29.0,-2.0,-5.0,20.0,-1.0,18.0,3.0,13.0,1.0,13.0,3.0,10.0,-4.0,4.0,3.0,0.0,2.0,-2.0,-4.0,0.0,-8.0,-4.0,-8.0,-3.0,-13.0,-2.0,2563.99
-125.0,49.0,24.0,-19.0,-7.0,-3.0,-23.0,-26.0,-25.0,-8.0,-29.0,-11.0,-24.0,-11.0,-26.0,-12.0,-25.0,-11.0,-26.0,-16.0,-19.0,-10.0,-20.0,-16.0,-14.0,-8.0,-15.0,-8.0,-3.0,-4.0,-1.0,-3.0,7.0,-3.0,6.0,19.0,20.0,22.0,21.0,21.0,23.0,22.0,25.0,21.0,27.0,17.0,27.0,23.0,26.0,19.0,26.0,18.0,27.0,17.0,24.0,24.0,10.0,19.0,7.0,21.0,5.0,12.0,7.0,13.0,5.0,6.0,2.0,-1.0,2.0,-2.0,-1.0,0.0,-4.0,-2.0,-8.0,-6.0,-11.0,-7.0,-12.0,2564.0
-3.0,-48.0,15.0,-21.0,0.0,8.0,-16.0,-23.0,-18.0,-2.0,-26.0,0.0,-15.0,-9.0,-24.0,-14.0,-22.0,0.0,-15.0,-4.0,-13.0,-4.0,-19.0,-24.0,-6.0,-10.0,-11.0,-9.0,-1.0,2.0,3.0,-2.0,4.0,0.0,2.0,-5.0,25.0,23.0,-5.0,-7.0,23.0,-8.0,25.0,-11.0,20.0,-4.0,21.0,-13.0,25.0,-14.0,26.0,-7.0,17.0,-13.0,25.0,26.0,-6.0,15.0,-7.0,16.0,-9.0,-1.0,-9.0,8.0,2.0,14.0,2.0,8.0,-6.0,1.0,5.0,-2.0,-18.0,6.0,-7.0,-10.0,-13.0,6.0,-18.0,2564.0
17.0,17.0,17.0,5.0,23.0,23.0,11.0,5.0,11.0,27.0,8.0,27.0,11.0,28.0,6.0,28.0,5.0,26.0,7.0,25.0,5.0,25.0,4.0,3.0,3.0,18.0,3.0,-2.0,8.0,3.0,3.0,-2.0,-4.0,-6.0,-10.0,-29.0,-3.0,-1.0,-32.0,-33.0,-1.0,-32.0,-5.0,-37.0,1.0,-35.0,-6.0,-39.0,-3.0,-34.0,-7.0,-31.0,-9.0,-31.0,-3.0,-6.0,-23.0,-7.0,-18.0,-6.0,-15.0,-10.0,-12.0,-7.0,-12.0,-5.0,-7.0,-1.0,0.0,-2.0,-2.0,3.0,2.0,10.0,-2.0,7.0,3.0,11.0,1.0,2564.01
94.0,-32.0,5.0,7.0,27.0,23.0,1.0,-1.0,1.0,27.0,-1.0,30.0,2.0,27.0,-2.0,26.0,-4.0,25.0,-5.0,25.0,-5.0,20.0,-4.0,-6.0,-3.0,14.0,-7.0,0.0,6.0,6.0,0.0,-1.0,-1.0,-8.0,-3.0,-29.0,4.0,2.0,-31.0,-32.0,0.0,-32.0,3.0,-37.0,3.0,-36.0,4.0,-36.0,2.0,-37.0,-1.0,-37.0,4.0,-31.0,-3.0,-2.0,-25.0,-1.0,-23.0,-1.0,-17.0,-5.0,-15.0,-1.0,-13.0,1.0,-3.0,-2.0,4.0,4.0,1.0,7.0,2.0,8.0,-3.0,7.0,4.0,13.0,2.0,2564.01
-85.0,-80.0,10.0,19.0,11.0,13.0,25.0,22.0,24.0,17.0,26.0,19.0,22.0,16.0,25.0,21.0,22.0,17.0,21.0,19.0,18.0,15.0,12.0,19.0,13.0,10.0,10.0,6.0,6.0,3.0,3.0,-4.0,-4.0,-3.0,-5.0,-19.0,-21.0,-22.0,-19.0,-20.0,-24.0,-24.0,-27.0,-25.0,-22.0,-21.0,-27.0,-18.0,-23.0,-22.0,-28.0,-14.0,-27.0,-15.0,-21.0,-21.0,-13.0,-21.0,-9.0,-22.0,-10.0,-16.0,-5.0,-12.0,-8.0,-10.0,-5.0,-4.0,-7.0,-1.0,0.0,4.0,5.0,3.0,7.0,4.0,8.0,7.0,12.0,2564.02
124.0,-64.0,7.0,7.0,1.0,-1.0,8.0,3.0,14.0,-2.0,9.0,-13.0,9.0,-14.0,12.0,-18.0,11.0,-15.0,10.0,-19.0,16.0,-24.0,10.0,10.0,1.0,-19.0,3.0,-1.0,-20.0,-20.0,-14.0,-1.0,-2.0,-19.0,-7.0,-6.0,-4.0,4.0,-11.0,-12.0,8.0,-6.0,4.0,0.0,12.0,-10.0,9.0,6.0,15.0,15.0,13.0,12.0,14.0,6.0,29.0,28.0,11.0,11.0,8.0,27.0,4.0,15.0,9.0,23.0,14.0,16.0,15.0,17.0,16.0,17.0,15.0,24.0,9.0,14.0,14.0,20.0,16.0,12.0,7.0,2564.02
98.0,32.0,6.0,2.0,12.0,2.0,16.0,11.0,15.0,-2.0,14.0,-3.0,16.0,-5.0,19.0,1.0,24.0,-5.0,27.0,-7.0,30.0,-3.0,26.0,27.0,18.0,-13.0,24.0,13.0,-13.0,-22.0,-20.0,8.0,10.0,-18.0,-1.0,-10.0,3.0,9.0,-8.0,-6.0,15.0,1.0,14.0,1.0,18.0,6.0,23.0,5.0,13.0,10.0,15.0,21.0,21.0,13.0,18.0,15.0,25.0,12.0,28.0,14.0,28.0,9.0,27.0,6.0,27.0,7.0,30.0,23.0,-1.0,3.0,21.0,22.0,-2.0,15.0,0.0,19.0,-2.0,16.0,-3.0,2564.1
124.0,-63.0,23.0,-12.0,13.0,5.0,-7.0,0.0,4.0,14.0,6.0,20.0,5.0,16.0,3.0,24.0,-2.0,24.0,10.0,28.0,7.0,23.0,7.0,17.0,9.0,19.0,15.0,18.0,12.0,13.0,6.0,18.0,21.0,0.0,15.0,12.0,2.0,1.0,11.0,12.0,-7.0,15.0,-5.0,11.0,-2.0,17.0,-13.0,11.0,-6.0,12.0,-17.0,13.0,-17.0,18.0,-23.0,-19.0,12.0,-26.0,5.0,-31.0,2.0,-25.0,1.0,-23.0,0.0,-38.0,-5.0,-2.0,-23.0,-26.0,-2.0,-3.0,-28.0,-3.0,-20.0,-1.0,-28.0,0.0,-18.0,2564.15
117.0,81.0,23.0,-7.0,-5.0,1.0,-11.0,-6.0,-17.0,7.0,-14.0,7.0,-14.0,13.0,-15.0,12.0,-19.0,12.0,-26.0,16.0,-22.0,16.0,-16.0,-20.0,-12.0,21.0,-8.0,-11.0,17.0,17.0,20.0,2.0,2.0,15.0,5.0,10.0,-7.0,-6.0,3.0,5.0,-9.0,-2.0,-13.0,2.0,-14.0,-5.0,-15.0,-8.0,-16.0,-11.0,-19.0,-8.0,-20.0,-13.0,-14.0,-17.0,-20.0,-17.0,-20.0,-15.0,-25.0,-13.0,-29.0,-14.0,-23.0,-10.0,-21.0,-24.0,-9.0,-11.0,-26.0,-25.0,-9.0,-23.0,-9.0,-16.0,-6.0,-19.0,-5.0,2564.17
94.0,-32.0,5.0,-23.0,-8.0,-5.0,-25.0,-28.0,-32.0,-6.0,-26.0,-7.0,-30.0,-8.0,-24.0,-4.0,-29.0,-8.0,-22.0,-6.0,-20.0,-8.0,-16.0,-18.0,-14.0,-4.0,-12.0,-8.0,-3.0,-4.0,-5.0,3.0,5.0,-6.0,8.0,15.0,17.0,17.0,23.0,23.0,22.0,22.0,16.0,23.0,21.0,24.0,20.0,22.0,26.0,19.0,22.0,16.0,22.0,17.0,25.0,19.0,11.0,17.0,7.0,14.0,8.0,14.0,6.0,6.0,4.0,6.0,7.0,-1.0,-1.0,-7.0,0.0,2.0,-13.0,1.0,-12.0,-8.0,-14.0,-2.0,-16.0,2564.18
94.0,-32.0,5.0,-10.0,20.0,26.0,-15.0,-16.0,-19.0,30.0,-14.0,29.0,-13.0,31.0,-18.0,22.0,-17.0,22.0,-17.0,20.0,-16.0,20.0,-11.0,-14.0,-10.0,11.0,-10.0,-6.0,4.0,1.0,-2.0,-1.0,-4.0,-8.0,-4.0,-8.0,26.0,30.0,-12.0,-14.0,31.0,-12.0,33.0,-15.0,32.0,-14.0,36.0,-15.0,33.0,-17.0,30.0,-14.0,26.0,-17.0,25.0,22.0,-15.0,15.0,-14.0,15.0,-9.0,15.0,-10.0,9.0,-5.0,6.0,0.0,-6.0,0.0,3.0,9.0,9.0,-9.0,9.0,-6.0,21.0,-3.0,20.0,-8.0,2564.18
-126.0,32.0,8.0,10.0,27.0,28.0,16.0,13.0,17.0,27.0,10.0,30.0,16.0,31.0,17.0,28.0,11.0,27.0,3.0,24.0,5.0,20.0,2.0,9.0,1.0,10.0,-3.0,-3.0,4.0,4.0,-6.0,0.0,-4.0,-3.0,-2.0,-28.0,-1.0,0.0,-31.0,-35.0,-3.0,-36.0,-2.0,-31.0,-1.0,-40.0,-2.0,-34.0,-2.0,-34.0,-7.0,-29.0,-8.0,-27.0,-3.0,-3.0,-24.0,-2.0,-18.0,-7.0,-19.0,-6.0,-10.0,3.0,-7.0,-2.0,-9.0,6.0,2.0,0.0,-3.0,6.0,2.0,7.0,7.0,13.0,7.0,14.0,9.0,2564.19
94.0,-32.0,5.0,-23.0,0.0,3.0,-32.0,-28.0,-34.0,-1.0,-25.0,-3.0,-27.0,-4.0,-24.0,-4.0,-26.0,-8.0,-25.0,-3.0,-19.0,-6.0,-19.0,-12.0,-16.0,1.0,-8.0,-7.0,0.0,-2.0,-5.0,4.0,5.0,-3.0,5.0,17.0,14.0,16.0,24.0,25.0,17.0,25.0,17.0,21.0,23.0,25.0,18.0,22.0,24.0,15.0,17.0,16.0,18.0,19.0,21.0,15.0,12.0,13.0,3.0,15.0,2.0,10.0,4.0,7.0,0.0,0.0,7.0,4.0,2.0,-10.0,5.0,3.0,-13.0,-1.0,-13.0,1.0,-16.0,-4.0,-12.0,2564.19
