subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_46,subcarrier_48,subcarrier_49,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_86,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_122,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-128.0,0.0,8.0,-45.0,7.0,-51.0,-33.0,-36.0,-3.0,-16.0,-56.0,-29.0,-53.0,-4.0,-61.0,8.0,-51.0,-1.0,-51.0,-20.0,-43.0,-57.0,-17.0,-43.0,-13.0,-60.0,-13.0,-29.0,-13.0,-36.0,-2.0,-28.0,-18.0,-33.0,-22.0,-19.0,-23.0,-10.0,-24.0,-6.0,-10.0,-16.0,-8.0,-1.0,-13.0,1.0,-14.0,10.0,12.0,-17.0,16.0,27.0,30.0,-19.0,51.0,-5.0,46.0,-10.0,51.0,-3.0,67.0,-4.0,-5.0,59.0,-2.0,57.0,44.0,-6.0,51.0,-14.0,42.0,-17.0,44.0,-11.0,31.0,-20.0,18.0,-19.0,3.0,-11.0,14.0,-6.0,-14.0,-5.0,-36.0,-15.0,-26.0,3454.81
-128.0,0.0,8.0,19.0,-17.0,-10.0,-43.0,-8.0,-64.0,-60.0,-17.0,-57.0,2.0,-56.0,-5.0,-48.0,-6.0,-62.0,-6.0,-44.0,-1.0,-19.0,-66.0,-2.0,-39.0,-16.0,-41.0,1.0,-44.0,10.0,-48.0,12.0,-30.0,8.0,-26.0,7.0,15.0,-15.0,14.0,5.0,10.0,-16.0,-11.0,6.0,-19.0,14.0,2.0,12.0,11.0,15.0,8.0,5.0,1.0,39.0,2.0,44.0,7.0,52.0,0.0,54.0,-1.0,57.0,59.0,1.0,60.0,13.0,18.0,48.0,10.0,50.0,7.0,41.0,7.0,43.0,16.0,30.0,15.0,18.0,25.0,14.0,14.0,9.0,32.0,12.0,4.0,14.0,5.0,3454.82
-46.0,32.0,13.0,13.0,11.0,14.0,12.0,15.0,13.0,18.0,19.0,17.0,22.0,15.0,25.0,16.0,22.0,13.0,20.0,14.0,24.0,20.0,17.0,22.0,13.0,17.0,14.0,17.0,13.0,15.0,13.0,13.0,9.0,9.0,11.0,6.0,4.0,8.0,5.0,4.0,0.0,11.0,5.0,5.0,12.0,-3.0,5.0,-8.0,-6.0,0.0,-7.0,-15.0,-19.0,-4.0,-22.0,-5.0,-24.0,-10.0,-29.0,-11.0,-23.0,-9.0,-9.0,-25.0,-12.0,-23.0,-25.0,-10.0,-20.0,-5.0,-22.0,-9.0,-19.0,-1.0,-15.0,-9.0,-16.0,-3.0,-12.0,4.0,-11.0,15.0,-4.0,1.0,11.0,-1.0,11.0,3454.83
30.0,-31.0,17.0,-17.0,-13.0,-18.0,-9.0,-18.0,-11.0,-12.0,-30.0,-9.0,-32.0,-12.0,-32.0,-10.0,-30.0,-8.0,-31.0,-8.0,-23.0,-26.0,-9.0,-28.0,-12.0,-23.0,-11.0,-21.0,-13.0,-14.0,-12.0,-15.0,-14.0,-16.0,-12.0,-11.0,-7.0,-16.0,-9.0,-6.0,-9.0,-12.0,-8.0,-4.0,-10.0,-2.0,-9.0,3.0,8.0,-7.0,10.0,18.0,22.0,1.0,23.0,2.0,24.0,1.0,31.0,7.0,31.0,9.0,7.0,30.0,8.0,29.0,32.0,9.0,29.0,4.0,28.0,1.0,21.0,-3.0,20.0,-4.0,16.0,-3.0,13.0,-6.0,7.0,-9.0,4.0,3.0,-4.0,-7.0,-13.0,3454.83
10.0,-95.0,16.0,17.0,-5.0,18.0,-5.0,19.0,-11.0,-13.0,21.0,-18.0,20.0,-13.0,21.0,-16.0,21.0,-14.0,23.0,-18.0,23.0,19.0,-14.0,18.0,-16.0,21.0,-13.0,22.0,-9.0,20.0,-9.0,17.0,-6.0,16.0,-2.0,15.0,14.0,0.0,13.0,11.0,10.0,-3.0,1.0,4.0,-1.0,3.0,2.0,2.0,-2.0,9.0,-8.0,-10.0,-14.0,14.0,-16.0,14.0,-17.0,17.0,-21.0,16.0,-24.0,20.0,17.0,-25.0,16.0,-23.0,-19.0,14.0,-19.0,18.0,-16.0,13.0,-12.0,16.0,-9.0,11.0,-4.0,13.0,-1.0,10.0,0.0,12.0,2.0,5.0,8.0,6.0,3.0,3454.84
-48.0,0.0,13.0,14.0,11.0,18.0,5.0,21.0,8.0,4.0,28.0,7.0,28.0,5.0,29.0,4.0,28.0,4.0,25.0,2.0,29.0,22.0,2.0,28.0,5.0,21.0,5.0,21.0,8.0,17.0,6.0,16.0,10.0,15.0,10.0,10.0,11.0,13.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,3.0,9.0,-3.0,-13.0,5.0,-11.0,-20.0,-19.0,0.0,-30.0,-2.0,-26.0,-2.0,-32.0,-3.0,-33.0,-6.0,-8.0,-27.0,-6.0,-32.0,-31.0,-3.0,-31.0,0.0,-28.0,2.0,-24.0,-1.0,-15.0,2.0,-17.0,2.0,-5.0,10.0,-9.0,12.0,-3.0,1.0,9.0,6.0,9.0,3454.84
94.0,-32.0,5.0,-10.0,-16.0,-18.0,-18.0,-23.0,-15.0,-20.0,-26.0,-15.0,-25.0,-15.0,-24.0,-17.0,-33.0,-17.0,-29.0,-9.0,-26.0,-30.0,-14.0,-29.0,-16.0,-23.0,-15.0,-19.0,-21.0,-15.0,-13.0,-11.0,-16.0,-9.0,-12.0,-6.0,-7.0,-12.0,-4.0,-3.0,-5.0,-9.0,-10.0,-7.0,-9.0,1.0,-9.0,8.0,9.0,-2.0,9.0,15.0,21.0,5.0,25.0,3.0,27.0,10.0,26.0,11.0,23.0,14.0,13.0,29.0,9.0,29.0,28.0,9.0,28.0,10.0,21.0,10.0,20.0,8.0,15.0,3.0,14.0,-1.0,17.0,-2.0,6.0,-9.0,5.0,4.0,-16.0,1.0,-13.0,3454.85
-44.0,65.0,29.0,29.0,-23.0,47.0,-11.0,28.0,-13.0,-15.0,24.0,-19.0,44.0,-15.0,29.0,-7.0,36.0,-8.0,43.0,-8.0,26.0,44.0,0.0,50.0,2.0,23.0,-12.0,32.0,6.0,35.0,3.0,21.0,0.0,14.0,13.0,22.0,14.0,16.0,17.0,8.0,12.0,9.0,7.0,8.0,9.0,9.0,0.0,10.0,9.0,12.0,11.0,11.0,6.0,33.0,6.0,39.0,6.0,37.0,5.0,54.0,5.0,52.0,54.0,4.0,45.0,1.0,3.0,38.0,10.0,46.0,-2.0,39.0,2.0,32.0,3.0,17.0,19.0,19.0,9.0,21.0,17.0,23.0,41.0,18.0,25.0,29.0,11.0,3454.89
-88.0,-128.0,10.0,-47.0,-31.0,-55.0,-2.0,-29.0,-24.0,-12.0,-43.0,-38.0,-59.0,-16.0,-36.0,-14.0,-55.0,-27.0,-45.0,6.0,-32.0,-27.0,-19.0,-31.0,-37.0,-19.0,-26.0,-23.0,-29.0,-12.0,-28.0,-9.0,-27.0,-2.0,-24.0,2.0,0.0,-15.0,1.0,5.0,2.0,-11.0,-14.0,8.0,-8.0,-4.0,3.0,-10.0,-15.0,-6.0,-13.0,-11.0,-7.0,-34.0,-9.0,-36.0,-1.0,-40.0,-1.0,-46.0,-2.0,-42.0,-45.0,0.0,-54.0,13.0,14.0,-36.0,8.0,-43.0,2.0,-35.0,3.0,-33.0,-8.0,-26.0,-15.0,-35.0,-27.0,-22.0,-13.0,-27.0,-7.0,-29.0,-33.0,-49.0,-14.0,3454.9
-128.0,0.0,8.0,-7.0,-50.0,1.0,-34.0,-27.0,-42.0,-52.0,-28.0,-57.0,13.0,-48.0,-14.0,-50.0,-33.0,-48.0,-23.0,-55.0,-11.0,-9.0,-36.0,-21.0,-33.0,-6.0,-37.0,-7.0,-35.0,1.0,-25.0,12.0,-30.0,5.0,-15.0,15.0,7.0,-18.0,4.0,3.0,3.0,-11.0,-10.0,9.0,-7.0,3.0,-9.0,1.0,12.0,-15.0,18.0,28.0,39.0,-9.0,31.0,-8.0,40.0,-6.0,49.0,5.0,51.0,2.0,7.0,47.0,-1.0,43.0,45.0,6.0,51.0,-8.0,32.0,1.0,29.0,8.0,30.0,-10.0,14.0,-6.0,29.0,-41.0,16.0,-22.0,17.0,11.0,-35.0,5.0,-45.0,3454.9
122.0,-95.0,23.0,6.0,15.0,33.0,0.0,41.0,-19.0,8.0,42.0,18.0,55.0,1.0,38.0,-8.0,38.0,26.0,49.0,-10.0,52.0,41.0,11.0,47.0,19.0,32.0,18.0,23.0,18.0,13.0,29.0,21.0,17.0,12.0,19.0,6.0,6.0,6.0,6.0,0.0,-1.0,14.0,8.0,0.0,15.0,-3.0,-3.0,6.0,9.0,-2.0,18.0,14.0,27.0,28.0,25.0,24.0,27.0,32.0,21.0,37.0,20.0,34.0,47.0,15.0,40.0,20.0,26.0,47.0,14.0,52.0,13.0,35.0,18.0,26.0,29.0,22.0,14.0,12.0,5.0,21.0,17.0,30.0,34.0,20.0,31.0,56.0,-2.0,3454.91
94.0,-32.0,5.0,44.0,14.0,54.0,10.0,59.0,27.0,11.0,51.0,1.0,37.0,-1.0,45.0,15.0,52.0,-9.0,23.0,12.0,40.0,23.0,35.0,35.0,15.0,38.0,20.0,13.0,13.0,19.0,22.0,14.0,23.0,7.0,17.0,9.0,1.0,11.0,8.0,-1.0,-1.0,13.0,7.0,7.0,5.0,7.0,-7.0,4.0,2.0,15.0,-5.0,-3.0,1.0,39.0,-6.0,39.0,-9.0,37.0,-20.0,36.0,-13.0,41.0,42.0,-24.0,40.0,-14.0,-24.0,43.0,-31.0,31.0,-18.0,26.0,-25.0,33.0,-14.0,31.0,-4.0,42.0,18.0,28.0,20.0,27.0,12.0,27.0,33.0,27.0,29.0,3454.91
-115.0,-48.0,8.0,3.0,29.0,14.0,13.0,9.0,17.0,22.0,20.0,21.0,14.0,17.0,5.0,19.0,14.0,24.0,13.0,24.0,19.0,12.0,20.0,1.0,23.0,10.0,14.0,-7.0,20.0,-5.0,18.0,4.0,24.0,-4.0,14.0,-2.0,-11.0,5.0,-15.0,-12.0,-13.0,18.0,10.0,-14.0,8.0,6.0,0.0,-1.0,-3.0,20.0,-2.0,-6.0,-30.0,17.0,-31.0,21.0,-32.0,20.0,-28.0,19.0,-20.0,10.0,12.0,-26.0,8.0,-35.0,-18.0,-3.0,-29.0,12.0,-30.0,13.0,-24.0,8.0,-13.0,9.0,-10.0,13.0,-2.0,13.0,-5.0,20.0,3.0,6.0,23.0,8.0,12.0,3454.99
-128.0,0.0,8.0,-17.0,49.0,-21.0,28.0,-10.0,42.0,45.0,2.0,69.0,-20.0,46.0,3.0,40.0,12.0,66.0,8.0,64.0,-1.0,-3.0,44.0,4.0,35.0,3.0,21.0,3.0,27.0,-8.0,30.0,-9.0,29.0,-13.0,17.0,-13.0,-16.0,16.0,-4.0,-15.0,-18.0,11.0,10.0,-9.0,16.0,-7.0,0.0,-15.0,-12.0,-17.0,-16.0,-21.0,-21.0,-34.0,-21.0,-35.0,-26.0,-48.0,-14.0,-58.0,-12.0,-47.0,-49.0,-17.0,-60.0,-15.0,-10.0,-47.0,-22.0,-43.0,-34.0,-34.0,-23.0,-28.0,-18.0,-20.0,-14.0,-21.0,-10.0,6.0,-30.0,11.0,-45.0,-15.0,12.0,-11.0,22.0,3455.0
-95.0,16.0,10.0,-43.0,-25.0,-33.0,-27.0,-68.0,-16.0,4.0,-52.0,-4.0,-22.0,-4.0,-39.0,3.0,-43.0,1.0,-34.0,-19.0,-59.0,-36.0,-22.0,-30.0,-15.0,-31.0,0.0,-29.0,-9.0,-19.0,-4.0,3.0,-15.0,-10.0,-23.0,-18.0,-14.0,-26.0,-7.0,-6.0,-2.0,-22.0,-21.0,6.0,-11.0,-4.0,2.0,-1.0,-4.0,-11.0,5.0,8.0,24.0,-37.0,29.0,-42.0,28.0,-39.0,31.0,-49.0,31.0,-44.0,-32.0,47.0,-41.0,33.0,31.0,-48.0,34.0,-35.0,20.0,-25.0,25.0,-31.0,-6.0,-19.0,2.0,-33.0,10.0,-10.0,-29.0,-13.0,-16.0,-27.0,-34.0,-22.0,-26.0,3455.0
80.0,0.0,5.0,17.0,-42.0,21.0,-55.0,1.0,-33.0,-64.0,0.0,-49.0,23.0,-39.0,30.0,-60.0,-6.0,-43.0,22.0,-37.0,18.0,2.0,-22.0,22.0,-37.0,21.0,-28.0,5.0,-33.0,20.0,-22.0,20.0,-19.0,18.0,-11.0,15.0,11.0,-14.0,20.0,17.0,19.0,1.0,-4.0,14.0,-2.0,-3.0,-14.0,14.0,16.0,-2.0,28.0,44.0,38.0,13.0,42.0,22.0,37.0,23.0,43.0,26.0,39.0,33.0,36.0,31.0,29.0,36.0,32.0,40.0,32.0,31.0,30.0,27.0,29.0,10.0,39.0,7.0,26.0,-2.0,11.0,0.0,30.0,-17.0,29.0,20.0,-25.0,10.0,-28.0,3455.01
102.0,96.0,6.0,-6.0,-36.0,-11.0,-44.0,-9.0,-57.0,-34.0,-33.0,-40.0,-19.0,-52.0,-10.0,-13.0,-23.0,-53.0,-22.0,-47.0,-27.0,-13.0,-47.0,-3.0,-36.0,-10.0,-25.0,-4.0,-29.0,-3.0,-28.0,2.0,-30.0,2.0,-25.0,7.0,23.0,-18.0,9.0,11.0,11.0,-7.0,-8.0,7.0,-9.0,-3.0,-5.0,7.0,15.0,-11.0,19.0,33.0,35.0,-3.0,39.0,4.0,43.0,1.0,48.0,8.0,47.0,5.0,-1.0,51.0,15.0,42.0,43.0,6.0,42.0,7.0,38.0,13.0,31.0,6.0,44.0,-4.0,19.0,-11.0,12.0,-26.0,18.0,-4.0,-5.0,12.0,-26.0,-2.0,-37.0,3455.01
-92.0,64.0,10.0,28.0,-19.0,15.0,-35.0,37.0,-17.0,-20.0,32.0,-23.0,31.0,-15.0,37.0,-27.0,36.0,-14.0,38.0,-32.0,36.0,40.0,-27.0,59.0,-11.0,32.0,-9.0,35.0,-25.0,33.0,-4.0,32.0,-14.0,21.0,-2.0,17.0,26.0,3.0,16.0,19.0,13.0,-1.0,3.0,9.0,18.0,10.0,-2.0,11.0,4.0,20.0,-2.0,-7.0,-1.0,40.0,-8.0,48.0,-17.0,51.0,-12.0,61.0,-10.0,44.0,48.0,-7.0,42.0,3.0,-13.0,47.0,-10.0,36.0,-8.0,27.0,-8.0,29.0,0.0,25.0,8.0,9.0,19.0,22.0,21.0,17.0,16.0,31.0,7.0,34.0,5.0,3455.02
-72.0,-128.0,11.0,-20.0,-35.0,4.0,-29.0,-35.0,-47.0,-38.0,-3.0,-62.0,-30.0,-61.0,-20.0,-46.0,-15.0,-30.0,0.0,-62.0,-21.0,-2.0,-36.0,2.0,-45.0,3.0,-37.0,-2.0,-41.0,-3.0,-30.0,1.0,-28.0,4.0,-17.0,16.0,10.0,-18.0,17.0,20.0,16.0,-10.0,-15.0,2.0,-9.0,-12.0,-10.0,-5.0,2.0,-9.0,9.0,20.0,29.0,-33.0,31.0,-25.0,36.0,-29.0,47.0,-26.0,49.0,-16.0,-15.0,50.0,-15.0,55.0,41.0,-9.0,43.0,-11.0,35.0,-23.0,21.0,-12.0,20.0,-12.0,15.0,-13.0,9.0,-1.0,8.0,-38.0,16.0,-2.0,-45.0,-16.0,-34.0,3455.03
108.0,-64.0,6.0,-33.0,-5.0,-28.0,16.0,-42.0,31.0,32.0,-35.0,9.0,-28.0,29.0,-51.0,14.0,-37.0,2.0,-23.0,32.0,-25.0,-41.0,11.0,-29.0,18.0,-37.0,16.0,-34.0,3.0,-31.0,0.0,-26.0,7.0,-28.0,4.0,-28.0,-21.0,-2.0,-20.0,-22.0,-15.0,-6.0,-5.0,-21.0,5.0,-3.0,-7.0,-1.0,13.0,-17.0,14.0,24.0,33.0,-24.0,38.0,-26.0,44.0,-29.0,39.0,-35.0,41.0,-37.0,-24.0,39.0,-22.0,35.0,26.0,-35.0,29.0,-37.0,25.0,-38.0,20.0,-34.0,4.0,-20.0,-1.0,-21.0,-4.0,-16.0,-12.0,-27.0,-16.0,-20.0,2.0,-28.0,-12.0,3455.03
-128.0,0.0,8.0,-25.0,-23.0,-30.0,-28.0,-29.0,-29.0,-33.0,-48.0,-4.0,-23.0,-30.0,-48.0,-15.0,-43.0,-49.0,-33.0,-6.0,-41.0,-28.0,-40.0,-30.0,-18.0,-22.0,-36.0,-16.0,-15.0,-14.0,-25.0,-3.0,-18.0,2.0,-21.0,-3.0,4.0,-20.0,8.0,3.0,9.0,-19.0,-19.0,11.0,-14.0,-5.0,-11.0,-5.0,-2.0,-28.0,7.0,22.0,30.0,-37.0,29.0,-43.0,43.0,-44.0,41.0,-37.0,42.0,-46.0,-31.0,40.0,-40.0,40.0,33.0,-37.0,37.0,-27.0,24.0,-31.0,4.0,-18.0,14.0,-32.0,0.0,-40.0,-10.0,-20.0,-8.0,-25.0,-19.0,-30.0,-44.0,-23.0,-26.0,3455.1
-91.0,80.0,10.0,12.0,-26.0,33.0,-54.0,28.0,-39.0,-40.0,47.0,-40.0,18.0,-61.0,29.0,-36.0,9.0,-51.0,33.0,-14.0,13.0,16.0,-44.0,18.0,-11.0,19.0,-12.0,27.0,-12.0,27.0,-15.0,31.0,-2.0,26.0,6.0,21.0,14.0,4.0,19.0,14.0,14.0,14.0,14.0,15.0,9.0,9.0,-6.0,11.0,17.0,-1.0,25.0,35.0,44.0,25.0,41.0,18.0,43.0,24.0,42.0,32.0,45.0,35.0,44.0,47.0,26.0,30.0,37.0,26.0,36.0,26.0,23.0,32.0,39.0,15.0,25.0,11.0,23.0,8.0,40.0,-12.0,33.0,-12.0,44.0,16.0,-23.0,23.0,-19.0,3455.1
-71.0,-112.0,11.0,-26.0,-19.0,-19.0,-14.0,-19.0,-14.0,-12.0,-29.0,-17.0,-27.0,-8.0,-30.0,-14.0,-18.0,-4.0,-17.0,-5.0,-20.0,-20.0,-17.0,-19.0,0.0,-9.0,-15.0,-20.0,-8.0,3.0,-11.0,-4.0,-15.0,-2.0,-24.0,9.0,-6.0,-16.0,1.0,-7.0,8.0,-17.0,-21.0,-5.0,-17.0,2.0,-5.0,1.0,5.0,-5.0,4.0,14.0,15.0,-15.0,15.0,-15.0,22.0,-11.0,29.0,-13.0,26.0,-21.0,-10.0,39.0,-17.0,23.0,27.0,-19.0,23.0,-11.0,16.0,-12.0,13.0,-9.0,2.0,-24.0,20.0,-15.0,-2.0,-3.0,-1.0,-14.0,1.0,-13.0,-21.0,-19.0,-21.0,3455.11
-92.0,64.0,10.0,3.0,-26.0,13.0,-32.0,3.0,-22.0,-17.0,2.0,-23.0,8.0,-21.0,3.0,-8.0,1.0,-19.0,4.0,-23.0,12.0,1.0,-22.0,2.0,-21.0,7.0,-12.0,3.0,-8.0,6.0,-14.0,9.0,-10.0,7.0,-12.0,6.0,5.0,-7.0,5.0,7.0,4.0,-3.0,-8.0,7.0,-7.0,5.0,2.0,6.0,10.0,5.0,9.0,15.0,15.0,22.0,14.0,22.0,12.0,24.0,17.0,26.0,17.0,29.0,24.0,16.0,23.0,14.0,17.0,23.0,10.0,21.0,13.0,13.0,18.0,15.0,18.0,-3.0,17.0,-1.0,12.0,-4.0,2.0,-9.0,19.0,11.0,-3.0,14.0,-10.0,3455.2
-72.0,-128.0,11.0,41.0,36.0,43.0,35.0,49.0,41.0,22.0,15.0,22.0,6.0,38.0,27.0,27.0,10.0,31.0,36.0,37.0,23.0,39.0,21.0,23.0,29.0,8.0,37.0,13.0,25.0,8.0,28.0,1.0,23.0,-4.0,20.0,-5.0,-11.0,18.0,-4.0,-13.0,-9.0,10.0,15.0,-14.0,12.0,8.0,9.0,2.0,1.0,17.0,0.0,-11.0,-22.0,46.0,-22.0,48.0,-25.0,42.0,-28.0,48.0,-30.0,45.0,32.0,-37.0,49.0,-30.0,-36.0,41.0,-36.0,32.0,-32.0,39.0,-19.0,45.0,-16.0,29.0,-6.0,19.0,-12.0,24.0,7.0,42.0,17.0,21.0,47.0,29.0,32.0,3455.2
-126.0,32.0,8.0,52.0,14.0,40.0,8.0,17.0,4.0,8.0,39.0,3.0,67.0,-4.0,36.0,-2.0,35.0,21.0,35.0,-6.0,36.0,35.0,-17.0,38.0,13.0,40.0,23.0,15.0,16.0,16.0,21.0,26.0,25.0,8.0,12.0,18.0,9.0,11.0,-1.0,3.0,2.0,14.0,11.0,0.0,15.0,10.0,10.0,6.0,7.0,16.0,11.0,7.0,7.0,46.0,5.0,53.0,-6.0,57.0,-8.0,54.0,-8.0,58.0,50.0,-9.0,52.0,-9.0,-27.0,43.0,-12.0,34.0,-3.0,41.0,-13.0,43.0,2.0,32.0,3.0,30.0,21.0,20.0,20.0,20.0,36.0,36.0,15.0,26.0,0.0,3455.21
94.0,-32.0,5.0,8.0,-57.0,-16.0,-45.0,-14.0,-66.0,-61.0,-4.0,-47.0,-17.0,-39.0,7.0,-52.0,-38.0,-60.0,3.0,-50.0,9.0,-2.0,-45.0,-9.0,-31.0,1.0,-31.0,1.0,-30.0,3.0,-26.0,11.0,-24.0,1.0,-17.0,5.0,7.0,-18.0,6.0,2.0,12.0,-13.0,-18.0,7.0,-9.0,3.0,-5.0,14.0,29.0,-5.0,25.0,43.0,47.0,9.0,52.0,12.0,51.0,8.0,59.0,16.0,57.0,22.0,13.0,49.0,14.0,46.0,42.0,14.0,57.0,0.0,36.0,3.0,20.0,-3.0,24.0,-17.0,23.0,-18.0,16.0,-29.0,14.0,-43.0,19.0,9.0,-54.0,17.0,-37.0,3455.21
119.0,112.0,7.0,13.0,12.0,22.0,27.0,8.0,12.0,16.0,16.0,8.0,11.0,19.0,24.0,11.0,10.0,21.0,17.0,4.0,17.0,7.0,14.0,8.0,3.0,3.0,2.0,8.0,7.0,3.0,10.0,8.0,7.0,5.0,11.0,-5.0,-6.0,5.0,5.0,8.0,2.0,1.0,5.0,-14.0,9.0,1.0,6.0,-2.0,-4.0,14.0,-15.0,-16.0,-21.0,16.0,-23.0,24.0,-21.0,7.0,-21.0,19.0,-13.0,19.0,6.0,-20.0,18.0,-18.0,-22.0,12.0,-13.0,13.0,-11.0,22.0,-13.0,16.0,-4.0,13.0,3.0,4.0,-4.0,19.0,8.0,19.0,9.0,20.0,22.0,13.0,21.0,3455.3
124.0,-64.0,7.0,-29.0,-5.0,-27.0,-2.0,-25.0,1.0,9.0,-35.0,17.0,-32.0,0.0,-34.0,0.0,-28.0,4.0,-28.0,6.0,-19.0,-17.0,4.0,-16.0,5.0,-19.0,-3.0,-24.0,12.0,-11.0,-8.0,-14.0,-7.0,-13.0,-2.0,-5.0,5.0,-16.0,-5.0,-19.0,-8.0,-6.0,5.0,-4.0,0.0,2.0,-7.0,5.0,7.0,-10.0,21.0,29.0,27.0,-2.0,28.0,-20.0,24.0,-1.0,34.0,-13.0,43.0,-20.0,-9.0,35.0,-5.0,39.0,40.0,-11.0,31.0,-2.0,15.0,-10.0,19.0,-21.0,23.0,-19.0,17.0,-21.0,6.0,-15.0,-9.0,-7.0,-8.0,-9.0,-10.0,-7.0,-4.0,3455.4
94.0,-32.0,5.0,10.0,13.0,6.0,14.0,11.0,17.0,19.0,20.0,21.0,14.0,16.0,13.0,16.0,12.0,12.0,9.0,22.0,14.0,4.0,16.0,2.0,15.0,9.0,6.0,0.0,19.0,-3.0,15.0,-3.0,8.0,-6.0,0.0,3.0,-7.0,4.0,5.0,2.0,-4.0,6.0,-4.0,-12.0,2.0,-3.0,-7.0,-7.0,-7.0,-5.0,-13.0,-21.0,-25.0,-14.0,-19.0,-16.0,-15.0,-22.0,-27.0,-12.0,-28.0,-24.0,-23.0,-16.0,-17.0,-29.0,-21.0,-10.0,-19.0,-9.0,-29.0,-11.0,-15.0,-4.0,-11.0,-10.0,-6.0,-4.0,-8.0,9.0,-9.0,4.0,-10.0,-5.0,15.0,-3.0,18.0,3455.41
-95.0,16.0,10.0,-45.0,-26.0,-16.0,0.0,-37.0,-6.0,7.0,-53.0,-8.0,-35.0,0.0,-51.0,18.0,-45.0,3.0,-41.0,-22.0,-33.0,-21.0,3.0,-14.0,4.0,-17.0,10.0,-27.0,4.0,-15.0,-5.0,-7.0,-5.0,-7.0,-4.0,-6.0,-13.0,-15.0,-10.0,-5.0,-11.0,-11.0,-5.0,-13.0,0.0,5.0,-8.0,13.0,10.0,-9.0,23.0,30.0,29.0,-15.0,37.0,-13.0,39.0,-15.0,56.0,-9.0,42.0,-6.0,-9.0,55.0,-20.0,40.0,39.0,-18.0,43.0,-18.0,40.0,-32.0,27.0,-15.0,32.0,-27.0,7.0,-13.0,1.0,-25.0,6.0,-21.0,2.0,-34.0,-15.0,-32.0,-15.0,3455.41
-115.0,-48.0,8.0,25.0,-41.0,32.0,-38.0,50.0,-32.0,-38.0,18.0,-46.0,16.0,-43.0,26.0,-24.0,13.0,-37.0,16.0,-22.0,16.0,16.0,-3.0,19.0,-24.0,20.0,-13.0,18.0,0.0,19.0,-8.0,6.0,2.0,9.0,8.0,10.0,8.0,12.0,7.0,10.0,11.0,10.0,5.0,11.0,2.0,6.0,0.0,10.0,10.0,13.0,19.0,20.0,19.0,23.0,27.0,27.0,22.0,30.0,32.0,41.0,25.0,38.0,52.0,22.0,35.0,18.0,21.0,50.0,3.0,44.0,11.0,29.0,11.0,36.0,11.0,14.0,33.0,9.0,21.0,-2.0,25.0,-17.0,29.0,29.0,-16.0,25.0,-23.0,3455.42
-66.0,-32.0,11.0,26.0,-24.0,28.0,-41.0,2.0,-33.0,-23.0,0.0,-24.0,33.0,-17.0,15.0,-23.0,-3.0,-31.0,38.0,-10.0,7.0,22.0,-5.0,20.0,-20.0,17.0,-20.0,18.0,-10.0,9.0,0.0,15.0,-3.0,12.0,1.0,25.0,12.0,8.0,18.0,12.0,8.0,14.0,3.0,12.0,3.0,2.0,0.0,11.0,18.0,13.0,17.0,28.0,18.0,35.0,26.0,30.0,21.0,40.0,28.0,45.0,20.0,48.0,42.0,22.0,45.0,20.0,12.0,42.0,15.0,39.0,21.0,42.0,7.0,16.0,16.0,26.0,4.0,22.0,25.0,15.0,17.0,8.0,23.0,5.0,-4.0,12.0,-11.0,3455.43
