Subcarrier,Lag,Cross-Correlation
5,-1,1.342652538826993
5,0,2.220446049250313e-16
5,1,-0.23066234437222555
5,2,0.09760203298987657
5,3,0.20876704694367798
5,4,-0.7848389145681832
5,5,-2.1897008952578414
5,6,-0.6707229025211611
5,7,-0.4746910353309991
5,8,-0.24203058962775725
5,9,0.6670788630848976
5,10,-0.46334020603996995
5,11,1.086415118774329
5,12,-0.4924949715067817
5,13,-1.3775861544133772
5,14,-2.6650259822412283
5,15,-1.6095040229430488
5,16,-2.1074383948637774
5,17,-0.9209108507485539
5,18,-0.30226669653699534
5,19,-1.7185151702460875
5,20,-1.2582123514757266
5,21,-2.013668967318116
5,22,-2.0358152884365532
5,23,-3.5318284105315163
5,24,-2.081707853207748
5,25,-2.7197359703175916
5,26,-1.4682814788061136
5,27,-0.2614701294939501
5,28,-0.4010449493449326
5,29,-0.732071210610234
5,30,-0.8225718457878269
5,31,-0.024590186910318668
5,32,-1.3426525388269928
6,-32,0.24012609207074745
6,-31,-0.08936203598035666
6,-30,-0.19035868310758752
6,-29,0.791208357018176
6,-28,2.1928832122666577
6,-27,0.6674557016434159
6,-26,0.4618371496981234
6,-25,0.20898176418725112
6,-24,-0.7104523081922
6,-23,0.4093518749061319
6,-22,-1.1490852753359073
6,-21,0.4166555479946019
6,-20,1.3098614845348897
6,-19,2.5910312604860852
6,-18,1.547624299702045
6,-17,2.0239120824149213
6,-16,0.8459940440019889
6,-15,0.23856433880030725
6,-14,1.6618326754680597
6,-13,1.2124179118979663
6,-12,1.9762565010490825
6,-11,2.0082963902853574
6,-10,3.51116495404377
6,-9,2.052655840584059
6,-8,2.7210875693677803
6,-7,1.4672693369440608
6,-6,0.25725030314488384
6,-5,0.3846970527485535
6,-4,0.7087031804114441
6,-3,0.8089564828807775
6,-2,0.022558946864832063
6,-1,1.3417853003531195
6,0,1.1102230246251565e-15
6,1,-0.24012609207074576
6,2,0.0893620359803593
6,3,0.19035868310758874
6,4,-0.7912083570181749
6,5,-2.192883212266656
6,6,-0.6674557016434146
6,7,-0.46183714969812306
6,8,-0.20898176418724979
6,9,0.7104523081922014
6,10,-0.4093518749061307
6,11,1.1490852753359084
6,12,-0.4166555479946007
6,13,-1.3098614845348886
6,14,-2.5910312604860843
6,15,-1.5476242997020442
6,16,-2.0239120824149204
6,17,-0.8459940440019875
6,18,-0.23856433880030603
6,19,-1.6618326754680581
6,20,-1.2124179118979648
6,21,-1.976256501049081
6,22,-2.0082963902853557
6,23,-3.5111649540437675
6,24,-2.0526558405840563
6,25,-2.7210875693677776
6,26,-1.4672693369440586
6,27,-0.2572503031448814
6,28,-0.38469705274855104
6,29,-0.7087031804114415
6,30,-0.8089564828807749
6,31,-0.02255894686482951
6,32,-1.3417853003531184
7,-32,0.2508344513764309
7,-31,-0.06876099914993977
7,-30,-0.18138461319905358
7,-29,0.8119525221434973
7,-28,2.217471478553671
7,-27,0.7002240723995321
7,-26,0.5046755779545324
7,-25,0.2618226072777974
7,-24,-0.6485635841805428
7,-23,0.48320864832004085
7,-22,-1.0892651816751138
7,-21,0.4693732329496543
7,-20,1.352937422525481
7,-19,2.628724903418348
7,-18,1.5662625134045487
7,-17,2.0535968365667836
7,-16,0.8705560594484572
7,-15,0.27262102225446816
7,-14,1.6883032300965914
7,-13,1.248609410326567
7,-12,2.0024018107359387
7,-11,2.0448520819477616
7,-10,3.53506183028541
7,-9,2.0768934487442063
7,-8,2.7348360985909834
7,-7,1.48958691236559
7,-6,0.27414559189085996
7,-5,0.4063634235466479
7,-4,0.7411980258747073
7,-3,0.8301125493070527
7,-2,0.03130025230683098
7,-1,1.3509236404545915
7,0,2.6645352591003757e-15
7,1,-0.2508344513764289
7,2,0.06876099914994072
7,3,0.18138461319905508
7,4,-0.8119525221434964
7,5,-2.21747147855367
7,6,-0.700224072399531
7,7,-0.5046755779545309
7,8,-0.2618226072777967
7,9,0.6485635841805433
7,10,-0.4832086483200402
7,11,1.0892651816751147
7,12,-0.46937323294965305
7,13,-1.3529374225254802
7,14,-2.6287249034183477
7,15,-1.5662625134045476
7,16,-2.0535968365667827
7,17,-0.8705560594484565
7,18,-0.2726210222544678
7,19,-1.688303230096591
7,20,-1.248609410326567
7,21,-2.0024018107359383
7,22,-2.0448520819477607
7,23,-3.535061830285409
7,24,-2.0768934487442055
7,25,-2.7348360985909825
7,26,-1.4895869123655894
7,27,-0.2741455918908593
7,28,-0.40636342354664723
7,29,-0.7411980258747067
7,30,-0.8301125493070521
7,31,-0.03130025230683042
7,32,-1.3509236404545888
8,-32,0.23629798901954097
8,-31,-0.09372895534010045
8,-30,-0.2051090491661654
8,-29,0.7917825684113593
8,-28,2.1998905269823266
8,-27,0.6722193452539815
8,-26,0.47502947350394975
8,-25,0.23862659290867042
8,-24,-0.6904430962289091
8,-23,0.44455935304650007
8,-22,-1.1183499301389483
8,-21,0.4425188250601011
8,-20,1.3298946251245143
8,-19,2.608574986583781
8,-18,1.554482510676987
8,-17,2.046556559109356
8,-16,0.872168134634079
8,-15,0.27292564322045065
8,-14,1.6819114379981488
8,-13,1.2204155055638244
8,-12,1.97832348929665
8,-11,2.005894469453711
8,-10,3.498494843245823
8,-9,2.049623263487224
8,-8,2.711906011712592
