Subcarrier,Lag,Cross-Correlation
51,2,0.5250502807211206
51,3,0.5891288149024885
51,4,-0.26485354368990593
51,5,-0.18897953863945807
51,6,-0.045178929218122214
51,7,0.014461288199748313
52,-7,0.012170160113985761
52,-6,0.05351843299773767
52,-5,0.02865643566769362
52,-4,0.09027366250484527
52,-3,-0.00999840341923012
52,-2,-0.3411083403751914
52,-1,0.18072419985767252
52,0,-0.38348377903811676
52,1,-0.2606821367747019
52,2,0.527774577671031
52,3,0.5912771113883896
52,4,-0.2703685085716492
52,5,-0.18942633133367473
52,6,-0.044387759035754794
52,7,0.01506067834696368
53,-7,-0.004616397886458003
53,-6,0.02722214260333454
53,-5,-0.01949119792749313
53,-4,0.031629333557180346
53,-3,0.06447709609536269
53,-2,-0.32568180183554396
53,-1,0.36822314102465065
53,0,-0.3043504721485344
53,1,-0.12080101082990542
53,2,0.7476099088762235
53,3,-0.44326498633689443
53,4,-0.08525412948993837
53,5,0.015838823525889337
53,6,0.05164806234072992
53,7,-0.0031885115686033413
54,-7,-0.003944239886150735
54,-6,0.027690419552589884
54,-5,-0.019203504658093465
54,-4,0.03181671721582022
54,-3,0.05847173824586967
54,-2,-0.32490367326253916
54,-1,0.3721042869089615
54,0,-0.30354762486686315
54,1,-0.12046711489034695
54,2,0.7464025750335268
54,3,-0.44376197507450205
54,4,-0.08474855951110494
54,5,0.015844226440534574
54,6,0.051511766570748345
54,7,-0.0032650378184505367
55,-7,0.012627629076018066
55,-6,0.0541982584213052
55,-5,0.02889245063484208
55,-4,0.09037275930516558
55,-3,-0.014054809512263903
55,-2,-0.34351768180891346
55,-1,0.18578744850564563
55,0,-0.3807523441892343
55,1,-0.26165349870811005
55,2,0.523760978377971
55,3,0.5918604220186963
55,4,-0.26774802891195454
55,5,-0.18952746378332072
55,6,-0.04502644724728563
55,7,0.014780327821438835
56,-7,0.012432442087742617
56,-6,0.05453640059001459
56,-5,0.029159975925047897
56,-4,0.09072032396745984
56,-3,-0.012216543978958338
56,-2,-0.34756046596320034
56,-1,0.1851601581971416
56,0,-0.3798786340085556
56,1,-0.2592844616414133
56,2,0.5211446939730098
56,3,0.5922748807115755
56,4,-0.2655893126378271
56,5,-0.1897344567108729
56,6,-0.045671237227720325
56,7,0.014506236716556094
57,-7,0.013331095830113293
57,-6,0.05488153651480546
57,-5,0.030045957964136515
57,-4,0.09132223925559053
57,-3,-0.019995850895568983
57,-2,-0.3440279105888656
57,-1,0.18361478469025602
57,0,-0.3795346115083276
57,1,-0.25561244869667915
57,2,0.5222912791980421
57,3,0.592691612157809
57,4,-0.2679152081026032
57,5,-0.1901955073682013
57,6,-0.04556924980062536
57,7,0.014672281350118242
58,-7,0.013326154017226132
58,-6,0.055534735447608126
58,-5,0.02988756754255195
58,-4,0.09102998576879977
58,-3,-0.02035030428588184
58,-2,-0.3497127761628884
58,-1,0.1896558422056832
58,0,-0.3750736327981664
58,1,-0.2565539094810703
58,2,0.5157302431760616
58,3,0.5943191331436601
58,4,-0.26677192815789114
58,5,-0.18991207232096025
58,6,-0.04577601321391219
58,7,0.014666975119179585
59,-7,0.013090612247978905
59,-6,0.05529063009202697
59,-5,0.029769068303673252
59,-4,0.09111428432563749
59,-3,-0.017983654130558118
59,-2,-0.3494474131499431
59,-1,0.18825522319185048
59,0,-0.37729503085718336
59,1,-0.2577133697577185
59,2,0.5204521010160771
59,3,0.5906014912952612
59,4,-0.2648892614005765
59,5,-0.18975601225777314
59,6,-0.045852462771440956
59,7,0.014363793852688357
60,-7,0.013435850369484626
60,-6,0.055662954646219495
60,-5,0.030811621862435423
60,-4,0.09141913621501287
60,-3,-0.020737142274565152
60,-2,-0.35012554185812766
60,-1,0.1828785986386997
