Subcarrier,Lag,Cross-Correlation
16,-3,0.10336116050012968
16,-2,0.24895302503409256
16,-1,-0.21844496395702723
16,0,-0.010142054796458487
16,1,-0.034252042026509215
16,2,0.013345477921039798
16,3,-0.017316294699208153
16,4,0.11515775281884326
16,5,-0.2609014824302301
16,6,0.10191390054146693
16,7,-0.19922398413086612
16,8,-0.18650531620381594
16,9,0.06622660463894658
16,10,-0.04888310109008603
16,11,0.13150343864520767
16,12,-0.023614310755439783
16,13,0.018100273391124477
16,14,-0.19726875524531395
16,15,0.16911594016702722
16,16,0.02317835429595909
16,17,0.14127892729066865
16,18,0.00881914232597319
17,-18,-0.003501535711915944
17,-17,0.01978767176046342
17,-16,-0.018379662279654745
17,-15,-0.013790579653014515
17,-14,-0.005546014587189888
17,-13,0.030627520417396054
17,-12,-0.07425848204890409
17,-11,-0.12474067959008253
17,-10,0.2896075332032822
17,-9,0.022352636648951107
17,-8,-0.2680725277980371
17,-7,-0.08926864078227134
17,-6,0.40271448236423146
17,-5,0.13513206078678627
17,-4,-0.20790117643140776
17,-3,0.10574554000377151
17,-2,0.24801369565464063
17,-1,-0.08075218343584256
17,0,-0.10922697977535512
17,1,0.015422000656499261
17,2,-0.07728087617823622
17,3,-0.017876621727868774
17,4,0.028223938611500785
17,5,-0.26759385421969395
17,6,0.13169193103017068
17,7,-0.2427718240685632
17,8,-0.18355928382615735
17,9,0.005024537063830915
17,10,0.018227340475983178
17,11,0.10821539309368286
17,12,0.05980450994620714
17,13,0.0443753668797087
17,14,-0.16214244827488766
17,15,0.1515201165179442
17,16,-0.009376912820157455
17,17,0.13124141594190789
17,18,0.008312592152281851
18,-18,0.0050928381071392945
18,-17,0.006876592697225058
18,-16,-0.02602732056421297
18,-15,-0.02132720611094398
18,-14,-0.01035151902194936
18,-13,-0.010435591596205976
18,-12,-0.08141811277863348
18,-11,0.07223122072354816
18,-10,0.30672439816661645
18,-9,-0.00468069705118297
18,-8,-0.252297507710387
18,-7,-0.062090677465539285
18,-6,0.22473353173344993
18,-5,-0.02751789630020128
18,-4,-0.14329265373061587
18,-3,0.15487416191633255
18,-2,0.28756180183528685
18,-1,-0.2064327194245596
18,0,0.003655139829533938
18,1,-0.07683204029759177
18,2,-0.18987088966232074
18,3,-0.05783050036585037
18,4,0.2948700005029496
18,5,-0.12736463839158219
18,6,0.11322741729291907
18,7,-0.2003462165226339
18,8,-0.22028322845335088
18,9,0.010086411432294521
18,10,-0.0628553264234238
18,11,0.15523567332857946
18,12,0.06650175899600388
18,13,0.044293466632894386
18,14,-0.2539200974354504
18,15,0.13857213152574296
18,16,0.011455660011990516
18,17,0.130970833689748
18,18,0.00821180088438107
19,-18,-0.0015872598910969858
19,-17,0.01700627915680477
19,-16,-0.029113993471183066
19,-15,0.0008700936955242738
19,-14,-0.0036589438685809945
19,-13,0.028653265965383225
19,-12,-0.08398546311230937
19,-11,-0.035980867656209656
19,-10,0.2866172135533492
19,-9,-0.15210491302332094
19,-8,-0.20269234534254937
19,-7,0.0009395447900605666
19,-6,0.3974276212779232
19,-5,-0.0012292171778797815
19,-4,-0.14504621569533502
19,-3,-0.055454193913324845
19,-2,0.1772606685349342
19,-1,-0.06367502106900558
19,0,0.08170589893836669
19,1,0.147821751405458
19,2,-0.12037499309799025
19,3,-0.025021513385829385
19,4,-0.00575356973039709
19,5,-0.2997976928491284
19,6,0.09906460003359611
19,7,-0.03906448053366835
19,8,-0.13660326229209438
19,9,0.010333610635880798
19,10,-0.07685211577921186
19,11,0.050397932626081145
19,12,-0.0076608172171623926
19,13,0.006336440182553975
19,14,-0.16005132498524274
19,15,0.2117353512692808
19,16,0.020864569644993374
19,17,0.10228228731352919
19,18,0.006391075067801203
20,-18,0.004658071283669804
20,-17,0.006583961776562819
20,-16,-0.025899216610944135
20,-15,-0.016806822933668798
20,-14,-0.008770951173528944
20,-13,0.0024359044116272935
20,-12,-0.09373402433878236
20,-11,0.06575872153589447
20,-10,0.2740289568897648
20,-9,-0.04564590731196021
20,-8,-0.2711876031964674
20,-7,-0.05185222884871861
20,-6,0.42912239384597844
20,-5,-0.039897071318674336
20,-4,-0.16266483228643377
20,-3,0.11579497699983503
20,-2,0.21625455667701024
20,-1,-0.22659170187039857
20,0,0.02865541636597451
20,1,0.009728436741566421
20,2,0.013075760987336019
20,3,-0.09895758322620571
20,4,0.030825407875563288
20,5,-0.17973168369570963
20,6,0.06042637232025714
20,7,-0.16042448594984074
20,8,-0.15668828828760548
20,9,0.08391754578740117
20,10,-0.07633186222443446
20,11,0.11519881270583368
20,12,-0.04685799778040109
20,13,0.04600531631051925
20,14,-0.16813714153321516
20,15,0.15925026526352995
20,16,0.039190503980199264
20,17,0.12174084771922869
20,18,0.007527173109237037
21,-18,0.00427121611589355
21,-17,0.007292060969505766
21,-16,-0.02583660081165027
21,-15,-0.019901174724431484
21,-14,-0.0008059133708284355
21,-13,0.0009110403619419593
21,-12,-0.08679147089610346
21,-11,0.05719473693890962
21,-10,0.2873784125401227
21,-9,-0.05775116268763431
21,-8,-0.3380159003223911
21,-7,-0.022003728300794306
21,-6,0.40187345414588227
21,-5,-0.012574658244878691
21,-4,-0.09708864431703787
21,-3,0.12803682601875624
21,-2,0.2129935991981693
21,-1,-0.18817092931743554
21,0,-0.08974630124871784
21,1,0.07727317866290037
21,2,-0.018228443652335564
21,3,-0.005295410569531348
21,4,0.07954683377642927
21,5,-0.24445456319127812
21,6,0.018696208951267865
21,7,-0.24762784157444911
21,8,-0.14375684379163553
21,9,0.037849248173489766
21,10,0.01772289565606322
21,11,0.0829395063919771
21,12,-0.016716109561750844
21,13,-0.0018491258736030303
21,14,-0.19247861703440636
21,15,0.19115463940409524
21,16,0.04912755352869232
21,17,0.1458244755004677
21,18,0.009007553156329066
22,-18,0.0014085137365897637
22,-17,0.010945090940272616
22,-16,-0.02353680991992736
22,-15,-0.011444526759338195
22,-14,-0.0075944154465232535
22,-13,0.019205319358788185
22,-12,-0.07858836181053364
22,-11,-0.004391552841625855
22,-10,0.2611751537909188
22,-9,-0.051872198797079425
